Day,Time,Events in Interval,Events Added,Energy Received,Interval Length,gamma CPS,gamma Dose
10/9/2023,16:55:47.682,0,0,0,1,0,0
10/9/2023,16:55:48.696,900,299236,0,1,888,0
10/9/2023,16:55:49.696,926,305102,0,1,926,0
10/9/2023,16:55:50.697,873,288210,0,1,873,0
10/9/2023,16:55:51.698,875,284202,0,1,874,0
10/9/2023,16:55:52.697,913,307238,0,1,913,0
10/9/2023,16:55:53.706,921,304089,0,1,913,0
10/9/2023,16:55:54.722,873,293981,0,1,860,0
10/9/2023,16:55:55.702,910,293722,0,1,928,0
10/9/2023,16:55:56.700,883,284707,0,1,885,0
10/9/2023,16:55:57.700,929,299208,0,1,929,0
10/9/2023,16:55:58.707,828,267860,0,1,822,0
10/9/2023,16:55:59.701,931,304742,0,1,938,0
10/9/2023,16:56:00.702,942,296045,0,1,941,0
10/9/2023,16:56:01.701,888,286906,0,1,888,0
10/9/2023,16:56:02.701,886,285577,0,1,886,0
10/9/2023,16:56:03.703,944,301560,0,1,943,0
10/9/2023,16:56:04.702,896,296893,0,1,896,0
10/9/2023,16:56:05.703,839,276029,0,1,839,0
10/9/2023,16:56:06.712,941,305582,0,1,932,0
10/9/2023,16:56:07.712,886,293870,0,1,886,0
10/9/2023,16:56:08.713,886,292348,0,1,886,0
10/9/2023,16:56:09.712,927,310340,0,1,927,0
10/9/2023,16:56:10.712,886,290074,0,1,886,0
10/9/2023,16:56:11.712,923,294661,0,1,923,0
10/9/2023,16:56:12.713,921,303996,0,1,921,0
10/9/2023,16:56:13.714,936,310625,0,1,935,0
10/9/2023,16:56:14.713,906,293612,0,1,906,0
10/9/2023,16:56:15.722,898,293738,0,1,890,0
10/9/2023,16:56:16.717,857,275479,0,1,861,0
10/9/2023,16:56:17.715,911,299262,0,1,914,0
10/9/2023,16:56:18.727,943,307697,0,1,932,0
10/9/2023,16:56:19.728,856,280701,0,1,855,0
10/9/2023,16:56:20.720,912,284309,0,1,918,0
10/9/2023,16:56:21.748,921,313077,0,1,896,0
10/9/2023,16:56:22.725,922,298209,0,1,944,0
10/9/2023,16:56:23.745,901,296052,0,1,883,0
10/9/2023,16:56:24.749,896,292577,0,1,892,0
10/9/2023,16:56:25.727,843,283422,0,1,862,0
10/9/2023,16:56:26.755,918,301909,0,1,894,0
10/9/2023,16:56:27.754,868,278935,0,1,868,0
10/9/2023,16:56:28.751,954,322554,0,1,957,0
10/9/2023,16:56:29.752,875,291551,0,1,875,0
10/9/2023,16:56:30.775,914,300454,0,1,893,0
10/9/2023,16:56:31.779,890,296384,0,1,886,0
10/9/2023,16:56:32.779,888,297488,0,1,888,0
10/9/2023,16:56:33.775,944,304969,0,1,948,0
10/9/2023,16:56:34.759,879,286227,0,1,893,0
10/9/2023,16:56:35.787,864,281318,0,1,840,0
10/9/2023,16:56:36.796,898,294838,0,1,891,0
10/9/2023,16:56:37.779,933,309184,0,1,948,0
10/9/2023,16:56:38.790,956,315548,0,1,946,0
10/9/2023,16:56:39.794,904,289589,0,1,900,0
10/9/2023,16:56:40.785,875,290544,0,1,883,0
10/9/2023,16:56:41.810,883,282023,0,1,861,0
10/9/2023,16:56:42.808,857,284083,0,1,859,0
10/9/2023,16:56:43.817,914,292876,0,1,906,0
10/9/2023,16:56:44.818,941,314619,0,1,940,0
10/9/2023,16:56:45.802,876,288439,0,1,891,0
10/9/2023,16:56:46.835,875,296084,0,1,847,0
10/9/2023,16:56:47.796,927,295617,0,1,964,0
10/9/2023,16:56:48.810,882,288039,0,1,871,0
10/9/2023,16:56:49.827,871,281870,0,1,856,0
10/9/2023,16:56:50.821,930,304869,0,1,937,0
10/9/2023,16:56:51.819,894,288853,0,1,895,0
10/9/2023,16:56:52.810,931,297243,0,1,939,0
10/9/2023,16:56:53.823,924,300578,0,1,913,0
10/9/2023,16:56:54.807,894,284715,0,1,909,0
10/9/2023,16:56:55.854,893,282919,0,1,852,0
10/9/2023,16:56:56.803,898,302715,0,1,946,0
10/9/2023,16:56:57.826,936,309435,0,1,915,0
10/9/2023,16:56:58.862,905,297997,0,1,874,0
10/9/2023,16:56:59.807,958,306682,0,1,1014,0
10/9/2023,16:57:00.833,899,291399,0,1,876,0
10/9/2023,16:57:01.873,891,289460,0,1,857,0
10/9/2023,16:57:02.828,885,291436,0,1,928,0
10/9/2023,16:57:03.814,910,300460,0,1,922,0
10/9/2023,16:57:04.820,914,303518,0,1,909,0
10/9/2023,16:57:05.809,881,296759,0,1,891,0
10/9/2023,16:57:06.806,943,319517,0,1,946,0
10/9/2023,16:57:07.822,858,278991,0,1,844,0
10/9/2023,16:57:08.818,963,309412,0,1,967,0
10/9/2023,16:57:09.830,898,303614,0,1,887,0
10/9/2023,16:57:10.812,901,301077,0,1,918,0
10/9/2023,16:57:11.829,899,291331,0,1,884,0
10/9/2023,16:57:12.850,907,308237,0,1,889,0
10/9/2023,16:57:13.818,913,295083,0,1,943,0
10/9/2023,16:57:14.813,860,271851,0,1,864,0
10/9/2023,16:57:15.846,946,320470,0,1,915,0
10/9/2023,16:57:16.865,943,314140,0,1,926,0
10/9/2023,16:57:17.852,892,290024,0,1,904,0
10/9/2023,16:57:18.859,883,279019,0,1,876,0
10/9/2023,16:57:19.842,945,319274,0,1,961,0
10/9/2023,16:57:20.846,882,285123,0,1,878,0
10/9/2023,16:57:21.849,900,300628,0,1,898,0
10/9/2023,16:57:22.858,909,306832,0,1,900,0
10/9/2023,16:57:23.852,917,284635,0,1,923,0
10/9/2023,16:57:24.837,891,286785,0,1,904,0
10/9/2023,16:57:25.839,918,298932,0,1,917,0
10/9/2023,16:57:26.841,916,296085,0,1,913,0
10/9/2023,16:57:27.844,881,290543,0,1,879,0
10/9/2023,16:57:28.849,885,287268,0,1,880,0
10/9/2023,16:57:29.838,903,294354,0,1,913,0
10/9/2023,16:57:30.848,943,307256,0,1,934,0
10/9/2023,16:57:31.843,890,295018,0,1,894,0
10/9/2023,16:57:32.838,895,290596,0,1,899,0
10/9/2023,16:57:33.846,864,293026,0,1,857,0
10/9/2023,16:57:34.845,917,305990,0,1,919,0
10/9/2023,16:57:35.848,904,293357,0,1,900,0
10/9/2023,16:57:36.848,899,288010,0,1,900,0
10/9/2023,16:57:37.882,968,311081,0,1,935,0
10/9/2023,16:57:38.876,943,314320,0,1,950,0
10/9/2023,16:57:39.900,922,302456,0,1,900,0
10/9/2023,16:57:40.880,866,276759,0,1,884,0
10/9/2023,16:57:41.886,941,309455,0,1,935,0
10/9/2023,16:57:42.881,878,291674,0,1,883,0
10/9/2023,16:57:43.894,947,301211,0,1,935,0
10/9/2023,16:57:44.879,895,289022,0,1,908,0
10/9/2023,16:57:45.881,875,282558,0,1,873,0
10/9/2023,16:57:46.881,953,319779,0,1,954,0
10/9/2023,16:57:47.875,871,285866,0,1,875,0
10/9/2023,16:57:48.873,886,291263,0,1,888,0
10/9/2023,16:57:49.891,885,287197,0,1,869,0
10/9/2023,16:57:50.884,876,294197,0,1,883,0
10/9/2023,16:57:51.882,892,290326,0,1,893,0
10/9/2023,16:57:52.887,905,296084,0,1,900,0
10/9/2023,16:57:53.884,913,309795,0,1,916,0
10/9/2023,16:57:54.896,880,293336,0,1,870,0
10/9/2023,16:57:55.930,910,302722,0,1,880,0
10/9/2023,16:57:56.892,904,288028,0,1,939,0
10/9/2023,16:57:57.892,921,302848,0,1,921,0
10/9/2023,16:57:58.883,857,280557,0,1,866,0
10/9/2023,16:57:59.921,912,308946,0,1,878,0
10/9/2023,16:58:00.900,914,295823,0,1,934,0
10/9/2023,16:58:01.888,921,295334,0,1,932,0
10/9/2023,16:58:02.907,909,301754,0,1,892,0
10/9/2023,16:58:03.918,891,293538,0,1,882,0
10/9/2023,16:58:04.916,876,293356,0,1,878,0
10/9/2023,16:58:05.900,888,292072,0,1,902,0
