Day,Time,Events in Interval,Events Added,Energy Received,Interval Length,gamma CPS,gamma Dose
10/9/2023,14:48:13.522,0,0,0,2,0,0
10/9/2023,14:48:14.522,865,277963,0,1,865,0
10/9/2023,14:48:15.525,862,291650,0,1,860,0
10/9/2023,14:48:16.523,890,299335,0,1,892,0
10/9/2023,14:48:17.524,831,272818,0,1,830,0
10/9/2023,14:48:18.540,914,310415,0,1,900,0
10/9/2023,14:48:19.535,872,288697,0,1,876,0
10/9/2023,14:48:20.529,838,274509,0,1,842,0
10/9/2023,14:48:21.530,863,283601,0,1,862,0
10/9/2023,14:48:22.525,872,287851,0,1,876,0
10/9/2023,14:48:23.524,861,286414,0,1,863,0
10/9/2023,14:48:24.526,870,282907,0,1,867,0
10/9/2023,14:48:25.539,855,279136,0,1,845,0
10/9/2023,14:48:26.530,885,288713,0,1,892,0
10/9/2023,14:48:27.544,846,276490,0,1,834,0
10/9/2023,14:48:28.545,849,272839,0,1,848,0
10/9/2023,14:48:29.529,869,282948,0,1,883,0
10/9/2023,14:48:30.536,863,277239,0,1,857,0
10/9/2023,14:48:31.553,888,284034,0,1,873,0
10/9/2023,14:48:32.550,873,287155,0,1,877,0
10/9/2023,14:48:33.531,897,288784,0,1,914,0
10/9/2023,14:48:34.533,866,274011,0,1,863,0
10/9/2023,14:48:35.537,852,270886,0,1,849,0
10/9/2023,14:48:36.534,869,278736,0,1,872,0
10/9/2023,14:48:37.535,892,288146,0,1,891,0
10/9/2023,14:48:38.555,909,295540,0,1,891,0
10/9/2023,14:48:39.539,828,271995,0,1,841,0
10/9/2023,14:48:40.540,897,281355,0,1,896,0
10/9/2023,14:48:41.556,882,288720,0,1,869,0
10/9/2023,14:48:42.568,871,284109,0,1,860,0
10/9/2023,14:48:43.543,909,300431,0,1,932,0
10/9/2023,14:48:44.543,853,289385,0,1,853,0
10/9/2023,14:48:45.529,881,293431,0,1,894,0
10/9/2023,14:48:46.565,894,288060,0,1,863,0
10/9/2023,14:48:47.526,862,272313,0,1,897,0
10/9/2023,14:48:48.549,870,287133,0,1,850,0
10/9/2023,14:48:49.549,879,282291,0,1,879,0
10/9/2023,14:48:50.575,872,289152,0,1,850,0
10/9/2023,14:48:51.533,881,286448,0,1,920,0
10/9/2023,14:48:52.564,869,292475,0,1,843,0
10/9/2023,14:48:53.532,839,267003,0,1,867,0
10/9/2023,14:48:54.532,901,289277,0,1,901,0
10/9/2023,14:48:55.585,872,284042,0,1,830,0
10/9/2023,14:48:56.561,860,278534,0,1,879,0
10/9/2023,14:48:57.583,877,282982,0,1,859,0
10/9/2023,14:48:58.528,862,278482,0,1,911,0
10/9/2023,14:48:59.531,851,272139,0,1,848,0
10/9/2023,14:49:00.528,868,283546,0,1,871,0
10/9/2023,14:49:01.535,871,285995,0,1,865,0
10/9/2023,14:49:02.532,875,280870,0,1,878,0
10/9/2023,14:49:03.534,881,283813,0,1,880,0
10/9/2023,14:49:04.535,867,278183,0,1,865,0
10/9/2023,14:49:05.569,878,286297,0,1,850,0
10/9/2023,14:49:06.529,874,289058,0,1,909,0
10/9/2023,14:49:07.529,864,285714,0,1,864,0
10/9/2023,14:49:08.552,913,299484,0,1,892,0
10/9/2023,14:49:09.532,884,281488,0,1,902,0
10/9/2023,14:49:10.536,862,285686,0,1,859,0
10/9/2023,14:49:11.533,818,273519,0,1,820,0
10/9/2023,14:49:12.541,894,293892,0,1,887,0
10/9/2023,14:49:13.549,870,290936,0,1,863,0
10/9/2023,14:49:14.529,895,288532,0,1,913,0
10/9/2023,14:49:15.537,882,295196,0,1,876,0
10/9/2023,14:49:16.529,868,286415,0,1,874,0
10/9/2023,14:49:17.549,862,276433,0,1,845,0
10/9/2023,14:49:18.535,913,300953,0,1,926,0
10/9/2023,14:49:19.536,882,279083,0,1,881,0
10/9/2023,14:49:20.540,902,286379,0,1,899,0
10/9/2023,14:49:21.543,861,287292,0,1,858,0
10/9/2023,14:49:22.552,858,273552,0,1,850,0
10/9/2023,14:49:23.530,855,282470,0,1,874,0
10/9/2023,14:49:24.531,853,268865,0,1,852,0
10/9/2023,14:49:25.538,905,288930,0,1,899,0
10/9/2023,14:49:26.551,854,285322,0,1,843,0
10/9/2023,14:49:27.536,841,275747,0,1,854,0
10/9/2023,14:49:28.597,857,278899,0,1,808,0
10/9/2023,14:49:29.552,856,284330,0,1,895,0
10/9/2023,14:49:30.531,907,302614,0,1,926,0
10/9/2023,14:49:31.547,871,282244,0,1,857,0
10/9/2023,14:49:32.533,824,260020,0,1,837,0
10/9/2023,14:49:33.543,873,286845,0,1,864,0
10/9/2023,14:49:34.540,855,278911,0,1,858,0
10/9/2023,14:49:35.531,879,293872,0,1,887,0
10/9/2023,14:49:36.532,880,294492,0,1,880,0
10/9/2023,14:49:37.549,867,279033,0,1,852,0
10/9/2023,14:49:38.539,880,288094,0,1,889,0
10/9/2023,14:49:39.532,874,286808,0,1,880,0
10/9/2023,14:49:40.583,855,275641,0,1,814,0
10/9/2023,14:49:41.547,872,284456,0,1,906,0
10/9/2023,14:49:42.543,893,280322,0,1,896,0
10/9/2023,14:49:43.531,844,283204,0,1,854,0
10/9/2023,14:49:44.531,878,281274,0,1,878,0
