Day,Time,Channel#,Photon Energy (keV)
10/9/2023,16:40:30.163,63,0
10/9/2023,16:40:30.163,639,0
10/9/2023,16:40:30.163,47,0
10/9/2023,16:40:30.163,77,0
10/9/2023,16:40:30.163,114,0
10/9/2023,16:40:30.163,94,0
10/9/2023,16:40:31.157,128,0
10/9/2023,16:40:31.157,49,0
10/9/2023,16:40:31.157,69,0
10/9/2023,16:40:31.157,662,0
10/9/2023,16:40:31.773,61,0
10/9/2023,16:40:31.773,60,0
10/9/2023,16:40:32.688,197,0
10/9/2023,16:40:32.688,169,0
10/9/2023,16:40:32.688,108,0
10/9/2023,16:40:32.688,40,0
10/9/2023,16:40:32.688,86,0
10/9/2023,16:40:33.901,147,0
10/9/2023,16:40:33.901,46,0
10/9/2023,16:40:33.901,360,0
10/9/2023,16:40:33.901,55,0
10/9/2023,16:40:34.719,37,0
10/9/2023,16:40:34.719,37,0
10/9/2023,16:40:34.719,43,0
10/9/2023,16:40:35.822,76,0
10/9/2023,16:40:35.822,179,0
10/9/2023,16:40:35.822,61,0
10/9/2023,16:40:36.868,91,0
10/9/2023,16:40:36.868,130,0
10/9/2023,16:40:36.868,33,0
10/9/2023,16:40:36.868,70,0
10/9/2023,16:40:36.868,827,0
10/9/2023,16:40:36.868,35,0
10/9/2023,16:40:36.868,55,0
10/9/2023,16:40:37.942,141,0
10/9/2023,16:40:37.942,43,0
10/9/2023,16:40:37.942,171,0
10/9/2023,16:40:38.915,34,0
10/9/2023,16:40:38.915,71,0
10/9/2023,16:40:38.915,1499,0
10/9/2023,16:40:38.915,160,0
10/9/2023,16:40:39.647,51,0
10/9/2023,16:40:39.647,51,0
10/9/2023,16:40:39.647,132,0
10/9/2023,16:40:39.647,68,0
10/9/2023,16:40:39.647,44,0
10/9/2023,16:40:39.647,272,0
10/9/2023,16:40:40.634,46,0
10/9/2023,16:40:40.634,50,0
10/9/2023,16:40:40.634,275,0
10/9/2023,16:40:40.634,215,0
10/9/2023,16:40:40.634,81,0
10/9/2023,16:40:40.634,277,0
10/9/2023,16:40:40.634,135,0
10/9/2023,16:40:41.669,42,0
10/9/2023,16:40:41.669,73,0
10/9/2023,16:40:41.669,110,0
10/9/2023,16:40:41.669,37,0
10/9/2023,16:40:41.669,80,0
10/9/2023,16:40:42.984,33,0
10/9/2023,16:40:42.984,316,0
10/9/2023,16:40:42.984,43,0
10/9/2023,16:40:42.984,78,0
10/9/2023,16:40:42.984,99,0
10/9/2023,16:40:43.889,37,0
10/9/2023,16:40:43.889,31,0
10/9/2023,16:40:43.889,105,0
10/9/2023,16:40:43.889,54,0
10/9/2023,16:40:44.675,128,0
10/9/2023,16:40:44.675,47,0
10/9/2023,16:40:44.675,56,0
10/9/2023,16:40:44.675,583,0
10/9/2023,16:40:44.675,82,0
10/9/2023,16:40:44.675,90,0
10/9/2023,16:40:46.083,74,0
10/9/2023,16:40:46.083,217,0
10/9/2023,16:40:46.083,95,0
10/9/2023,16:40:46.083,141,0
10/9/2023,16:40:46.698,1583,0
10/9/2023,16:40:46.698,58,0
10/9/2023,16:40:48.410,502,0
10/9/2023,16:40:48.410,73,0
10/9/2023,16:40:48.410,285,0
10/9/2023,16:40:48.654,47,0
10/9/2023,16:40:50.181,94,0
10/9/2023,16:40:50.181,303,0
10/9/2023,16:40:50.181,57,0
10/9/2023,16:40:50.181,60,0
10/9/2023,16:40:50.617,187,0
10/9/2023,16:40:51.871,34,0
10/9/2023,16:40:52.696,38,0
10/9/2023,16:40:52.696,53,0
10/9/2023,16:40:53.714,56,0
10/9/2023,16:40:53.714,83,0
10/9/2023,16:40:53.714,40,0
10/9/2023,16:40:53.714,74,0
10/9/2023,16:40:53.714,119,0
10/9/2023,16:40:53.714,129,0
10/9/2023,16:40:53.714,798,0
10/9/2023,16:40:53.714,40,0
10/9/2023,16:40:53.714,55,0
10/9/2023,16:40:55.838,65,0
10/9/2023,16:40:55.838,299,0
10/9/2023,16:40:55.838,94,0
10/9/2023,16:40:55.838,450,0
10/9/2023,16:40:55.838,255,0
10/9/2023,16:40:57.064,162,0
10/9/2023,16:40:57.064,45,0
10/9/2023,16:40:57.999,133,0
10/9/2023,16:40:57.999,46,0
10/9/2023,16:40:57.999,40,0
10/9/2023,16:40:57.999,111,0
10/9/2023,16:40:57.999,161,0
10/9/2023,16:40:59.193,1054,0
10/9/2023,16:41:00.036,72,0
10/9/2023,16:41:00.036,75,0
10/9/2023,16:41:00.036,1383,0
10/9/2023,16:41:01.133,49,0
10/9/2023,16:41:01.133,34,0
10/9/2023,16:41:01.905,36,0
10/9/2023,16:41:01.905,42,0
10/9/2023,16:41:02.908,1479,0
10/9/2023,16:41:02.908,38,0
10/9/2023,16:41:02.908,95,0
10/9/2023,16:41:04.341,58,0
10/9/2023,16:41:04.341,470,0
10/9/2023,16:41:04.341,34,0
10/9/2023,16:41:04.341,84,0
10/9/2023,16:41:04.892,191,0
10/9/2023,16:41:04.892,81,0
10/9/2023,16:41:04.892,102,0
10/9/2023,16:41:06.236,354,0
10/9/2023,16:41:06.236,34,0
10/9/2023,16:41:06.236,77,0
10/9/2023,16:41:07.177,217,0
10/9/2023,16:41:07.177,42,0
10/9/2023,16:41:07.177,53,0
10/9/2023,16:41:07.177,70,0
10/9/2023,16:41:08.129,38,0
10/9/2023,16:41:08.129,82,0
10/9/2023,16:41:09.642,393,0
10/9/2023,16:41:11.021,49,0
10/9/2023,16:41:11.021,66,0
10/9/2023,16:41:12.043,350,0
10/9/2023,16:41:12.043,107,0
10/9/2023,16:41:12.043,47,0
10/9/2023,16:41:13.352,67,0
10/9/2023,16:41:13.352,523,0
10/9/2023,16:41:14.479,163,0
10/9/2023,16:41:16.778,49,0
10/9/2023,16:41:16.778,276,0
10/9/2023,16:41:18.110,135,0
10/9/2023,16:41:18.110,117,0
10/9/2023,16:41:18.110,203,0
10/9/2023,16:41:18.110,46,0
10/9/2023,16:41:20.154,54,0
10/9/2023,16:41:21.009,49,0
10/9/2023,16:41:21.009,1013,0
10/9/2023,16:41:21.907,56,0
10/9/2023,16:41:22.909,132,0
10/9/2023,16:41:22.909,183,0
10/9/2023,16:41:22.909,75,0
10/9/2023,16:41:24.028,91,0
10/9/2023,16:41:24.028,342,0
10/9/2023,16:41:25.121,625,0
10/9/2023,16:41:25.121,33,0
10/9/2023,16:41:25.121,1506,0
10/9/2023,16:41:25.121,120,0
10/9/2023,16:41:25.121,73,0
10/9/2023,16:41:26.490,218,0
10/9/2023,16:41:26.490,41,0
10/9/2023,16:41:26.490,141,0
10/9/2023,16:41:26.490,141,0
10/9/2023,16:41:27.927,78,0
10/9/2023,16:41:27.927,98,0
10/9/2023,16:41:27.927,60,0
10/9/2023,16:41:29.230,35,0
10/9/2023,16:41:29.230,98,0
10/9/2023,16:41:30.045,52,0
10/9/2023,16:41:30.045,50,0
10/9/2023,16:41:30.045,128,0
10/9/2023,16:41:30.985,146,0
10/9/2023,16:41:32.091,39,0
10/9/2023,16:41:32.091,93,0
10/9/2023,16:41:32.091,34,0
10/9/2023,16:41:32.091,38,0
10/9/2023,16:41:32.091,54,0
10/9/2023,16:41:32.091,57,0
10/9/2023,16:41:32.091,218,0
10/9/2023,16:41:32.091,103,0
10/9/2023,16:41:33.290,59,0
10/9/2023,16:41:33.290,182,0
10/9/2023,16:41:33.290,84,0
10/9/2023,16:41:34.042,683,0
10/9/2023,16:41:34.042,80,0
10/9/2023,16:41:34.971,94,0
10/9/2023,16:41:34.971,745,0
10/9/2023,16:41:34.971,53,0
10/9/2023,16:41:34.971,32,0
10/9/2023,16:41:36.310,77,0
10/9/2023,16:41:38.009,1031,0
10/9/2023,16:41:38.009,147,0
10/9/2023,16:41:39.050,260,0
10/9/2023,16:41:39.050,66,0
10/9/2023,16:41:39.050,52,0
10/9/2023,16:41:39.050,97,0
10/9/2023,16:41:40.291,467,0
10/9/2023,16:41:40.291,77,0
10/9/2023,16:41:40.291,35,0
10/9/2023,16:41:40.291,53,0
10/9/2023,16:41:40.291,103,0
10/9/2023,16:41:40.291,139,0
10/9/2023,16:41:41.942,41,0
10/9/2023,16:41:41.942,609,0
10/9/2023,16:41:41.942,34,0
10/9/2023,16:41:41.942,40,0
10/9/2023,16:41:41.942,73,0
10/9/2023,16:41:41.942,60,0
10/9/2023,16:41:43.454,83,0
10/9/2023,16:41:43.454,91,0
10/9/2023,16:41:43.968,459,0
10/9/2023,16:41:44.991,52,0
10/9/2023,16:41:44.991,36,0
10/9/2023,16:41:44.991,71,0
10/9/2023,16:41:47.168,53,0
10/9/2023,16:41:47.959,1327,0
10/9/2023,16:41:49.239,77,0
10/9/2023,16:41:49.981,45,0
10/9/2023,16:41:51.016,217,0
10/9/2023,16:41:51.016,182,0
10/9/2023,16:41:51.016,54,0
10/9/2023,16:41:51.016,105,0
10/9/2023,16:41:52.978,57,0
10/9/2023,16:41:54.086,80,0
10/9/2023,16:41:54.086,59,0
10/9/2023,16:41:54.942,59,0
10/9/2023,16:41:54.942,221,0
10/9/2023,16:41:54.942,37,0
10/9/2023,16:41:54.942,38,0
10/9/2023,16:41:54.942,194,0
10/9/2023,16:41:56.178,61,0
10/9/2023,16:41:58.904,40,0
10/9/2023,16:41:58.904,137,0
10/9/2023,16:41:58.904,38,0
10/9/2023,16:41:58.904,33,0
10/9/2023,16:42:00.905,65,0
10/9/2023,16:42:00.905,83,0
10/9/2023,16:42:00.905,77,0
10/9/2023,16:42:00.905,76,0
10/9/2023,16:42:01.920,1235,0
10/9/2023,16:42:01.920,39,0
10/9/2023,16:42:01.920,284,0
10/9/2023,16:42:02.911,167,0
10/9/2023,16:42:02.911,44,0
10/9/2023,16:42:02.911,188,0
10/9/2023,16:42:02.911,40,0
10/9/2023,16:42:02.911,119,0
10/9/2023,16:42:03.914,64,0
10/9/2023,16:42:03.914,52,0
10/9/2023,16:42:03.914,152,0
10/9/2023,16:42:03.914,55,0
10/9/2023,16:42:03.914,60,0
10/9/2023,16:42:03.914,57,0
10/9/2023,16:42:03.914,193,0
10/9/2023,16:42:03.914,40,0
10/9/2023,16:42:04.927,41,0
10/9/2023,16:42:05.912,58,0
10/9/2023,16:42:05.912,53,0
10/9/2023,16:42:05.912,34,0
10/9/2023,16:42:05.912,49,0
10/9/2023,16:42:05.912,1186,0
10/9/2023,16:42:06.912,62,0
10/9/2023,16:42:06.912,78,0
10/9/2023,16:42:06.912,82,0
10/9/2023,16:42:07.914,46,0
10/9/2023,16:42:07.914,74,0
10/9/2023,16:42:07.914,233,0
10/9/2023,16:42:07.914,39,0
10/9/2023,16:42:08.915,207,0
10/9/2023,16:42:08.915,53,0
10/9/2023,16:42:08.915,1429,0
10/9/2023,16:42:08.915,43,0
10/9/2023,16:42:08.915,57,0
10/9/2023,16:42:08.915,55,0
10/9/2023,16:42:08.915,337,0
10/9/2023,16:42:09.913,66,0
10/9/2023,16:42:09.913,320,0
10/9/2023,16:42:09.913,65,0
10/9/2023,16:42:09.913,343,0
10/9/2023,16:42:10.914,1423,0
10/9/2023,16:42:10.914,153,0
10/9/2023,16:42:10.914,31,0
10/9/2023,16:42:11.913,62,0
10/9/2023,16:42:11.913,88,0
10/9/2023,16:42:11.913,621,0
10/9/2023,16:42:12.913,31,0
10/9/2023,16:42:12.913,102,0
