10/9/2023,16:37:33.739,
10/9/2023,16:37:34.739,,0043,0077,0081,0082,0061
10/9/2023,16:37:35.739,,0033
10/9/2023,16:37:36.740,,0032,0573,0055,0048
10/9/2023,16:37:37.740,,0037,0053
10/9/2023,16:37:38.740,,0078,0058,0041,0058,0127
10/9/2023,16:37:39.741,,0414,0069,0066,0476,0032
10/9/2023,16:37:40.740,,0092,0035
10/9/2023,16:37:41.740,,0128,0115,0117,0063
10/9/2023,16:37:42.740,,0057,0277,0807
10/9/2023,16:37:43.740,,0085,0204,0048,0092
10/9/2023,16:37:44.741,,0274,0099,0167,0141,0042,0037,0268,0136
10/9/2023,16:37:45.740,,0046,0032,0089,0073,0125
10/9/2023,16:37:46.742,,0033,0043,0034
10/9/2023,16:37:47.741,,0049,0161,0069
10/9/2023,16:37:48.742,,0289
10/9/2023,16:37:49.742,,0655,0066
10/9/2023,16:37:50.742,,0045,0143
10/9/2023,16:37:52.165,,0139,0231,0261,0062,0091,0070START Illegal Opcode Reset;,00
10/9/2023,16:37:54.323,48,0232,0041,0009,0049,02
10/9/2023,16:37:54.524,23,01
10/9/2023,16:37:55.458,22,0045,13
10/9/2023,16:37:56.378,64,0052,00
10/9/2023,16:37:57.618,39,0190,0054,0104,01
10/9/2023,16:37:58.417,32,0203,0067,0034,0230,0067,0064,01
10/9/2023,16:37:59.428,64,0124,0161,0283,0188,00
10/9/2023,16:38:01.374,84,0184,0066,0089,0068,0065,0036,0064,0051,0032,0034,00
10/9/2023,16:38:02.293,55,03
10/9/2023,16:38:02.505,28,01
10/9/2023,16:38:03.648,48,0083,0084,00
10/9/2023,16:38:04.676,58,0158,0058,00
10/9/2023,16:38:05.566,84,0554,0091,0206,0045,0074,0080,0094,00
10/9/2023,16:38:06.618,93,0066,0035,0076,01
10/9/2023,16:38:07.598,19,0066,0034,00
10/9/2023,16:38:08.798,67,0076,0243,0039,0055,06
10/9/2023,16:38:09.606,02,0099,0112,0035,00
10/9/2023,16:38:10.753,80,0086,00
10/9/2023,16:38:11.465,89,0078,00
10/9/2023,16:38:12.997,50,0081,0057,0102,00
10/9/2023,16:38:13.966,82,1324,07
10/9/2023,16:38:14.561,31,0093,00
10/9/2023,16:38:15.581,80,0050,0079,0066,00
10/9/2023,16:38:16.565,65,1465,02
10/9/2023,16:38:17.487,08,0056,0226,0164,0044,00
10/9/2023,16:38:19.113,48,0217,0103,0064,00
10/9/2023,16:38:19.703,95,00
10/9/2023,16:38:20.728,59,0105,0060,0223,0669,0033,0276,01
10/9/2023,16:38:21.495,85,0094,0258,1455,0134,0057,0088,00
10/9/2023,16:38:22.570,37,0033,0151,0172,0045,0156,0046,00
10/9/2023,16:38:23.472,71,0054,0042,0038,02
10/9/2023,16:38:24.604,69,0043,0042,0074,01
10/9/2023,16:38:25.514,17,0031,00
10/9/2023,16:38:26.786,41,0049,0086,0036,00
10/9/2023,16:38:27.489,54,0064,0105,0092,15
10/9/2023,16:38:28.996,19,0056,0049,0254,0039,01
10/9/2023,16:38:30.003,07,05
10/9/2023,16:38:30.633,05,0716,00
10/9/2023,16:38:31.829,97,0039,0389,00
10/9/2023,16:38:32.504,51,00
10/9/2023,16:38:33.935,45,0068,1455,0418,00
10/9/2023,16:38:34.885,53,0041,0307,02
10/9/2023,16:38:35.495,31,0192,0572,00
10/9/2023,16:38:36.469,49,0157,0064,0033,0135,00
10/9/2023,16:38:37.442,33,0067,0040,0035,0203,0107,00
10/9/2023,16:38:38.622,41,0059,0062,0044,0038,00
10/9/2023,16:38:40.279,83,0032,0411,0039,0137,0051,02
10/9/2023,16:38:40.439,01,01
10/9/2023,16:38:42.548,81,0035,0206,0121,0034,0051,0050,00
10/9/2023,16:38:42.825,61,02
10/9/2023,16:38:43.676,02,0055,0057,0160,05
10/9/2023,16:38:44.740,74,0060,00
10/9/2023,16:38:45.994,88,0088,00
10/9/2023,16:38:46.587,76,0054,1394,0046,0060,01
10/9/2023,16:38:47.586,23,0034,0058,0113,0153,0086,00
10/9/2023,16:38:49.138,84,0114,0198,0063,0087,1386,0051,01
10/9/2023,16:38:49.708,45,0038,00
10/9/2023,16:38:50.603,33,0036,0041,0084,00
10/9/2023,16:38:51.566,43,0052,0068,0096,00
10/9/2023,16:38:52.755,46,0094,0032,02
10/9/2023,16:38:53.799,95START Illegal Opcode Reset;,0067,
10/9/2023,16:38:55.361,0063,0008,0054,
10/9/2023,16:38:55.629,0121,0074,
10/9/2023,16:38:56.667,0673,
10/9/2023,16:38:57.582,0479,0076,0083,0085,0080,0063,0222,
10/9/2023,16:38:58.575,0128,0060,0192,
10/9/2023,16:38:59.689,0034,0054,0072,0126,0149,0048,
10/9/2023,16:39:00.770,0355,0384,0048,0051,0065,
10/9/2023,16:39:02.073,0039,0319,
10/9/2023,16:39:03.431,0055,0033,
10/9/2023,16:39:03.635,0410,
10/9/2023,16:39:04.938,0043,0079,
10/9/2023,16:39:06.390,0040,0102,0043,0404,
10/9/2023,16:39:06.718,0033,0045,0037,
10/9/2023,16:39:07.633,0040,0034,0039,0126,0033,0037,0082,
10/9/2023,16:39:08.572,0048,0035,0038,0082,0036,
10/9/2023,16:39:09.609,0043,0103,0033,0071,0037,0110,0039,0274,1223,
10/9/2023,16:39:10.569,0088,0062,0065,0267,0034,
10/9/2023,16:39:11.875,0607,0051,0139,0147,0049,0035,0043,0063,
10/9/2023,16:39:12.846,0425,
10/9/2023,16:39:13.590,0044,0063,0045,0123,
10/9/2023,16:39:14.660,0060,0049,0056,0075,0059,0069,
10/9/2023,16:39:15.609,0048,0043,0757,0266,0040,0261,0071,
10/9/2023,16:39:16.765,0138,0062,0199,0082,0063,
10/9/2023,16:39:17.611,0575,0076,
10/9/2023,16:39:18.642,0091,0061,0088,0601,
10/9/2023,16:39:20.502,0149,0702,
10/9/2023,16:39:21.117,0047,
10/9/2023,16:39:21.836,0041,0053,0040,
10/9/2023,16:39:22.652,0062,0182,0060,0057,0231,
10/9/2023,16:39:23.861,0072,0139,0044,0032,
10/9/2023,16:39:24.863,0035,0072,0054,
10/9/2023,16:39:25.620,0058,0054,0273,0269,
10/9/2023,16:39:26.674,0872,0036,0062,0175,0080,
10/9/2023,16:39:27.617,0110,0063,0192,
10/9/2023,16:39:28.670,0118,0053,0437,0038,
10/9/2023,16:39:29.743,0044,0070,0072,0102,0108,
10/9/2023,16:39:30.843,1380,0062,0105,0033,
10/9/2023,16:39:31.820,0707,0036,0091,0487,
10/9/2023,16:39:33.329,0181,0057,0102,
10/9/2023,16:39:33.680,0069,0111,0123,
10/9/2023,16:39:34.979,0077,0082,0036,
10/9/2023,16:39:35.837,0037,0050,
10/9/2023,16:39:36.658,0035,0763,0040,
10/9/2023,16:39:37.849,0089,0032,0052,0053,0062,
10/9/2023,16:39:38.911,1410,0115,0032,0042,
10/9/2023,16:39:39.626,0884,0058,
10/9/2023,16:39:40.607,0198,0469,0069,0073,0271,
10/9/2023,16:39:41.655,0090,0045,0043,0060,
10/9/2023,16:39:42.614,0152,0346,0255,0068,
10/9/2023,16:39:43.893,0706,0081,0069,0226,0109,0220,0059,
