Day,Time,Events in Interval,Events Added,Energy Received,Interval Length,gamma CPS,gamma Dose
10/9/2023,16:17:05.952,0,0,0,2,0,0
10/9/2023,16:17:06.953,479,31037,0,1,479,0
10/9/2023,16:17:07.952,560,35424,0,1,560,0
10/9/2023,16:17:08.952,494,32222,0,1,494,0
10/9/2023,16:17:09.952,497,31672,0,1,497,0
10/9/2023,16:17:10.952,529,32921,0,1,529,0
10/9/2023,16:17:11.952,486,31564,0,1,486,0
10/9/2023,16:17:12.953,531,34827,0,1,531,0
10/9/2023,16:17:13.960,494,31894,0,1,490,0
10/9/2023,16:17:14.961,544,34294,0,1,543,0
10/9/2023,16:17:15.961,516,34104,0,1,516,0
10/9/2023,16:17:16.978,488,33021,0,1,480,0
10/9/2023,16:17:17.965,547,36430,0,1,554,0
10/9/2023,16:17:18.966,518,32914,0,1,518,0
10/9/2023,16:17:19.965,514,33207,0,1,514,0
10/9/2023,16:17:20.965,471,30640,0,1,471,0
10/9/2023,16:17:21.966,571,37189,0,1,571,0
10/9/2023,16:17:22.966,531,34502,0,1,531,0
10/9/2023,16:17:23.965,528,34339,0,1,528,0
10/9/2023,16:17:24.965,509,32953,0,1,509,0
10/9/2023,16:17:25.966,540,34674,0,1,540,0
10/9/2023,16:17:26.965,536,33046,0,1,536,0
10/9/2023,16:17:27.965,441,28436,0,1,441,0
10/9/2023,16:17:28.966,556,35551,0,1,556,0
10/9/2023,16:17:29.966,509,32494,0,1,508,0
10/9/2023,16:17:30.965,519,33228,0,1,520,0
10/9/2023,16:17:31.966,491,30493,0,1,491,0
10/9/2023,16:17:32.967,530,33736,0,1,529,0
10/9/2023,16:17:33.967,505,32926,0,1,506,0
10/9/2023,16:17:34.967,482,30648,0,1,482,0
10/9/2023,16:17:35.967,548,34994,0,1,548,0
10/9/2023,16:17:36.968,512,34338,0,1,511,0
10/9/2023,16:17:37.981,566,36821,0,1,559,0
10/9/2023,16:17:38.973,502,34263,0,1,507,0
10/9/2023,16:17:39.973,549,35019,0,1,548,0
10/9/2023,16:17:40.980,502,32893,0,1,499,0
10/9/2023,16:17:41.989,495,32838,0,1,491,0
10/9/2023,16:17:42.976,511,32971,0,1,518,0
10/9/2023,16:17:43.980,558,35624,0,1,556,0
10/9/2023,16:17:44.980,513,32783,0,1,513,0
10/9/2023,16:17:45.990,522,33174,0,1,517,0
10/9/2023,16:17:46.993,522,33330,0,1,520,0
10/9/2023,16:17:47.989,490,30689,0,1,492,0
10/9/2023,16:17:48.988,494,31389,0,1,494,0
10/9/2023,16:17:49.989,520,32743,0,1,519,0
10/9/2023,16:17:50.989,571,37536,0,1,571,0
10/9/2023,16:17:51.990,500,32401,0,1,500,0
10/9/2023,16:17:52.990,535,32930,0,1,535,0
10/9/2023,16:17:53.990,496,32040,0,1,496,0
10/9/2023,16:17:54.990,536,34284,0,1,536,0
10/9/2023,16:17:55.990,486,31106,0,1,486,0
10/9/2023,16:17:56.990,494,31533,0,1,494,0
10/9/2023,16:17:57.991,533,33273,0,1,533,0
10/9/2023,16:17:58.997,532,35203,0,1,528,0
10/9/2023,16:17:59.996,513,33555,0,1,514,0
10/9/2023,16:18:00.996,536,34000,0,1,536,0
10/9/2023,16:18:01.996,533,33385,0,1,533,0
10/9/2023,16:18:02.996,485,30619,0,1,485,0
10/9/2023,16:18:03.996,497,31376,0,1,497,0
10/9/2023,16:18:04.996,510,32514,0,1,510,0
10/9/2023,16:18:05.996,501,32342,0,1,501,0
10/9/2023,16:18:06.997,522,33341,0,1,522,0
10/9/2023,16:18:07.997,499,30880,0,1,499,0
10/9/2023,16:18:09.009,509,32819,0,1,502,0
10/9/2023,16:18:09.998,526,32861,0,1,532,0
10/9/2023,16:18:10.996,498,33166,0,1,498,0
10/9/2023,16:18:12.021,508,33727,0,1,496,0
10/9/2023,16:18:12.996,522,33476,0,1,535,0
10/9/2023,16:18:14.000,499,32764,0,1,498,0
10/9/2023,16:18:14.998,525,34498,0,1,526,0
10/9/2023,16:18:15.999,499,31259,0,1,498,0
10/9/2023,16:18:17.004,534,36087,0,1,531,0
10/9/2023,16:18:18.005,468,29964,0,1,468,0
10/9/2023,16:18:18.999,470,29940,0,1,472,0
10/9/2023,16:18:20.004,538,35698,0,1,535,0
10/9/2023,16:18:21.008,510,32958,0,1,508,0
10/9/2023,16:18:22.002,527,35170,0,1,531,0
10/9/2023,16:18:23.020,528,33605,0,1,519,0
10/9/2023,16:18:23.999,502,30818,0,1,513,0
10/9/2023,16:18:25.001,487,30608,0,1,486,0
10/9/2023,16:18:26.011,467,29434,0,1,463,0
10/9/2023,16:18:27.001,512,32348,0,1,517,0
10/9/2023,16:18:28.016,505,31342,0,1,498,0
10/9/2023,16:18:28.999,522,33738,0,1,531,0
10/9/2023,16:18:30.004,524,33178,0,1,521,0
10/9/2023,16:18:31.004,513,34065,0,1,513,0
10/9/2023,16:18:31.999,462,31089,0,1,464,0
10/9/2023,16:18:33.005,523,33082,0,1,520,0
10/9/2023,16:18:33.999,520,33285,0,1,523,0
10/9/2023,16:18:35.005,518,33629,0,1,515,0
10/9/2023,16:18:36.001,533,33769,0,1,535,0
10/9/2023,16:18:37.025,529,33718,0,1,517,0
10/9/2023,16:18:38.013,521,33121,0,1,527,0
10/9/2023,16:18:39.008,528,32970,0,1,530,0
10/9/2023,16:18:40.000,509,31331,0,1,513,0
10/9/2023,16:18:41.036,537,33667,0,1,518,0
10/9/2023,16:18:42.009,529,34086,0,1,544,0
10/9/2023,16:18:43.004,495,31566,0,1,497,0
10/9/2023,16:18:44.003,508,32060,0,1,509,0
10/9/2023,16:18:45.005,517,32352,0,1,516,0
10/9/2023,16:18:46.014,494,30830,0,1,489,0
10/9/2023,16:18:47.002,491,32366,0,1,497,0
10/9/2023,16:18:48.007,514,33582,0,1,512,0
10/9/2023,16:18:49.005,525,36637,0,1,526,0
10/9/2023,16:18:50.007,520,34556,0,1,519,0
10/9/2023,16:18:51.005,515,33346,0,1,516,0
10/9/2023,16:18:52.007,550,38170,0,1,549,0
10/9/2023,16:18:53.007,483,31125,0,1,483,0
10/9/2023,16:18:54.008,442,28584,0,1,442,0
10/9/2023,16:18:55.008,515,32904,0,1,515,0
10/9/2023,16:18:56.008,513,32612,0,1,513,0
10/9/2023,16:18:57.008,502,31729,0,1,502,0
10/9/2023,16:18:58.008,515,34906,0,1,515,0
10/9/2023,16:18:59.039,529,33106,0,1,513,0
10/9/2023,16:19:00.012,480,31140,0,1,493,0
10/9/2023,16:19:01.005,526,33015,0,1,530,0
10/9/2023,16:19:02.024,486,30436,0,1,477,0
10/9/2023,16:19:03.015,556,35235,0,1,560,0
10/9/2023,16:19:04.008,515,33888,0,1,519,0
10/9/2023,16:19:05.014,562,36743,0,1,559,0
10/9/2023,16:19:06.017,508,34643,0,1,506,0
10/9/2023,16:19:07.017,478,30978,0,1,479,0
10/9/2023,16:19:08.014,513,33483,0,1,514,0
10/9/2023,16:19:09.012,484,29540,0,1,485,0
10/9/2023,16:19:10.011,537,33611,0,1,537,0
10/9/2023,16:19:11.011,517,33521,0,1,518,0
10/9/2023,16:19:12.011,530,34761,0,1,530,0
10/9/2023,16:19:13.021,526,34272,0,1,520,0
10/9/2023,16:19:14.011,528,33633,0,1,533,0
10/9/2023,16:19:15.016,519,32808,0,1,516,0
10/9/2023,16:19:16.017,444,28859,0,1,444,0
10/9/2023,16:19:17.013,537,34890,0,1,540,0
10/9/2023,16:19:18.009,519,35065,0,1,521,0
10/9/2023,16:19:19.020,489,31944,0,1,484,0
10/9/2023,16:19:20.013,497,31608,0,1,501,0
10/9/2023,16:19:21.010,540,35232,0,1,542,0
10/9/2023,16:19:22.019,509,33760,0,1,504,0
10/9/2023,16:19:23.013,512,33046,0,1,515,0
10/9/2023,16:19:24.028,502,32202,0,1,495,0
10/9/2023,16:19:25.010,507,34542,0,1,516,0
10/9/2023,16:19:26.016,543,35682,0,1,540,0
10/9/2023,16:19:27.017,490,32343,0,1,490,0
10/9/2023,16:19:28.011,520,33299,0,1,523,0
10/9/2023,16:19:29.010,551,35063,0,1,552,0
10/9/2023,16:19:30.012,497,32403,0,1,497,0
10/9/2023,16:19:31.036,523,34473,0,1,510,0
10/9/2023,16:19:32.016,543,35184,0,1,554,0
10/9/2023,16:19:33.020,508,33757,0,1,506,0
10/9/2023,16:19:34.012,464,30198,0,1,467,0
10/9/2023,16:19:35.015,542,33823,0,1,540,0
10/9/2023,16:19:36.019,525,33196,0,1,523,0
10/9/2023,16:19:37.014,505,32423,0,1,508,0
10/9/2023,16:19:38.040,448,29833,0,1,437,0
10/9/2023,16:19:39.023,514,32529,0,1,523,0
10/9/2023,16:19:40.032,493,33218,0,1,489,0
10/9/2023,16:19:41.031,496,31835,0,1,496,0
10/9/2023,16:19:42.032,526,33147,0,1,525,0
10/9/2023,16:19:43.020,546,35323,0,1,553,0
10/9/2023,16:19:44.022,507,34072,0,1,506,0
10/9/2023,16:19:45.018,492,31753,0,1,493,0
