Day,Time,Events in Interval,Events Added,Energy Received,Interval Length,gamma CPS,gamma Dose
10/9/2023,15:58:45.441,0,0,0,1,0,0
10/9/2023,15:58:46.440,748,139200,0,1,749,0
10/9/2023,15:58:47.442,688,126385,0,1,686,0
10/9/2023,15:58:48.442,750,142687,0,1,750,0
10/9/2023,15:58:49.444,682,131759,0,1,681,0
10/9/2023,15:58:50.443,767,146411,0,1,767,0
10/9/2023,15:58:51.444,725,131783,0,1,725,0
10/9/2023,15:58:52.444,709,137551,0,1,709,0
10/9/2023,15:58:53.443,688,130138,0,1,688,0
10/9/2023,15:58:54.444,735,140140,0,1,735,0
10/9/2023,15:58:55.444,719,134288,0,1,719,0
10/9/2023,15:58:56.443,731,138864,0,1,731,0
10/9/2023,15:58:57.444,695,135786,0,1,695,0
10/9/2023,15:58:58.443,731,137729,0,1,731,0
10/9/2023,15:58:59.446,707,132696,0,1,705,0
10/9/2023,15:59:00.444,683,130271,0,1,685,0
10/9/2023,15:59:01.456,699,132762,0,1,690,0
10/9/2023,15:59:02.444,728,135470,0,1,737,0
10/9/2023,15:59:03.453,711,135711,0,1,705,0
10/9/2023,15:59:04.453,706,125809,0,1,706,0
10/9/2023,15:59:05.455,687,127980,0,1,686,0
10/9/2023,15:59:06.455,716,135904,0,1,716,0
10/9/2023,15:59:07.455,682,128774,0,1,681,0
10/9/2023,15:59:08.455,762,149936,0,1,763,0
10/9/2023,15:59:09.455,727,138000,0,1,727,0
10/9/2023,15:59:10.454,699,133175,0,1,699,0
10/9/2023,15:59:11.454,661,120069,0,1,661,0
10/9/2023,15:59:12.454,731,139430,0,1,731,0
10/9/2023,15:59:13.454,699,128932,0,1,699,0
10/9/2023,15:59:14.455,688,129532,0,1,687,0
10/9/2023,15:59:15.456,747,143685,0,1,747,0
10/9/2023,15:59:16.455,720,142038,0,1,720,0
10/9/2023,15:59:17.455,686,134337,0,1,686,0
10/9/2023,15:59:18.456,689,129953,0,1,689,0
10/9/2023,15:59:19.455,707,132715,0,1,707,0
10/9/2023,15:59:20.456,682,126598,0,1,682,0
10/9/2023,15:59:21.455,698,132940,0,1,698,0
10/9/2023,15:59:22.455,714,138470,0,1,714,0
10/9/2023,15:59:23.471,680,132485,0,1,669,0
10/9/2023,15:59:24.487,732,140596,0,1,721,0
10/9/2023,15:59:25.486,706,130159,0,1,706,0
10/9/2023,15:59:26.486,714,136074,0,1,714,0
10/9/2023,15:59:27.488,747,144885,0,1,746,0
10/9/2023,15:59:28.487,706,135976,0,1,706,0
10/9/2023,15:59:29.487,704,131928,0,1,704,0
10/9/2023,15:59:30.487,730,138011,0,1,730,0
10/9/2023,15:59:31.487,703,133079,0,1,703,0
10/9/2023,15:59:32.487,691,129716,0,1,691,0
10/9/2023,15:59:33.487,741,140730,0,1,741,0
10/9/2023,15:59:34.489,724,140223,0,1,723,0
10/9/2023,15:59:35.489,692,131551,0,1,691,0
10/9/2023,15:59:36.490,682,128794,0,1,682,0
10/9/2023,15:59:37.489,719,135755,0,1,719,0
10/9/2023,15:59:38.489,684,132892,0,1,684,0
10/9/2023,15:59:39.489,690,130590,0,1,690,0
10/9/2023,15:59:40.491,685,135001,0,1,684,0
10/9/2023,15:59:41.489,735,137339,0,1,736,0
10/9/2023,15:59:42.490,747,142694,0,1,746,0
10/9/2023,15:59:43.490,700,131678,0,1,700,0
10/9/2023,15:59:44.491,689,132837,0,1,689,0
10/9/2023,15:59:45.499,750,140614,0,1,744,0
10/9/2023,15:59:46.497,723,138457,0,1,724,0
10/9/2023,15:59:47.516,682,129397,0,1,669,0
10/9/2023,15:59:48.511,765,143905,0,1,769,0
10/9/2023,15:59:49.521,669,123506,0,1,662,0
10/9/2023,15:59:50.521,740,137480,0,1,740,0
10/9/2023,15:59:51.524,684,127899,0,1,682,0
10/9/2023,15:59:52.527,729,139980,0,1,728,0
10/9/2023,15:59:53.541,732,142928,0,1,721,0
10/9/2023,15:59:54.545,728,140820,0,1,725,0
10/9/2023,15:59:55.545,670,131275,0,1,670,0
10/9/2023,15:59:56.544,731,140954,0,1,732,0
10/9/2023,15:59:57.555,694,134834,0,1,687,0
10/9/2023,15:59:58.554,698,139776,0,1,699,0
10/9/2023,15:59:59.557,721,135977,0,1,718,0
10/9/2023,16:00:00.537,707,134205,0,1,721,0
10/9/2023,16:00:01.556,716,132454,0,1,703,0
10/9/2023,16:00:02.555,661,126255,0,1,661,0
10/9/2023,16:00:03.539,726,136279,0,1,738,0
10/9/2023,16:00:04.536,705,136328,0,1,708,0
10/9/2023,16:00:05.539,689,133514,0,1,687,0
10/9/2023,16:00:06.549,719,138365,0,1,711,0
10/9/2023,16:00:07.537,721,139902,0,1,730,0
10/9/2023,16:00:08.546,684,132939,0,1,679,0
10/9/2023,16:00:09.543,692,134429,0,1,694,0
10/9/2023,16:00:10.548,771,150868,0,1,766,0
10/9/2023,16:00:11.542,712,136753,0,1,717,0
10/9/2023,16:00:12.543,699,128503,0,1,698,0
10/9/2023,16:00:13.554,716,134015,0,1,708,0
10/9/2023,16:00:14.538,757,146879,0,1,769,0
10/9/2023,16:00:15.542,669,129683,0,1,666,0
10/9/2023,16:00:16.545,707,130636,0,1,705,0
10/9/2023,16:00:17.545,744,143149,0,1,745,0
10/9/2023,16:00:18.545,733,142776,0,1,733,0
10/9/2023,16:00:19.552,703,131252,0,1,698,0
10/9/2023,16:00:20.567,682,126777,0,1,672,0
10/9/2023,16:00:21.542,699,131891,0,1,716,0
10/9/2023,16:00:22.546,708,138460,0,1,706,0
10/9/2023,16:00:23.545,690,132829,0,1,690,0
10/9/2023,16:00:24.587,724,138678,0,1,695,0
10/9/2023,16:00:25.548,696,128776,0,1,724,0
10/9/2023,16:00:26.559,715,133587,0,1,707,0
10/9/2023,16:00:27.553,716,138578,0,1,720,0
10/9/2023,16:00:28.545,722,140414,0,1,729,0
10/9/2023,16:00:29.560,694,129800,0,1,683,0
10/9/2023,16:00:30.569,680,127554,0,1,675,0
10/9/2023,16:00:31.571,694,132320,0,1,692,0
10/9/2023,16:00:32.560,686,134977,0,1,694,0
10/9/2023,16:00:33.567,711,132428,0,1,706,0
10/9/2023,16:00:34.574,716,137901,0,1,711,0
10/9/2023,16:00:35.583,732,138034,0,1,725,0
10/9/2023,16:00:36.567,725,142103,0,1,737,0
10/9/2023,16:00:37.570,698,135162,0,1,697,0
10/9/2023,16:00:38.571,673,125805,0,1,672,0
10/9/2023,16:00:39.581,752,142141,0,1,744,0
10/9/2023,16:00:40.578,692,132553,0,1,694,0
10/9/2023,16:00:41.581,669,132339,0,1,668,0
10/9/2023,16:00:42.595,722,132231,0,1,711,0
10/9/2023,16:00:43.587,705,140017,0,1,711,0
10/9/2023,16:00:44.604,686,131043,0,1,675,0
10/9/2023,16:00:45.596,667,128445,0,1,672,0
10/9/2023,16:00:46.584,744,143361,0,1,754,0
10/9/2023,16:00:47.601,712,135151,0,1,699,0
10/9/2023,16:00:48.612,639,119060,0,1,632,0
10/9/2023,16:00:49.611,699,131076,0,1,700,0
10/9/2023,16:00:50.610,697,130292,0,1,698,0
10/9/2023,16:00:51.626,712,142998,0,1,701,0
10/9/2023,16:00:52.594,696,138476,0,1,719,0
10/9/2023,16:00:53.594,725,139980,0,1,726,0
10/9/2023,16:00:54.599,727,142715,0,1,723,0
10/9/2023,16:00:55.588,660,125444,0,1,667,0
10/9/2023,16:00:56.598,761,151390,0,1,753,0
10/9/2023,16:00:57.596,692,127858,0,1,694,0
10/9/2023,16:00:58.600,739,139496,0,1,735,0
10/9/2023,16:00:59.595,682,131992,0,1,685,0
10/9/2023,16:01:00.601,684,132839,0,1,680,0
10/9/2023,16:01:01.603,692,131035,0,1,691,0
10/9/2023,16:01:02.602,690,135974,0,1,691,0
10/9/2023,16:01:03.608,707,134846,0,1,703,0
10/9/2023,16:01:04.613,705,131004,0,1,702,0
10/9/2023,16:01:05.611,699,132510,0,1,700,0
10/9/2023,16:01:06.604,727,137469,0,1,732,0
10/9/2023,16:01:07.606,699,135692,0,1,698,0
10/9/2023,16:01:08.621,748,141761,0,1,738,0
10/9/2023,16:01:09.611,685,130320,0,1,691,0
10/9/2023,16:01:10.611,714,138649,0,1,714,0
10/9/2023,16:01:11.613,697,134008,0,1,696,0
10/9/2023,16:01:12.618,723,140230,0,1,719,0
10/9/2023,16:01:13.617,720,137329,0,1,721,0
10/9/2023,16:01:14.614,674,125221,0,1,676,0
10/9/2023,16:01:15.641,721,135805,0,1,702,0
10/9/2023,16:01:16.620,721,133038,0,1,736,0
10/9/2023,16:01:17.619,690,128046,0,1,691,0
10/9/2023,16:01:18.615,657,129400,0,1,660,0
10/9/2023,16:01:19.611,772,147810,0,1,775,0
10/9/2023,16:01:20.612,705,137140,0,1,704,0
10/9/2023,16:01:21.613,643,121359,0,1,642,0
10/9/2023,16:01:22.633,713,135974,0,1,699,0
10/9/2023,16:01:23.624,725,143710,0,1,732,0
10/9/2023,16:01:24.617,705,131664,0,1,710,0
10/9/2023,16:01:25.631,638,122150,0,1,630,0
10/9/2023,16:01:26.638,727,139478,0,1,722,0
10/9/2023,16:01:27.652,721,138670,0,1,710,0
10/9/2023,16:01:28.649,689,131778,0,1,691,0
10/9/2023,16:01:29.636,711,136507,0,1,720,0
10/9/2023,16:01:30.624,694,135422,0,1,702,0
10/9/2023,16:01:31.627,752,140332,0,1,750,0
