Day,Time,Channel#,Photon Energy (keV)
10/9/2023,15:13:11.229,118,0
10/9/2023,15:13:11.229,49,0
10/9/2023,15:13:11.229,74,0
10/9/2023,15:13:11.229,36,0
10/9/2023,15:13:12.228,60,0
10/9/2023,15:13:12.228,72,0
10/9/2023,15:13:12.228,85,0
10/9/2023,15:13:12.228,40,0
10/9/2023,15:13:12.228,49,0
10/9/2023,15:13:12.228,209,0
10/9/2023,15:13:12.228,971,0
10/9/2023,15:13:13.229,279,0
10/9/2023,15:13:13.229,95,0
10/9/2023,15:13:13.229,47,0
10/9/2023,15:13:13.229,70,0
10/9/2023,15:13:13.229,595,0
10/9/2023,15:13:13.229,38,0
10/9/2023,15:13:13.229,78,0
10/9/2023,15:13:13.229,89,0
10/9/2023,15:13:14.228,65,0
10/9/2023,15:13:14.228,809,0
10/9/2023,15:13:14.228,413,0
10/9/2023,15:13:14.228,410,0
10/9/2023,15:13:14.228,40,0
10/9/2023,15:13:14.228,47,0
10/9/2023,15:13:15.699,31,0
10/9/2023,15:13:15.699,41,0
10/9/2023,15:13:16.542,87,0
10/9/2023,15:13:16.542,1124,0
10/9/2023,15:13:17.348,37,0
10/9/2023,15:13:17.348,161,0
10/9/2023,15:13:17.348,36,0
10/9/2023,15:13:17.348,257,0
10/9/2023,15:13:17.348,76,0
10/9/2023,15:13:17.348,114,0
10/9/2023,15:13:17.348,157,0
10/9/2023,15:13:18.370,42,0
10/9/2023,15:13:18.370,65,0
10/9/2023,15:13:18.370,52,0
10/9/2023,15:13:18.370,32,0
10/9/2023,15:13:18.370,129,0
10/9/2023,15:13:19.265,45,0
10/9/2023,15:13:19.265,156,0
10/9/2023,15:13:19.265,44,0
10/9/2023,15:13:19.265,84,0
10/9/2023,15:13:20.431,51,0
10/9/2023,15:13:20.431,43,0
10/9/2023,15:13:20.431,37,0
10/9/2023,15:13:21.610,52,0
10/9/2023,15:13:21.610,33,0
10/9/2023,15:13:21.610,125,0
10/9/2023,15:13:21.610,45,0
10/9/2023,15:13:22.356,142,0
10/9/2023,15:13:22.356,38,0
10/9/2023,15:13:23.861,84,0
10/9/2023,15:13:23.861,661,0
10/9/2023,15:13:23.861,245,0
10/9/2023,15:13:23.861,42,0
10/9/2023,15:13:24.960,354,0
10/9/2023,15:13:24.960,36,0
10/9/2023,15:13:26.284,96,0
10/9/2023,15:13:26.284,132,0
10/9/2023,15:13:26.284,46,0
10/9/2023,15:13:26.284,97,0
10/9/2023,15:13:26.284,31,0
10/9/2023,15:13:27.296,35,0
10/9/2023,15:13:27.296,46,0
10/9/2023,15:13:27.296,45,0
10/9/2023,15:13:28.852,128,0
10/9/2023,15:13:28.852,80,0
10/9/2023,15:13:29.274,176,0
10/9/2023,15:13:29.274,183,0
10/9/2023,15:13:30.491,191,0
10/9/2023,15:13:31.351,148,0
10/9/2023,15:13:32.257,55,0
10/9/2023,15:13:32.257,34,0
10/9/2023,15:13:32.257,234,0
10/9/2023,15:13:32.257,45,0
10/9/2023,15:13:33.260,70,0
10/9/2023,15:13:33.260,1100,0
10/9/2023,15:13:34.279,52,0
10/9/2023,15:13:34.279,82,0
10/9/2023,15:13:36.278,109,0
10/9/2023,15:13:36.278,78,0
10/9/2023,15:13:36.278,60,0
10/9/2023,15:13:37.306,50,0
10/9/2023,15:13:37.306,151,0
10/9/2023,15:13:37.306,76,0
10/9/2023,15:13:37.306,65,0
10/9/2023,15:13:37.306,44,0
10/9/2023,15:13:38.266,43,0
10/9/2023,15:13:38.266,154,0
10/9/2023,15:13:39.383,46,0
10/9/2023,15:13:39.383,77,0
10/9/2023,15:13:39.383,87,0
10/9/2023,15:13:39.383,124,0
10/9/2023,15:13:40.679,50,0
10/9/2023,15:13:40.679,52,0
10/9/2023,15:13:41.287,59,0
10/9/2023,15:13:41.287,623,0
10/9/2023,15:13:42.300,432,0
10/9/2023,15:13:42.300,40,0
10/9/2023,15:13:42.300,55,0
10/9/2023,15:13:43.245,54,0
10/9/2023,15:13:43.245,60,0
10/9/2023,15:13:43.245,356,0
10/9/2023,15:13:43.245,79,0
10/9/2023,15:13:43.245,197,0
10/9/2023,15:13:44.467,38,0
10/9/2023,15:13:44.467,138,0
10/9/2023,15:13:44.467,403,0
10/9/2023,15:13:44.467,55,0
10/9/2023,15:13:44.467,75,0
10/9/2023,15:13:45.274,126,0
10/9/2023,15:13:45.274,64,0
10/9/2023,15:13:46.314,61,0
10/9/2023,15:13:46.314,65,0
10/9/2023,15:13:46.314,67,0
10/9/2023,15:13:47.290,37,0
10/9/2023,15:13:47.290,75,0
10/9/2023,15:13:47.290,55,0
10/9/2023,15:13:47.290,76,0
10/9/2023,15:13:48.371,99,0
10/9/2023,15:13:48.371,41,0
10/9/2023,15:13:48.371,423,0
10/9/2023,15:13:48.371,149,0
10/9/2023,15:13:49.255,39,0
10/9/2023,15:13:49.255,160,0
10/9/2023,15:13:50.365,51,0
10/9/2023,15:13:50.365,90,0
10/9/2023,15:13:51.291,141,0
10/9/2023,15:13:51.291,93,0
10/9/2023,15:13:52.485,398,0
10/9/2023,15:13:52.485,46,0
10/9/2023,15:13:52.485,180,0
10/9/2023,15:13:52.485,243,0
10/9/2023,15:13:52.485,74,0
10/9/2023,15:13:52.485,172,0
10/9/2023,15:13:52.485,38,0
10/9/2023,15:13:52.485,110,0
10/9/2023,15:13:52.485,61,0
10/9/2023,15:13:54.488,38,0
10/9/2023,15:13:54.488,84,0
10/9/2023,15:13:54.488,56,0
10/9/2023,15:13:54.488,70,0
10/9/2023,15:13:54.488,1133,0
10/9/2023,15:13:54.488,39,0
10/9/2023,15:13:55.245,35,0
10/9/2023,15:13:55.245,119,0
10/9/2023,15:13:56.248,147,0
10/9/2023,15:13:56.248,41,0
10/9/2023,15:13:56.248,62,0
10/9/2023,15:13:56.248,349,0
10/9/2023,15:13:56.248,89,0
10/9/2023,15:13:56.248,63,0
10/9/2023,15:13:57.384,102,0
10/9/2023,15:13:57.384,264,0
10/9/2023,15:13:57.384,190,0
10/9/2023,15:13:57.384,81,0
10/9/2023,15:13:57.384,169,0
10/9/2023,15:13:57.384,174,0
10/9/2023,15:13:58.431,172,0
10/9/2023,15:13:58.431,130,0
10/9/2023,15:13:58.431,45,0
10/9/2023,15:13:58.431,89,0
10/9/2023,15:13:58.431,764,0
10/9/2023,15:13:59.269,139,0
10/9/2023,15:13:59.269,445,0
10/9/2023,15:13:59.269,159,0
10/9/2023,15:13:59.269,90,0
10/9/2023,15:13:59.269,35,0
10/9/2023,15:13:59.269,37,0
10/9/2023,15:13:59.269,52,0
10/9/2023,15:13:59.269,55,0
10/9/2023,15:14:00.263,78,0
10/9/2023,15:14:00.263,46,0
10/9/2023,15:14:01.317,593,0
10/9/2023,15:14:01.317,46,0
10/9/2023,15:14:01.317,50,0
10/9/2023,15:14:02.284,43,0
10/9/2023,15:14:02.284,97,0
10/9/2023,15:14:02.284,100,0
10/9/2023,15:14:02.284,62,0
10/9/2023,15:14:02.284,42,0
10/9/2023,15:14:02.284,581,0
10/9/2023,15:14:02.284,181,0
10/9/2023,15:14:03.266,329,0
10/9/2023,15:14:03.266,617,0
10/9/2023,15:14:03.266,32,0
10/9/2023,15:14:03.266,36,0
10/9/2023,15:14:04.591,42,0
10/9/2023,15:14:05.333,75,0
10/9/2023,15:14:05.333,46,0
10/9/2023,15:14:05.333,231,0
10/9/2023,15:14:06.408,97,0
10/9/2023,15:14:07.640,124,0
10/9/2023,15:14:09.260,42,0
10/9/2023,15:14:09.260,118,0
10/9/2023,15:14:09.260,152,0
10/9/2023,15:14:09.260,252,0
10/9/2023,15:14:09.260,44,0
10/9/2023,15:14:10.509,93,0
10/9/2023,15:14:10.509,123,0
10/9/2023,15:14:10.509,423,0
10/9/2023,15:14:11.272,113,0
10/9/2023,15:14:11.272,68,0
10/9/2023,15:14:12.281,41,0
10/9/2023,15:14:12.281,254,0
10/9/2023,15:14:12.281,115,0
10/9/2023,15:14:13.539,52,0
10/9/2023,15:14:14.344,62,0
10/9/2023,15:14:14.344,68,0
10/9/2023,15:14:14.344,48,0
10/9/2023,15:14:15.419,33,0
10/9/2023,15:14:15.419,44,0
10/9/2023,15:14:15.419,57,0
10/9/2023,15:14:15.419,124,0
10/9/2023,15:14:15.419,54,0
10/9/2023,15:14:16.263,73,0
10/9/2023,15:14:16.263,35,0
10/9/2023,15:14:16.263,45,0
10/9/2023,15:14:17.276,49,0
10/9/2023,15:14:17.276,63,0
10/9/2023,15:14:18.595,54,0
10/9/2023,15:14:18.595,98,0
10/9/2023,15:14:18.595,43,0
10/9/2023,15:14:18.595,32,0
10/9/2023,15:14:18.595,407,0
10/9/2023,15:14:19.425,34,0
10/9/2023,15:14:19.425,38,0
10/9/2023,15:14:19.425,303,0
10/9/2023,15:14:19.425,49,0
10/9/2023,15:14:20.464,75,0
10/9/2023,15:14:20.464,54,0
10/9/2023,15:14:22.392,55,0
10/9/2023,15:14:22.392,55,0
10/9/2023,15:14:22.392,64,0
10/9/2023,15:14:23.311,241,0
10/9/2023,15:14:23.311,146,0
10/9/2023,15:14:24.353,32,0
10/9/2023,15:14:24.353,115,0
10/9/2023,15:14:24.353,72,0
10/9/2023,15:14:24.353,46,0
10/9/2023,15:14:24.353,177,0
10/9/2023,15:14:25.454,57,0
10/9/2023,15:14:25.454,59,0
10/9/2023,15:14:26.331,105,0
10/9/2023,15:14:26.331,129,0
10/9/2023,15:14:26.331,123,0
10/9/2023,15:14:26.331,164,0
10/9/2023,15:14:27.275,114,0
10/9/2023,15:14:27.275,47,0
10/9/2023,15:14:27.275,73,0
10/9/2023,15:14:27.275,312,0
10/9/2023,15:14:28.499,48,0
10/9/2023,15:14:29.399,167,0
10/9/2023,15:14:29.399,36,0
10/9/2023,15:14:29.399,39,0
10/9/2023,15:14:29.399,52,0
10/9/2023,15:14:29.399,43,0
10/9/2023,15:14:29.399,134,0
10/9/2023,15:14:30.562,48,0
10/9/2023,15:14:30.562,143,0
10/9/2023,15:14:30.562,61,0
10/9/2023,15:14:30.562,38,0
10/9/2023,15:14:30.562,49,0
10/9/2023,15:14:31.354,95,0
10/9/2023,15:14:31.354,203,0
10/9/2023,15:14:31.354,62,0
10/9/2023,15:14:31.354,121,0
10/9/2023,15:14:31.354,41,0
10/9/2023,15:14:31.354,433,0
10/9/2023,15:14:32.481,57,0
10/9/2023,15:14:32.481,58,0
10/9/2023,15:14:32.481,373,0
10/9/2023,15:14:32.481,434,0
10/9/2023,15:14:32.481,160,0
10/9/2023,15:14:34.473,89,0
10/9/2023,15:14:34.473,159,0
10/9/2023,15:14:34.473,61,0
10/9/2023,15:14:34.473,122,0
10/9/2023,15:14:34.473,36,0
10/9/2023,15:14:34.473,48,0
10/9/2023,15:14:34.473,137,0
10/9/2023,15:14:35.426,73,0
10/9/2023,15:14:35.426,52,0
10/9/2023,15:14:36.489,252,0
10/9/2023,15:14:36.489,46,0
10/9/2023,15:14:36.489,46,0
10/9/2023,15:14:36.489,51,0
10/9/2023,15:14:36.489,59,0
10/9/2023,15:14:36.489,36,0
10/9/2023,15:14:36.489,43,0
10/9/2023,15:14:37.468,118,0
10/9/2023,15:14:38.335,34,0
10/9/2023,15:14:38.335,536,0
10/9/2023,15:14:38.335,71,0
10/9/2023,15:14:39.341,38,0
10/9/2023,15:14:39.341,43,0
10/9/2023,15:14:40.326,411,0
10/9/2023,15:14:40.326,117,0
10/9/2023,15:14:41.636,58,0
10/9/2023,15:14:41.636,470,0
10/9/2023,15:14:41.636,70,0
10/9/2023,15:14:41.636,37,0
10/9/2023,15:14:41.636,55,0
10/9/2023,15:14:42.583,84,0
10/9/2023,15:14:43.681,140,0
10/9/2023,15:14:43.681,251,0
10/9/2023,15:14:43.681,98,0
10/9/2023,15:14:44.484,529,0
10/9/2023,15:14:44.484,59,0
10/9/2023,15:14:45.499,49,0
10/9/2023,15:14:45.499,71,0
10/9/2023,15:14:46.450,38,0
10/9/2023,15:14:46.450,63,0
10/9/2023,15:14:47.344,84,0
10/9/2023,15:14:47.344,181,0
10/9/2023,15:14:48.636,31,0
10/9/2023,15:14:48.636,160,0
10/9/2023,15:14:49.327,42,0
10/9/2023,15:14:49.327,36,0
10/9/2023,15:14:50.526,110,0
10/9/2023,15:14:50.526,41,0
10/9/2023,15:14:50.526,61,0
10/9/2023,15:14:51.276,707,0
10/9/2023,15:14:51.276,76,0
10/9/2023,15:14:52.332,143,0
10/9/2023,15:14:52.332,54,0
10/9/2023,15:14:53.292,294,0
10/9/2023,15:14:53.292,155,0
10/9/2023,15:14:53.292,37,0
10/9/2023,15:14:53.292,78,0
10/9/2023,15:14:53.292,37,0
10/9/2023,15:14:54.613,78,0
10/9/2023,15:14:54.613,104,0
10/9/2023,15:14:54.613,149,0
10/9/2023,15:14:54.613,123,0
10/9/2023,15:14:54.613,47,0
10/9/2023,15:14:54.613,45,0
10/9/2023,15:14:54.613,224,0
10/9/2023,15:14:55.312,184,0
10/9/2023,15:14:55.312,33,0
10/9/2023,15:14:56.411,118,0
10/9/2023,15:14:56.411,87,0
10/9/2023,15:14:56.411,43,0
10/9/2023,15:14:56.411,60,0
10/9/2023,15:14:56.411,37,0
10/9/2023,15:14:56.411,348,0
10/9/2023,15:14:56.411,104,0
10/9/2023,15:14:57.335,37,0
10/9/2023,15:14:57.335,101,0
10/9/2023,15:14:57.335,379,0
10/9/2023,15:14:57.335,58,0
10/9/2023,15:14:57.335,43,0
10/9/2023,15:14:58.739,44,0
10/9/2023,15:14:58.739,92,0
10/9/2023,15:14:58.739,172,0
10/9/2023,15:14:59.387,32,0
10/9/2023,15:14:59.387,108,0
10/9/2023,15:14:59.387,64,0
10/9/2023,15:15:01.344,159,0
10/9/2023,15:15:01.344,51,0
10/9/2023,15:15:04.543,54,0
10/9/2023,15:15:04.543,40,0
10/9/2023,15:15:05.436,498,0
10/9/2023,15:15:05.436,42,0
10/9/2023,15:15:06.327,62,0
10/9/2023,15:15:07.343,183,0
10/9/2023,15:15:07.343,58,0
10/9/2023,15:15:08.409,55,0
10/9/2023,15:15:08.409,77,0
10/9/2023,15:15:08.409,56,0
10/9/2023,15:15:09.360,37,0
10/9/2023,15:15:09.360,97,0
10/9/2023,15:15:10.267,37,0
10/9/2023,15:15:10.267,114,0
10/9/2023,15:15:11.337,74,0
10/9/2023,15:15:11.337,297,0
10/9/2023,15:15:11.337,508,0
10/9/2023,15:15:11.337,86,0
10/9/2023,15:15:12.524,218,0
10/9/2023,15:15:12.524,53,0
10/9/2023,15:15:12.524,599,0
10/9/2023,15:15:13.308,70,0
10/9/2023,15:15:13.308,108,0
10/9/2023,15:15:13.308,68,0
10/9/2023,15:15:13.308,105,0
10/9/2023,15:15:14.761,38,0
10/9/2023,15:15:14.761,44,0
10/9/2023,15:15:14.761,68,0
10/9/2023,15:15:14.761,59,0
10/9/2023,15:15:14.761,75,0
10/9/2023,15:15:14.761,357,0
10/9/2023,15:15:16.885,132,0
10/9/2023,15:15:16.885,42,0
10/9/2023,15:15:16.885,31,0
10/9/2023,15:15:16.885,61,0
10/9/2023,15:15:16.885,60,0
10/9/2023,15:15:16.885,52,0
10/9/2023,15:15:18.424,63,0
10/9/2023,15:15:18.424,110,0
10/9/2023,15:15:18.424,59,0
10/9/2023,15:15:19.392,36,0
10/9/2023,15:15:20.316,56,0
10/9/2023,15:15:20.316,46,0
10/9/2023,15:15:20.316,51,0
10/9/2023,15:15:20.316,47,0
10/9/2023,15:15:20.316,51,0
10/9/2023,15:15:21.312,157,0
10/9/2023,15:15:21.312,89,0
10/9/2023,15:15:21.312,58,0
10/9/2023,15:15:21.312,74,0
10/9/2023,15:15:21.312,139,0
10/9/2023,15:15:21.312,32,0
10/9/2023,15:15:22.374,50,0
10/9/2023,15:15:22.374,56,0
10/9/2023,15:15:22.374,44,0
10/9/2023,15:15:22.374,55,0
10/9/2023,15:15:22.374,78,0
10/9/2023,15:15:22.374,109,0
10/9/2023,15:15:22.374,39,0
10/9/2023,15:15:22.374,101,0
10/9/2023,15:15:23.338,41,0
10/9/2023,15:15:23.338,68,0
10/9/2023,15:15:23.338,39,0
10/9/2023,15:15:24.283,111,0
10/9/2023,15:15:24.283,60,0
10/9/2023,15:15:24.283,60,0
10/9/2023,15:15:24.283,67,0
10/9/2023,15:15:25.343,73,0
10/9/2023,15:15:25.343,73,0
10/9/2023,15:15:25.343,89,0
10/9/2023,15:15:25.343,599,0
10/9/2023,15:15:25.343,73,0
10/9/2023,15:15:25.343,90,0
10/9/2023,15:15:25.343,36,0
10/9/2023,15:15:25.343,140,0
10/9/2023,15:15:26.536,141,0
10/9/2023,15:15:26.536,68,0
10/9/2023,15:15:26.536,75,0
10/9/2023,15:15:26.536,80,0
10/9/2023,15:15:26.536,124,0
10/9/2023,15:15:26.536,106,0
10/9/2023,15:15:26.536,429,0
10/9/2023,15:15:26.536,32,0
10/9/2023,15:15:26.536,133,0
10/9/2023,15:15:26.536,86,0
10/9/2023,15:15:27.297,80,0
10/9/2023,15:15:27.297,42,0
10/9/2023,15:15:27.297,72,0
10/9/2023,15:15:27.297,50,0
10/9/2023,15:15:27.297,103,0
10/9/2023,15:15:28.810,53,0
10/9/2023,15:15:28.810,116,0
10/9/2023,15:15:28.810,180,0
10/9/2023,15:15:28.810,83,0
10/9/2023,15:15:28.810,88,0
10/9/2023,15:15:28.810,60,0
10/9/2023,15:15:28.810,100,0
10/9/2023,15:15:28.810,102,0
10/9/2023,15:15:29.557,146,0
10/9/2023,15:15:29.557,1183,0
10/9/2023,15:15:29.557,106,0
10/9/2023,15:15:29.557,426,0
10/9/2023,15:15:30.605,33,0
10/9/2023,15:15:30.605,44,0
10/9/2023,15:15:30.605,168,0
10/9/2023,15:15:30.605,43,0
10/9/2023,15:15:30.605,33,0
10/9/2023,15:15:31.290,89,0
10/9/2023,15:15:31.290,68,0
10/9/2023,15:15:31.290,64,0
10/9/2023,15:15:32.402,41,0
10/9/2023,15:15:32.402,114,0
10/9/2023,15:15:32.402,220,0
10/9/2023,15:15:33.295,73,0
10/9/2023,15:15:33.295,52,0
10/9/2023,15:15:33.295,112,0
10/9/2023,15:15:34.448,68,0
10/9/2023,15:15:34.448,920,0
10/9/2023,15:15:34.448,38,0
10/9/2023,15:15:35.495,54,0
10/9/2023,15:15:36.316,104,0
10/9/2023,15:15:36.316,31,0
10/9/2023,15:15:36.316,35,0
10/9/2023,15:15:37.516,224,0
10/9/2023,15:15:37.516,31,0
10/9/2023,15:15:38.499,60,0
10/9/2023,15:15:38.499,74,0
10/9/2023,15:15:38.499,97,0
10/9/2023,15:15:39.507,50,0
10/9/2023,15:15:39.507,151,0
10/9/2023,15:15:39.507,149,0
10/9/2023,15:15:40.334,264,0
10/9/2023,15:15:40.334,44,0
10/9/2023,15:15:40.334,71,0
10/9/2023,15:15:41.511,244,0
10/9/2023,15:15:41.511,40,0
10/9/2023,15:15:41.511,206,0
10/9/2023,15:15:41.511,57,0
10/9/2023,15:15:42.477,40,0
10/9/2023,15:15:42.477,32,0
10/9/2023,15:15:42.477,54,0
10/9/2023,15:15:42.477,124,0
10/9/2023,15:15:42.477,73,0
10/9/2023,15:15:42.477,122,0
10/9/2023,15:15:43.285,33,0
10/9/2023,15:15:43.285,32,0
10/9/2023,15:15:43.285,34,0
10/9/2023,15:15:43.285,315,0
10/9/2023,15:15:44.454,72,0
10/9/2023,15:15:44.454,86,0
10/9/2023,15:15:44.454,102,0
10/9/2023,15:15:44.454,56,0
10/9/2023,15:15:44.454,53,0
10/9/2023,15:15:44.454,119,0
10/9/2023,15:15:45.325,357,0
10/9/2023,15:15:45.325,53,0
10/9/2023,15:15:46.402,256,0
10/9/2023,15:15:46.402,696,0
10/9/2023,15:15:46.402,41,0
10/9/2023,15:15:46.402,56,0
10/9/2023,15:15:47.464,253,0
10/9/2023,15:15:47.464,151,0
10/9/2023,15:15:47.464,79,0
10/9/2023,15:15:47.464,33,0
10/9/2023,15:15:47.464,62,0
10/9/2023,15:15:47.464,32,0
10/9/2023,15:15:47.464,51,0
10/9/2023,15:15:47.464,79,0
10/9/2023,15:15:47.464,66,0
10/9/2023,15:15:48.422,72,0
10/9/2023,15:15:48.422,73,0
10/9/2023,15:15:48.422,38,0
10/9/2023,15:15:49.710,48,0
10/9/2023,15:15:49.710,142,0
10/9/2023,15:15:49.710,362,0
10/9/2023,15:15:49.710,34,0
10/9/2023,15:15:49.710,283,0
10/9/2023,15:15:49.710,50,0
10/9/2023,15:15:51.598,316,0
10/9/2023,15:15:51.598,33,0
10/9/2023,15:15:51.598,65,0
10/9/2023,15:15:53.453,44,0
10/9/2023,15:15:53.453,180,0
10/9/2023,15:15:53.453,338,0
10/9/2023,15:15:54.490,50,0
10/9/2023,15:15:54.490,80,0
10/9/2023,15:15:54.490,48,0
10/9/2023,15:15:54.490,156,0
10/9/2023,15:15:54.490,663,0
10/9/2023,15:15:55.493,83,0
10/9/2023,15:15:55.493,118,0
10/9/2023,15:15:55.493,67,0
10/9/2023,15:15:55.493,51,0
10/9/2023,15:15:56.419,41,0
10/9/2023,15:15:58.027,95,0
10/9/2023,15:15:58.027,237,0
10/9/2023,15:15:58.027,48,0
10/9/2023,15:15:58.312,79,0
10/9/2023,15:15:58.312,42,0
10/9/2023,15:15:58.312,62,0
10/9/2023,15:15:59.356,43,0
10/9/2023,15:15:59.356,116,0
10/9/2023,15:15:59.356,61,0
10/9/2023,15:15:59.356,753,0
10/9/2023,15:15:59.356,33,0
10/9/2023,15:15:59.356,37,0
10/9/2023,15:16:00.332,34,0
10/9/2023,15:16:00.332,81,0
10/9/2023,15:16:00.332,141,0
10/9/2023,15:16:01.309,218,0
10/9/2023,15:16:01.309,66,0
10/9/2023,15:16:01.309,45,0
10/9/2023,15:16:01.309,404,0
10/9/2023,15:16:01.309,35,0
10/9/2023,15:16:01.309,40,0
10/9/2023,15:16:02.346,36,0
10/9/2023,15:16:02.346,61,0
10/9/2023,15:16:03.318,520,0
10/9/2023,15:16:03.318,54,0
10/9/2023,15:16:03.318,50,0
10/9/2023,15:16:04.684,41,0
10/9/2023,15:16:04.684,85,0
10/9/2023,15:16:04.684,37,0
10/9/2023,15:16:06.446,90,0
10/9/2023,15:16:07.297,103,0
10/9/2023,15:16:07.297,43,0
10/9/2023,15:16:08.301,40,0
10/9/2023,15:16:08.301,37,0
10/9/2023,15:16:08.301,62,0
10/9/2023,15:16:08.301,96,0
10/9/2023,15:16:09.493,118,0
10/9/2023,15:16:09.493,129,0
10/9/2023,15:16:09.493,53,0
10/9/2023,15:16:09.493,42,0
10/9/2023,15:16:09.493,51,0
10/9/2023,15:16:09.493,369,0
10/9/2023,15:16:09.493,228,0
10/9/2023,15:16:10.386,34,0
10/9/2023,15:16:10.386,59,0
10/9/2023,15:16:10.386,37,0
