Day,Time,Events in Interval,Events Added,Energy Received,Interval Length,gamma CPS,gamma Dose
10/9/2023,17:10:04.272,0,0,0,2,0,0
10/9/2023,17:10:05.358,1229,268398,0,1,1133,0
10/9/2023,17:10:06.272,1321,301612,0,1,1444,0
10/9/2023,17:10:07.272,1101,251669,0,1,1101,0
10/9/2023,17:10:08.272,1323,301262,0,1,1323,0
10/9/2023,17:10:09.272,1164,251420,0,1,1164,0
10/9/2023,17:10:10.332,1228,275970,0,1,1158,0
10/9/2023,17:10:11.308,1224,280777,0,1,1254,0
10/9/2023,17:10:12.320,1227,279448,0,1,1212,0
10/9/2023,17:10:13.287,1227,275286,0,1,1269,0
10/9/2023,17:10:14.351,1258,283028,0,1,1182,0
10/9/2023,17:10:15.288,1281,292567,0,1,1367,0
10/9/2023,17:10:16.298,1143,262812,0,1,1133,0
10/9/2023,17:10:17.335,1228,268639,0,1,1183,0
10/9/2023,17:10:18.337,1227,283333,0,1,1225,0
10/9/2023,17:10:19.275,1227,279823,0,1,1308,0
10/9/2023,17:10:20.324,1228,276159,0,1,1171,0
10/9/2023,17:10:21.318,1228,286913,0,1,1237,0
10/9/2023,17:10:22.297,1365,292091,0,1,1393,0
10/9/2023,17:10:23.364,1144,269294,0,1,1072,0
10/9/2023,17:10:24.317,1298,304841,0,1,1362,0
10/9/2023,17:10:25.310,1102,245808,0,1,1110,0
10/9/2023,17:10:26.370,1314,299505,0,1,1240,0
10/9/2023,17:10:27.353,1273,283096,0,1,1296,0
10/9/2023,17:10:28.322,1164,260339,0,1,1201,0
10/9/2023,17:10:29.375,1243,287583,0,1,1180,0
10/9/2023,17:10:30.365,1206,271419,0,1,1217,0
10/9/2023,17:10:31.357,1213,272194,0,1,1223,0
10/9/2023,17:10:32.363,1239,277125,0,1,1233,0
10/9/2023,17:10:33.353,1169,262632,0,1,1180,0
10/9/2023,17:10:34.308,1227,279261,0,1,1286,0
10/9/2023,17:10:35.322,1318,303226,0,1,1299,0
10/9/2023,17:10:36.308,1131,251892,0,1,1147,0
10/9/2023,17:10:37.335,1235,277996,0,1,1203,0
10/9/2023,17:10:38.328,1295,293434,0,1,1304,0
10/9/2023,17:10:39.317,1292,293036,0,1,1306,0
10/9/2023,17:10:40.409,1242,281516,0,1,1138,0
10/9/2023,17:10:41.332,1279,291901,0,1,1384,0
10/9/2023,17:10:42.472,1288,300148,0,1,1130,0
10/9/2023,17:10:43.343,1254,278882,0,1,1440,0
10/9/2023,17:10:44.357,1110,252787,0,1,1095,0
10/9/2023,17:10:45.422,1257,285868,0,1,1180,0
10/9/2023,17:10:46.360,1225,289821,0,1,1306,0
10/9/2023,17:10:47.334,1296,294311,0,1,1331,0
10/9/2023,17:10:48.364,1209,282641,0,1,1174,0
10/9/2023,17:10:49.339,1199,276100,0,1,1230,0
10/9/2023,17:10:50.353,1195,270208,0,1,1179,0
10/9/2023,17:10:51.334,1351,301412,0,1,1377,0
10/9/2023,17:10:52.336,1106,248689,0,1,1106,0
10/9/2023,17:10:53.343,1330,309981,0,1,1318,0
10/9/2023,17:10:54.341,1220,274111,0,1,1224,0
10/9/2023,17:10:55.361,1020,232959,0,1,999,0
10/9/2023,17:10:56.501,1417,321211,0,1,1244,0
10/9/2023,17:10:57.348,1119,252309,0,1,1320,0
10/9/2023,17:10:58.389,1276,285627,0,1,1226,0
10/9/2023,17:10:59.396,1265,279975,0,1,1256,0
10/9/2023,17:11:00.401,1191,273139,0,1,1185,0
10/9/2023,17:11:01.335,1263,271911,0,1,1352,0
10/9/2023,17:11:02.400,1187,269724,0,1,1115,0
10/9/2023,17:11:03.341,1165,259987,0,1,1239,0
10/9/2023,17:11:04.374,1285,283952,0,1,1243,0
10/9/2023,17:11:05.378,1308,286411,0,1,1303,0
10/9/2023,17:11:06.402,1117,244090,0,1,1091,0
10/9/2023,17:11:07.416,1229,273001,0,1,1212,0
10/9/2023,17:11:08.344,1314,294930,0,1,1416,0
10/9/2023,17:11:09.360,1149,242374,0,1,1132,0
10/9/2023,17:11:10.343,1325,299707,0,1,1347,0
10/9/2023,17:11:11.356,1261,281829,0,1,1245,0
10/9/2023,17:11:12.362,1219,277776,0,1,1212,0
10/9/2023,17:11:13.368,1180,270253,0,1,1173,0
10/9/2023,17:11:14.377,1208,270301,0,1,1198,0
10/9/2023,17:11:15.434,1286,287515,0,1,1216,0
10/9/2023,17:11:16.355,1229,277693,0,1,1334,0
10/9/2023,17:11:17.388,1179,252507,0,1,1141,0
10/9/2023,17:11:18.344,1238,278143,0,1,1295,0
10/9/2023,17:11:19.383,1180,254685,0,1,1136,0
10/9/2023,17:11:20.349,1202,262851,0,1,1246,0
10/9/2023,17:11:21.475,1382,306236,0,1,1226,0
10/9/2023,17:11:22.354,1102,244604,0,1,1254,0
10/9/2023,17:11:23.397,1292,294960,0,1,1240,0
10/9/2023,17:11:24.352,1269,280839,0,1,1327,0
10/9/2023,17:11:25.347,1241,282536,0,1,1247,0
10/9/2023,17:11:26.444,1229,267889,0,1,1121,0
10/9/2023,17:11:27.374,1187,267371,0,1,1276,0
