Day,Time,Channel#,Photon Energy (keV)
10/9/2023,17:21:26.524,89,0
10/9/2023,17:21:26.524,40,0
10/9/2023,17:21:26.524,128,0
10/9/2023,17:21:26.524,59,0
10/9/2023,17:21:27.287,124,0
10/9/2023,17:21:27.287,35,0
10/9/2023,17:21:27.287,153,0
10/9/2023,17:21:27.287,60,0
10/9/2023,17:21:28.463,255,0
10/9/2023,17:21:28.463,267,0
10/9/2023,17:21:28.463,108,0
10/9/2023,17:21:28.463,109,0
10/9/2023,17:21:28.463,32,0
10/9/2023,17:21:29.391,113,0
10/9/2023,17:21:30.382,34,0
10/9/2023,17:21:31.649,38,0
10/9/2023,17:21:31.649,40,0
10/9/2023,17:21:31.649,61,0
10/9/2023,17:21:31.649,488,0
10/9/2023,17:21:31.649,64,0
10/9/2023,17:21:31.649,123,0
10/9/2023,17:21:31.649,191,0
10/9/2023,17:21:31.649,32,0
10/9/2023,17:21:32.336,36,0
10/9/2023,17:21:32.336,522,0
10/9/2023,17:21:32.336,78,0
10/9/2023,17:21:32.336,39,0
10/9/2023,17:21:32.336,51,0
10/9/2023,17:21:34.354,669,0
10/9/2023,17:21:34.354,371,0
10/9/2023,17:21:34.354,65,0
10/9/2023,17:21:35.578,37,0
10/9/2023,17:21:35.578,89,0
10/9/2023,17:21:35.578,180,0
10/9/2023,17:21:35.578,49,0
10/9/2023,17:21:35.578,648,0
10/9/2023,17:21:36.311,175,0
10/9/2023,17:21:36.311,375,0
10/9/2023,17:21:36.311,53,0
10/9/2023,17:21:36.311,105,0
10/9/2023,17:21:37.784,51,0
10/9/2023,17:21:37.784,79,0
10/9/2023,17:21:38.537,84,0
10/9/2023,17:21:38.537,87,0
10/9/2023,17:21:38.537,288,0
10/9/2023,17:21:38.537,56,0
10/9/2023,17:21:39.484,86,0
10/9/2023,17:21:40.803,83,0
10/9/2023,17:21:41.501,31,0
10/9/2023,17:21:41.501,605,0
10/9/2023,17:21:42.418,120,0
10/9/2023,17:21:43.599,99,0
10/9/2023,17:21:43.599,35,0
10/9/2023,17:21:43.599,38,0
10/9/2023,17:21:45.548,511,0
10/9/2023,17:21:46.336,55,0
10/9/2023,17:21:47.694,52,0
10/9/2023,17:21:47.694,420,0
10/9/2023,17:21:47.694,138,0
10/9/2023,17:21:47.694,107,0
10/9/2023,17:21:47.694,80,0
10/9/2023,17:21:47.694,223,0
10/9/2023,17:21:47.694,62,0
10/9/2023,17:21:47.694,45,0
10/9/2023,17:21:48.570,190,0
10/9/2023,17:21:48.570,31,0
10/9/2023,17:21:48.570,70,0
10/9/2023,17:21:49.409,55,0
10/9/2023,17:21:49.409,310,0
10/9/2023,17:21:49.409,56,0
10/9/2023,17:21:49.409,66,0
10/9/2023,17:21:50.307,120,0
10/9/2023,17:21:50.307,73,0
10/9/2023,17:21:50.307,146,0
10/9/2023,17:21:50.307,137,0
10/9/2023,17:21:50.307,46,0
10/9/2023,17:21:50.307,62,0
10/9/2023,17:21:50.307,54,0
10/9/2023,17:21:51.410,42,0
10/9/2023,17:21:51.410,220,0
10/9/2023,17:21:52.556,118,0
10/9/2023,17:21:52.556,762,0
10/9/2023,17:21:52.556,66,0
10/9/2023,17:21:52.556,64,0
10/9/2023,17:21:54.232,145,0
10/9/2023,17:21:54.232,440,0
10/9/2023,17:21:54.232,34,0
10/9/2023,17:21:55.603,158,0
10/9/2023,17:21:55.603,259,0
10/9/2023,17:21:55.603,66,0
10/9/2023,17:21:56.394,192,0
10/9/2023,17:21:58.005,93,0
10/9/2023,17:21:58.005,55,0
10/9/2023,17:21:59.514,113,0
10/9/2023,17:21:59.514,195,0
10/9/2023,17:22:00.670,42,0
10/9/2023,17:22:00.670,41,0
10/9/2023,17:22:00.670,42,0
10/9/2023,17:22:02.218,211,0
10/9/2023,17:22:02.218,70,0
10/9/2023,17:22:02.218,51,0
10/9/2023,17:22:02.218,196,0
10/9/2023,17:22:03.103,78,0
10/9/2023,17:22:03.722,512,0
10/9/2023,17:22:04.690,38,0
10/9/2023,17:22:04.690,88,0
10/9/2023,17:22:05.778,103,0
10/9/2023,17:22:05.778,104,0
10/9/2023,17:22:05.778,40,0
10/9/2023,17:22:06.592,39,0
10/9/2023,17:22:06.592,73,0
10/9/2023,17:22:06.592,67,0
10/9/2023,17:22:06.592,250,0
10/9/2023,17:22:08.093,50,0
10/9/2023,17:22:08.093,64,0
10/9/2023,17:22:08.093,66,0
10/9/2023,17:22:09.911,78,0
10/9/2023,17:22:09.911,191,0
10/9/2023,17:22:10.558,85,0
10/9/2023,17:22:10.558,777,0
10/9/2023,17:22:10.558,37,0
10/9/2023,17:22:10.558,207,0
10/9/2023,17:22:10.558,57,0
10/9/2023,17:22:10.558,85,0
10/9/2023,17:22:11.626,46,0
10/9/2023,17:22:11.626,67,0
10/9/2023,17:22:11.626,123,0
10/9/2023,17:22:11.626,52,0
10/9/2023,17:22:11.626,55,0
10/9/2023,17:22:11.626,55,0
10/9/2023,17:22:13.113,290,0
10/9/2023,17:22:13.113,108,0
10/9/2023,17:22:13.113,337,0
10/9/2023,17:22:13.113,317,0
10/9/2023,17:22:13.703,160,0
10/9/2023,17:22:13.703,43,0
10/9/2023,17:22:13.703,503,0
10/9/2023,17:22:13.703,31,0
10/9/2023,17:22:14.809,35,0
10/9/2023,17:22:14.809,156,0
10/9/2023,17:22:14.809,35,0
10/9/2023,17:22:14.809,286,0
10/9/2023,17:22:14.809,46,0
10/9/2023,17:22:14.809,163,0
10/9/2023,17:22:15.629,90,0
10/9/2023,17:22:15.629,48,0
10/9/2023,17:22:15.629,74,0
10/9/2023,17:22:15.629,47,0
10/9/2023,17:22:15.629,96,0
10/9/2023,17:22:16.647,126,0
10/9/2023,17:22:16.647,117,0
10/9/2023,17:22:17.745,116,0
10/9/2023,17:22:17.745,45,0
10/9/2023,17:22:17.745,36,0
10/9/2023,17:22:17.745,57,0
10/9/2023,17:22:18.592,99,0
10/9/2023,17:22:18.592,332,0
10/9/2023,17:22:19.798,264,0
10/9/2023,17:22:19.798,79,0
10/9/2023,17:22:20.560,41,0
10/9/2023,17:22:21.668,56,0
10/9/2023,17:22:21.668,558,0
10/9/2023,17:22:21.668,76,0
10/9/2023,17:22:21.668,41,0
10/9/2023,17:22:23.340,129,0
10/9/2023,17:22:23.340,108,0
10/9/2023,17:22:23.340,43,0
10/9/2023,17:22:23.340,145,0
10/9/2023,17:22:23.340,91,0
10/9/2023,17:22:24.558,33,0
10/9/2023,17:22:24.558,755,0
10/9/2023,17:22:25.648,36,0
10/9/2023,17:22:27.881,175,0
10/9/2023,17:22:27.881,53,0
10/9/2023,17:22:27.881,200,0
10/9/2023,17:22:27.881,44,0
10/9/2023,17:22:27.881,55,0
10/9/2023,17:22:29.250,34,0
10/9/2023,17:22:30.114,45,0
10/9/2023,17:22:30.114,70,0
10/9/2023,17:22:34.618,47,0
10/9/2023,17:22:34.618,73,0
10/9/2023,17:22:34.618,133,0
10/9/2023,17:22:35.731,41,0
10/9/2023,17:22:35.731,41,0
10/9/2023,17:22:35.731,94,0
10/9/2023,17:22:35.731,65,0
10/9/2023,17:22:35.731,56,0
10/9/2023,17:22:35.731,56,0
10/9/2023,17:22:36.801,37,0
10/9/2023,17:22:36.801,173,0
10/9/2023,17:22:38.789,292,0
10/9/2023,17:22:38.789,76,0
10/9/2023,17:22:39.609,60,0
10/9/2023,17:22:39.609,128,0
10/9/2023,17:22:39.609,398,0
10/9/2023,17:22:40.565,125,0
10/9/2023,17:22:40.565,222,0
10/9/2023,17:22:41.834,33,0
10/9/2023,17:22:41.834,220,0
10/9/2023,17:22:41.834,86,0
10/9/2023,17:22:43.088,209,0
10/9/2023,17:22:43.586,48,0
10/9/2023,17:22:43.586,51,0
10/9/2023,17:22:45.593,58,0
10/9/2023,17:22:45.593,77,0
10/9/2023,17:22:45.593,176,0
10/9/2023,17:22:45.593,149,0
10/9/2023,17:22:45.593,228,0
10/9/2023,17:22:47.031,159,0
10/9/2023,17:22:47.031,35,0
10/9/2023,17:22:47.031,81,0
10/9/2023,17:22:47.031,132,0
10/9/2023,17:22:47.031,51,0
10/9/2023,17:22:47.031,45,0
10/9/2023,17:22:47.031,81,0
10/9/2023,17:22:47.772,34,0
10/9/2023,17:22:47.772,37,0
10/9/2023,17:22:47.772,42,0
10/9/2023,17:22:47.772,60,0
10/9/2023,17:22:48.611,81,0
10/9/2023,17:22:48.611,94,0
10/9/2023,17:22:48.611,477,0
10/9/2023,17:22:49.646,593,0
10/9/2023,17:22:49.646,411,0
10/9/2023,17:22:49.646,76,0
10/9/2023,17:22:49.646,31,0
10/9/2023,17:22:51.975,37,0
10/9/2023,17:22:52.830,494,0
10/9/2023,17:22:52.830,40,0
10/9/2023,17:22:54.588,33,0
10/9/2023,17:22:54.588,185,0
10/9/2023,17:22:54.588,91,0
10/9/2023,17:22:55.682,71,0
10/9/2023,17:22:55.682,153,0
10/9/2023,17:22:55.682,81,0
10/9/2023,17:22:55.682,669,0
10/9/2023,17:22:55.682,67,0
10/9/2023,17:22:57.297,96,0
10/9/2023,17:22:57.297,49,0
10/9/2023,17:22:57.297,42,0
10/9/2023,17:22:57.297,38,0
10/9/2023,17:22:57.297,119,0
10/9/2023,17:22:57.297,562,0
10/9/2023,17:22:58.057,39,0
10/9/2023,17:22:58.745,109,0
10/9/2023,17:22:59.680,126,0
10/9/2023,17:22:59.680,62,0
10/9/2023,17:22:59.680,114,0
10/9/2023,17:23:00.701,110,0
10/9/2023,17:23:00.701,32,0
10/9/2023,17:23:01.780,39,0
10/9/2023,17:23:01.780,54,0
10/9/2023,17:23:01.780,47,0
10/9/2023,17:23:02.954,239,0
10/9/2023,17:23:02.954,62,0
10/9/2023,17:23:02.954,42,0
10/9/2023,17:23:02.954,711,0
10/9/2023,17:23:02.954,71,0
10/9/2023,17:23:02.954,41,0
10/9/2023,17:23:02.954,240,0
10/9/2023,17:23:03.704,41,0
10/9/2023,17:23:03.704,154,0
10/9/2023,17:23:03.704,75,0
10/9/2023,17:23:03.704,40,0
