Day,Time,Events in Interval,Events Added,Energy Received,Interval Length,gamma CPS,gamma Dose
10/8/2023,17:37:08.592,0,0,0,2,0,0
10/8/2023,17:37:09.592,744,45580,0,1,744,0
10/8/2023,17:37:10.592,782,45706,0,1,782,0
10/8/2023,17:37:11.592,762,45917,0,1,762,0
10/8/2023,17:37:12.685,711,41924,0,1,650,0
10/8/2023,17:37:13.623,847,50200,0,1,904,0
10/8/2023,17:37:14.598,756,45232,0,1,775,0
10/8/2023,17:37:15.646,758,44486,0,1,723,0
10/8/2023,17:37:16.606,768,46732,0,1,800,0
10/8/2023,17:37:17.615,797,46458,0,1,790,0
10/8/2023,17:37:18.623,764,44255,0,1,759,0
10/8/2023,17:37:19.610,814,48529,0,1,825,0
10/8/2023,17:37:20.608,750,44383,0,1,751,0
10/8/2023,17:37:21.623,816,48006,0,1,804,0
10/8/2023,17:37:22.623,817,48482,0,1,817,0
10/8/2023,17:37:23.622,772,44612,0,1,774,0
10/8/2023,17:37:24.640,800,48258,0,1,785,0
10/8/2023,17:37:25.625,769,45478,0,1,781,0
10/8/2023,17:37:26.621,776,45254,0,1,779,0
10/8/2023,17:37:27.623,780,46609,0,1,779,0
10/8/2023,17:37:28.618,779,46419,0,1,782,0
10/8/2023,17:37:29.621,757,45550,0,1,755,0
10/8/2023,17:37:30.620,748,42642,0,1,749,0
10/8/2023,17:37:31.622,781,45532,0,1,779,0
10/8/2023,17:37:32.619,763,45677,0,1,765,0
10/8/2023,17:37:33.627,745,43479,0,1,740,0
10/8/2023,17:37:34.629,764,45015,0,1,762,0
10/8/2023,17:37:35.626,792,47196,0,1,795,0
10/8/2023,17:37:36.623,798,47124,0,1,800,0
10/8/2023,17:37:37.623,737,44122,0,1,738,0
10/8/2023,17:37:38.640,792,46745,0,1,778,0
10/8/2023,17:37:39.624,781,46845,0,1,795,0
10/8/2023,17:37:40.625,773,45141,0,1,771,0
10/8/2023,17:37:41.624,735,43640,0,1,736,0
10/8/2023,17:37:42.621,826,48912,0,1,829,0
10/8/2023,17:37:43.640,740,44963,0,1,725,0
10/8/2023,17:37:44.626,775,44565,0,1,787,0
10/8/2023,17:37:45.621,762,48114,0,1,765,0
10/8/2023,17:37:46.624,786,46890,0,1,784,0
10/8/2023,17:37:47.635,804,46497,0,1,796,0
10/8/2023,17:37:48.641,773,46410,0,1,768,0
10/8/2023,17:37:49.638,776,43765,0,1,778,0
10/8/2023,17:37:50.637,766,45899,0,1,767,0
10/8/2023,17:37:51.635,781,47020,0,1,783,0
10/8/2023,17:37:52.625,739,45796,0,1,746,0
10/8/2023,17:37:53.633,809,48875,0,1,803,0
10/8/2023,17:37:54.635,770,46123,0,1,768,0
10/8/2023,17:37:55.626,736,44327,0,1,743,0
10/8/2023,17:37:56.622,797,48017,0,1,800,0
10/8/2023,17:37:57.629,785,47705,0,1,779,0
10/8/2023,17:37:58.630,806,47651,0,1,806,0
10/8/2023,17:37:59.645,773,46705,0,1,761,0
10/8/2023,17:38:00.639,801,47503,0,1,806,0
10/8/2023,17:38:01.629,779,45537,0,1,787,0
10/8/2023,17:38:02.629,767,44971,0,1,767,0
10/8/2023,17:38:03.645,777,46743,0,1,765,0
10/8/2023,17:38:04.626,785,47936,0,1,800,0
10/8/2023,17:38:05.637,789,48013,0,1,781,0
10/8/2023,17:38:06.629,777,45256,0,1,782,0
10/8/2023,17:38:07.627,759,43421,0,1,761,0
10/8/2023,17:38:08.636,759,46469,0,1,752,0
10/8/2023,17:38:09.651,793,46402,0,1,782,0
10/8/2023,17:38:10.641,766,46118,0,1,773,0
10/8/2023,17:38:11.630,770,46225,0,1,779,0
10/8/2023,17:38:12.639,747,44843,0,1,740,0
10/8/2023,17:38:13.627,712,42071,0,1,721,0
10/8/2023,17:38:14.631,813,48252,0,1,809,0
