10/9/2023,14:20:13.473,
10/9/2023,14:20:14.472,,0145,0286,0122
10/9/2023,14:20:15.473,,0086,0042
10/9/2023,14:20:16.472,,0097,0084
10/9/2023,14:20:17.472,,0144,0060,0951
10/9/2023,14:20:18.472,,0040,0477,0091,0062,0319,0043
10/9/2023,14:20:19.472,,0122
10/9/2023,14:20:20.472,,0161,0080,0048,0060,0114,0804,1028,0044
10/9/2023,14:20:21.472,,0112,0054
10/9/2023,14:20:22.473,,0162,0087,0160
10/9/2023,14:20:23.474,,0066,0043,0133,0105
10/9/2023,14:20:24.474,,0037,0187
10/9/2023,14:20:25.474,,0036,1288,0044,0084,0042
10/9/2023,14:20:26.474,,0112,0087,0138,0198
10/9/2023,14:20:27.912,,0061,0039START Illegal Opcode Reset;,0283,0175,0085,00
10/9/2023,14:20:28.892,08,0063,0047,0157,00
10/9/2023,14:20:30.383,52,0156,0062,0094,0061,0125,0071,0162,0152,01
10/9/2023,14:20:30.711,38,01
10/9/2023,14:20:31.839,00,0043,00
10/9/2023,14:20:32.653,35,0034,0232,02
10/9/2023,14:20:33.562,40,0031,0137,0082,0372,00
10/9/2023,14:20:34.835,33,1335,00
10/9/2023,14:20:35.573,63,0281,00
10/9/2023,14:20:36.746,92,0118,0084,0050,0065,0124,06
10/9/2023,14:20:38.149,72,0067,0107,00
10/9/2023,14:20:38.483,92,0082,0345,0093,00
10/9/2023,14:20:39.673,78,0049,0103,1387,11
10/9/2023,14:20:40.590,20,0064,0055,0089,0043,00
10/9/2023,14:20:41.567,35,0442,0054,0063,0087,01
10/9/2023,14:20:42.556,60,00
10/9/2023,14:20:43.527,62,0152,0052,0038,0626,0166,02
10/9/2023,14:20:44.723,85,0078,0056,0057,0155,0096,0061,0744,00
10/9/2023,14:20:45.486,38,0041,0060,0039,0457,00
10/9/2023,14:20:46.488,73,0353,0035,0196,0040,0113,01
10/9/2023,14:20:47.536,14,0066,01
10/9/2023,14:20:48.886,07,00
10/9/2023,14:20:49.731,51,0056,0036,0086,02
10/9/2023,14:20:50.509,07,0055,0062,0044,0058,00
10/9/2023,14:20:51.662,53,0062,0169,0259,0032,0110,0367,0269,0063,00
10/9/2023,14:20:52.562,33,0037,0765,0032,00
10/9/2023,14:20:53.580,71,0072,0094,0045,0037,01
10/9/2023,14:20:54.590,13,0043,0339,0032,0094,0083,00
10/9/2023,14:20:55.509,58,0138,0044,0053,0038,0160,0596,01
10/9/2023,14:20:56.490,20,0053,0035,0043,0108,0050,0064,0093,00
10/9/2023,14:20:57.783,75,0057,0591,0344,0077,0071,0040,00
10/9/2023,14:20:58.749,64,0675,0144,0036,06
10/9/2023,14:20:59.726,51,0213,0047,0037,0074,0151,01
10/9/2023,14:21:00.823,29,0511,0086,0059,0219,0037,00
10/9/2023,14:21:01.608,32,0816,0078,00
10/9/2023,14:21:02.642,50,0165,0058,0084,0039,0074,02
10/9/2023,14:21:03.586,32,0069,0087,01
10/9/2023,14:21:04.622,27,0063,0159,0089,0048,00
10/9/2023,14:21:05.759,50,0257,0274,0058,0132,0133,00
10/9/2023,14:21:06.502,32,0090,0086,08
10/9/2023,14:21:08.370,24,0097,0066,00
10/9/2023,14:21:08.601,45,0036,00
10/9/2023,14:21:09.786,70,0093,0038,0044,0046,0032,03
10/9/2023,14:21:10.702,70,0115,0104,0098,0128,0085,0174,01
10/9/2023,14:21:11.552,46,0057,02
10/9/2023,14:21:12.961,22,0036,0082,00
10/9/2023,14:21:13.852,93,0050,0195,11
10/9/2023,14:21:14.615,71,0047,00
10/9/2023,14:21:15.537,75,0033,0106,00
10/9/2023,14:21:16.639,37,0135,00
10/9/2023,14:21:17.616,95,0069,00
10/9/2023,14:21:18.719,52,0055,01
10/9/2023,14:21:19.970,32,00
10/9/2023,14:21:20.552,41,0056,0063,0034,03
10/9/2023,14:21:21.628,44,0108,0063,0131,00
10/9/2023,14:21:22.742,99,0088,0065,0441,0116,01
10/9/2023,14:21:23.686,41,0104,0081,0035,00
10/9/2023,14:21:24.807,81,0140,0129,0124,00
10/9/2023,14:21:25.527,72,0360,00
10/9/2023,14:21:26.799,56,0133,0042,0078,0105,0080,0081,00
10/9/2023,14:21:28.168,43,0178,0093,0583,0088,0042,0057STA
10/9/2023,14:21:28.622,RT Illegal Opcode Reset;,
10/9/2023,14:21:29.649,0220,0050,0056,0009,
10/9/2023,14:21:30.519,0039,0395,0074,
10/9/2023,14:21:31.532,0036,0065,0250,
10/9/2023,14:21:32.622,0075,0137,0034,0090,0146,0065,
10/9/2023,14:21:33.946,0042,0054,0373,0033,0216,0271,0211,
10/9/2023,14:21:34.775,0088,0058,0034,0040,0031,
10/9/2023,14:21:35.485,0047,0076,0117,0065,
10/9/2023,14:21:37.170,0060,0048,
10/9/2023,14:21:37.631,0390,0054,0092,
10/9/2023,14:21:38.783,0034,0123,0126,
10/9/2023,14:21:39.931,0107,0083,0646,0354,
10/9/2023,14:21:40.784,0255,0033,0071,
10/9/2023,14:21:41.575,0194,0064,0060,
10/9/2023,14:21:42.654,0032,0066,0168,0063,0085,0466,0257,
10/9/2023,14:21:43.846,0052,0124,0039,0061,0292,
10/9/2023,14:21:45.163,0060,0202,0057,0164,0037,0061,
10/9/2023,14:21:45.619,0074,0079,0256,
10/9/2023,14:21:46.675,0093,0421,0145,0106,0055,
10/9/2023,14:21:47.553,0037,0728,0040,0703,0108,0035,
10/9/2023,14:21:48.545,0044,0073,0656,
10/9/2023,14:21:50.188,0227,0093,0056,0067,0038,
10/9/2023,14:21:50.579,0031,0230,0144,0048,
10/9/2023,14:21:51.651,0038,0548,0033,0107,0104,0047,0051,0256,
10/9/2023,14:21:52.621,0053,0116,0063,1226,0043,0031,0042,
10/9/2023,14:21:53.539,0052,0036,0098,0235,0071,0057,0035,0099,
10/9/2023,14:21:54.562,0088,0054,0078,0057,0031,0109,0124,
10/9/2023,14:21:55.736,0168,0041,0034,0045,0054,
10/9/2023,14:21:56.715,0048,0099,0076,0091,0086,0091,0082,
10/9/2023,14:21:57.546,0067,0228,0051,0630,
10/9/2023,14:21:58.530,0104,0042,0169,
10/9/2023,14:21:59.755,0042,0133,0120,0048,0143,0061,0119,0055,0510,
10/9/2023,14:22:00.624,0042,0139,0074,0514,0076,
10/9/2023,14:22:02.156,0088,0081,0085,0109,0160,0079,
10/9/2023,14:22:02.692,0257,0121,0038,
10/9/2023,14:22:03.898,0628,0049,0195,0042,0043,0057,0728,
10/9/2023,14:22:04.792,0234,1443,
10/9/2023,14:22:05.559,0044,0057,1170,0032,
10/9/2023,14:22:06.610,0065,0540,0163,0052,0061,0123,0152,0135,
10/9/2023,14:22:07.594,0176,0106,0109,0067,0032,
10/9/2023,14:22:09.245,0057,0064,0057,0040,0229,0126,
10/9/2023,14:22:10.014,0033,0058,
10/9/2023,14:22:10.618,0033,0051,0141,0152,0074,
10/9/2023,14:22:12.248,0038,0066,0032,
10/9/2023,14:22:12.574,0128,
10/9/2023,14:22:13.575,0509,0037,0073,
