Day,Time,Channel#,Photon Energy (keV)
10/9/2023,14:21:52.621,31,0
10/9/2023,14:21:53.539,36,0
10/9/2023,14:21:53.539,98,0
10/9/2023,14:21:53.539,235,0
10/9/2023,14:21:53.539,71,0
10/9/2023,14:21:53.539,57,0
10/9/2023,14:21:53.539,35,0
10/9/2023,14:21:54.562,54,0
10/9/2023,14:21:54.562,78,0
10/9/2023,14:21:54.562,57,0
10/9/2023,14:21:54.562,31,0
10/9/2023,14:21:54.562,109,0
10/9/2023,14:21:55.736,41,0
10/9/2023,14:21:55.736,34,0
10/9/2023,14:21:55.736,45,0
10/9/2023,14:21:56.715,99,0
10/9/2023,14:21:56.715,76,0
10/9/2023,14:21:56.715,91,0
10/9/2023,14:21:56.715,86,0
10/9/2023,14:21:56.715,91,0
10/9/2023,14:21:57.546,228,0
10/9/2023,14:21:57.546,51,0
10/9/2023,14:21:58.530,42,0
10/9/2023,14:21:59.755,133,0
10/9/2023,14:21:59.755,120,0
10/9/2023,14:21:59.755,48,0
10/9/2023,14:21:59.755,143,0
10/9/2023,14:21:59.755,61,0
10/9/2023,14:21:59.755,119,0
10/9/2023,14:21:59.755,55,0
10/9/2023,14:22:00.624,139,0
10/9/2023,14:22:00.624,74,0
10/9/2023,14:22:00.624,514,0
10/9/2023,14:22:02.156,81,0
10/9/2023,14:22:02.156,85,0
10/9/2023,14:22:02.156,109,0
10/9/2023,14:22:02.156,160,0
10/9/2023,14:22:02.692,121,0
10/9/2023,14:22:03.898,49,0
10/9/2023,14:22:03.898,195,0
10/9/2023,14:22:03.898,42,0
10/9/2023,14:22:03.898,43,0
10/9/2023,14:22:03.898,57,0
10/9/2023,14:22:05.559,57,0
10/9/2023,14:22:05.559,1170,0
10/9/2023,14:22:06.610,540,0
10/9/2023,14:22:06.610,163,0
10/9/2023,14:22:06.610,52,0
10/9/2023,14:22:06.610,61,0
10/9/2023,14:22:06.610,123,0
10/9/2023,14:22:06.610,152,0
10/9/2023,14:22:07.594,106,0
10/9/2023,14:22:07.594,109,0
10/9/2023,14:22:07.594,67,0
10/9/2023,14:22:09.245,64,0
10/9/2023,14:22:09.245,57,0
10/9/2023,14:22:09.245,40,0
10/9/2023,14:22:09.245,229,0
10/9/2023,14:22:10.618,51,0
10/9/2023,14:22:10.618,141,0
10/9/2023,14:22:10.618,152,0
10/9/2023,14:22:12.248,66,0
10/9/2023,14:22:13.575,37,0
10/9/2023,14:22:14.841,70,0
10/9/2023,14:22:14.841,35,0
10/9/2023,14:22:14.841,108,0
10/9/2023,14:22:15.730,150,0
10/9/2023,14:22:15.730,1027,0
10/9/2023,14:22:16.924,39,0
10/9/2023,14:22:16.924,122,0
10/9/2023,14:22:16.924,50,0
10/9/2023,14:22:16.924,100,0
10/9/2023,14:22:16.924,190,0
10/9/2023,14:22:16.924,35,0
10/9/2023,14:22:19.587,241,0
10/9/2023,14:22:19.587,83,0
10/9/2023,14:22:20.594,104,0
10/9/2023,14:22:20.594,189,0
10/9/2023,14:22:20.594,49,0
10/9/2023,14:22:22.204,57,0
10/9/2023,14:22:22.204,48,0
10/9/2023,14:22:22.676,47,0
10/9/2023,14:22:23.719,108,0
10/9/2023,14:22:23.719,67,0
10/9/2023,14:22:26.011,301,0
10/9/2023,14:22:26.011,45,0
10/9/2023,14:22:26.011,48,0
10/9/2023,14:22:26.011,41,0
10/9/2023,14:22:26.011,87,0
10/9/2023,14:22:26.011,43,0
10/9/2023,14:22:26.011,88,0
10/9/2023,14:22:26.011,74,0
10/9/2023,14:22:27.082,38,0
10/9/2023,14:22:27.907,1325,0
10/9/2023,14:22:30.418,34,0
10/9/2023,14:22:30.418,126,0
10/9/2023,14:22:30.418,422,0
10/9/2023,14:22:30.418,58,0
10/9/2023,14:22:30.418,107,0
10/9/2023,14:22:31.234,169,0
10/9/2023,14:22:31.234,1033,0
10/9/2023,14:22:32.043,58,0
10/9/2023,14:22:32.043,52,0
10/9/2023,14:22:32.610,39,0
10/9/2023,14:22:32.610,57,0
10/9/2023,14:22:32.610,109,0
10/9/2023,14:22:33.673,33,0
10/9/2023,14:22:33.673,73,0
10/9/2023,14:22:34.615,179,0
10/9/2023,14:22:34.615,32,0
10/9/2023,14:22:34.615,51,0
10/9/2023,14:22:34.615,78,0
10/9/2023,14:22:34.615,244,0
10/9/2023,14:22:35.982,44,0
10/9/2023,14:22:35.982,36,0
10/9/2023,14:22:35.982,69,0
10/9/2023,14:22:36.596,94,0
10/9/2023,14:22:36.596,99,0
10/9/2023,14:22:36.596,262,0
10/9/2023,14:22:36.596,40,0
10/9/2023,14:22:37.567,146,0
10/9/2023,14:22:37.567,211,0
10/9/2023,14:22:37.567,264,0
10/9/2023,14:22:37.567,113,0
10/9/2023,14:22:37.567,38,0
10/9/2023,14:22:38.585,1146,0
10/9/2023,14:22:38.585,57,0
10/9/2023,14:22:38.585,70,0
10/9/2023,14:22:38.585,32,0
10/9/2023,14:22:39.751,114,0
10/9/2023,14:22:39.751,60,0
10/9/2023,14:22:39.751,58,0
10/9/2023,14:22:39.751,384,0
10/9/2023,14:22:40.583,522,0
10/9/2023,14:22:41.752,36,0
10/9/2023,14:22:41.752,80,0
10/9/2023,14:22:41.752,50,0
10/9/2023,14:22:41.752,72,0
10/9/2023,14:22:41.752,716,0
10/9/2023,14:22:41.752,97,0
10/9/2023,14:22:41.752,141,0
10/9/2023,14:22:41.752,53,0
10/9/2023,14:22:41.752,109,0
10/9/2023,14:22:43.065,58,0
10/9/2023,14:22:43.065,60,0
10/9/2023,14:22:43.065,92,0
10/9/2023,14:22:43.065,100,0
10/9/2023,14:22:43.656,49,0
10/9/2023,14:22:43.656,50,0
10/9/2023,14:22:45.031,218,0
10/9/2023,14:22:45.031,60,0
10/9/2023,14:22:45.031,169,0
10/9/2023,14:22:45.031,176,0
10/9/2023,14:22:45.031,218,0
10/9/2023,14:22:45.031,34,0
10/9/2023,14:22:45.031,667,0
10/9/2023,14:22:45.733,58,0
10/9/2023,14:22:45.733,74,0
10/9/2023,14:22:46.677,416,0
10/9/2023,14:22:47.833,36,0
10/9/2023,14:22:47.833,56,0
10/9/2023,14:22:47.833,37,0
10/9/2023,14:22:47.833,684,0
10/9/2023,14:22:47.833,64,0
10/9/2023,14:22:47.833,65,0
10/9/2023,14:22:47.833,408,0
10/9/2023,14:22:48.596,345,0
10/9/2023,14:22:48.596,41,0
10/9/2023,14:22:50.624,91,0
10/9/2023,14:22:50.624,53,0
10/9/2023,14:22:50.624,110,0
10/9/2023,14:22:50.624,94,0
10/9/2023,14:22:50.624,62,0
10/9/2023,14:22:52.176,70,0
10/9/2023,14:22:52.176,64,0
10/9/2023,14:22:52.176,48,0
10/9/2023,14:22:52.176,43,0
10/9/2023,14:22:52.176,146,0
10/9/2023,14:22:52.850,571,0
10/9/2023,14:22:53.617,45,0
10/9/2023,14:22:53.617,81,0
10/9/2023,14:22:53.617,188,0
10/9/2023,14:22:53.617,530,0
10/9/2023,14:22:54.670,64,0
10/9/2023,14:22:54.670,69,0
10/9/2023,14:22:54.670,842,0
10/9/2023,14:22:54.670,132,0
10/9/2023,14:22:54.670,46,0
10/9/2023,14:22:54.670,35,0
10/9/2023,14:22:54.670,344,0
10/9/2023,14:22:55.567,259,0
10/9/2023,14:22:55.567,59,0
10/9/2023,14:22:55.567,76,0
10/9/2023,14:22:55.567,46,0
10/9/2023,14:22:56.911,119,0
10/9/2023,14:22:56.911,48,0
10/9/2023,14:22:56.911,61,0
10/9/2023,14:22:56.911,91,0
10/9/2023,14:22:56.911,39,0
10/9/2023,14:22:57.770,92,0
10/9/2023,14:22:57.770,66,0
10/9/2023,14:22:57.770,32,0
10/9/2023,14:22:57.770,38,0
10/9/2023,14:22:58.638,42,0
10/9/2023,14:22:58.638,314,0
10/9/2023,14:22:58.638,127,0
10/9/2023,14:22:58.638,42,0
10/9/2023,14:23:00.167,70,0
10/9/2023,14:23:00.167,122,0
10/9/2023,14:23:00.598,92,0
10/9/2023,14:23:00.598,1456,0
10/9/2023,14:23:00.598,449,0
10/9/2023,14:23:01.732,112,0
10/9/2023,14:23:01.732,47,0
10/9/2023,14:23:01.732,67,0
10/9/2023,14:23:02.806,53,0
10/9/2023,14:23:02.806,377,0
10/9/2023,14:23:02.806,268,0
10/9/2023,14:23:03.573,329,0
10/9/2023,14:23:04.878,261,0
10/9/2023,14:23:04.878,295,0
10/9/2023,14:23:04.878,64,0
10/9/2023,14:23:04.878,452,0
10/9/2023,14:23:04.878,31,0
10/9/2023,14:23:05.599,50,0
10/9/2023,14:23:05.599,137,0
10/9/2023,14:23:05.599,114,0
10/9/2023,14:23:07.288,645,0
10/9/2023,14:23:07.288,65,0
10/9/2023,14:23:07.288,52,0
10/9/2023,14:23:07.983,60,0
10/9/2023,14:23:08.771,33,0
10/9/2023,14:23:08.771,358,0
10/9/2023,14:23:08.771,179,0
10/9/2023,14:23:10.205,85,0
10/9/2023,14:23:10.205,32,0
10/9/2023,14:23:10.205,1134,0
10/9/2023,14:23:10.205,187,0
10/9/2023,14:23:10.205,96,0
10/9/2023,14:23:10.205,144,0
10/9/2023,14:23:10.205,72,0
10/9/2023,14:23:10.205,1296,0
10/9/2023,14:23:10.205,38,0
10/9/2023,14:23:11.587,42,0
10/9/2023,14:23:11.587,256,0
10/9/2023,14:23:11.587,109,0
10/9/2023,14:23:13.016,261,0
10/9/2023,14:23:13.016,150,0
10/9/2023,14:23:13.016,112,0
10/9/2023,14:23:13.016,425,0
10/9/2023,14:23:13.016,48,0
10/9/2023,14:23:13.655,54,0
10/9/2023,14:23:13.655,444,0
10/9/2023,14:23:15.012,32,0
10/9/2023,14:23:15.012,36,0
10/9/2023,14:23:15.657,35,0
10/9/2023,14:23:15.657,109,0
10/9/2023,14:23:16.867,33,0
10/9/2023,14:23:17.673,46,0
10/9/2023,14:23:17.673,56,0
10/9/2023,14:23:17.673,376,0
10/9/2023,14:23:17.673,38,0
10/9/2023,14:23:17.673,63,0
10/9/2023,14:23:18.702,48,0
10/9/2023,14:23:18.702,58,0
10/9/2023,14:23:18.702,32,0
10/9/2023,14:23:18.702,81,0
10/9/2023,14:23:18.702,528,0
10/9/2023,14:23:18.702,48,0
10/9/2023,14:23:19.653,206,0
10/9/2023,14:23:19.653,56,0
10/9/2023,14:23:19.653,34,0
10/9/2023,14:23:19.653,51,0
10/9/2023,14:23:19.653,247,0
10/9/2023,14:23:19.653,149,0
10/9/2023,14:23:20.616,40,0
10/9/2023,14:23:20.616,45,0
10/9/2023,14:23:20.616,895,0
10/9/2023,14:23:20.616,137,0
10/9/2023,14:23:20.616,62,0
10/9/2023,14:23:20.616,90,0
10/9/2023,14:23:20.616,41,0
10/9/2023,14:23:21.727,249,0
10/9/2023,14:23:21.727,39,0
10/9/2023,14:23:21.727,33,0
10/9/2023,14:23:21.727,70,0
10/9/2023,14:23:23.033,102,0
10/9/2023,14:23:23.033,142,0
10/9/2023,14:23:23.586,151,0
10/9/2023,14:23:23.586,60,0
10/9/2023,14:23:23.586,142,0
10/9/2023,14:23:24.777,97,0
10/9/2023,14:23:24.777,81,0
10/9/2023,14:23:25.902,92,0
10/9/2023,14:23:25.902,224,0
10/9/2023,14:23:25.902,31,0
10/9/2023,14:23:25.902,111,0
10/9/2023,14:23:26.784,32,0
10/9/2023,14:23:26.784,34,0
10/9/2023,14:23:26.784,39,0
10/9/2023,14:23:26.784,52,0
10/9/2023,14:23:26.784,83,0
10/9/2023,14:23:26.784,295,0
10/9/2023,14:23:27.892,58,0
10/9/2023,14:23:27.892,37,0
10/9/2023,14:23:27.892,118,0
10/9/2023,14:23:28.614,121,0
10/9/2023,14:23:28.614,162,0
10/9/2023,14:23:28.614,106,0
10/9/2023,14:23:29.628,31,0
10/9/2023,14:23:29.628,90,0
10/9/2023,14:23:29.628,41,0
10/9/2023,14:23:29.628,33,0
10/9/2023,14:23:29.628,88,0
10/9/2023,14:23:29.628,72,0
10/9/2023,14:23:30.713,259,0
10/9/2023,14:23:30.713,47,0
10/9/2023,14:23:30.713,66,0
10/9/2023,14:23:30.713,72,0
10/9/2023,14:23:30.713,36,0
10/9/2023,14:23:31.641,37,0
10/9/2023,14:23:31.641,60,0
10/9/2023,14:23:32.708,76,0
10/9/2023,14:23:32.708,39,0
10/9/2023,14:23:32.708,32,0
10/9/2023,14:23:32.708,68,0
10/9/2023,14:23:33.794,137,0
10/9/2023,14:23:33.794,176,0
10/9/2023,14:23:33.794,93,0
10/9/2023,14:23:33.794,90,0
10/9/2023,14:23:35.746,233,0
10/9/2023,14:23:35.746,119,0
10/9/2023,14:23:35.746,165,0
10/9/2023,14:23:36.900,159,0
10/9/2023,14:23:36.900,1359,0
10/9/2023,14:23:39.822,35,0
10/9/2023,14:23:39.822,56,0
10/9/2023,14:23:41.146,564,0
10/9/2023,14:23:41.146,342,0
10/9/2023,14:23:41.146,118,0
10/9/2023,14:23:41.146,74,0
10/9/2023,14:23:41.146,63,0
10/9/2023,14:23:41.146,158,0
10/9/2023,14:23:42.942,1375,0
10/9/2023,14:23:42.942,41,0
10/9/2023,14:23:44.326,64,0
10/9/2023,14:23:44.326,376,0
10/9/2023,14:23:44.326,59,0
10/9/2023,14:23:44.925,166,0
10/9/2023,14:23:45.813,108,0
10/9/2023,14:23:47.049,57,0
10/9/2023,14:23:47.049,69,0
10/9/2023,14:23:47.049,79,0
10/9/2023,14:23:47.049,47,0
10/9/2023,14:23:47.049,48,0
10/9/2023,14:23:48.110,80,0
10/9/2023,14:23:48.110,196,0
10/9/2023,14:23:48.110,140,0
10/9/2023,14:23:49.084,75,0
10/9/2023,14:23:49.084,37,0
10/9/2023,14:23:49.084,1182,0
10/9/2023,14:23:49.084,145,0
10/9/2023,14:23:49.980,127,0
10/9/2023,14:23:49.980,32,0
10/9/2023,14:23:51.054,41,0
10/9/2023,14:23:51.054,37,0
10/9/2023,14:23:51.054,55,0
10/9/2023,14:23:51.054,59,0
10/9/2023,14:23:51.054,54,0
10/9/2023,14:23:51.812,89,0
10/9/2023,14:23:51.812,37,0
10/9/2023,14:23:51.812,132,0
10/9/2023,14:23:52.797,51,0
10/9/2023,14:23:52.797,86,0
10/9/2023,14:23:52.797,91,0
10/9/2023,14:23:52.797,31,0
10/9/2023,14:23:53.986,52,0
10/9/2023,14:23:53.986,75,0
10/9/2023,14:23:53.986,31,0
10/9/2023,14:23:53.986,90,0
10/9/2023,14:23:55.516,54,0
10/9/2023,14:23:55.516,147,0
10/9/2023,14:23:55.516,590,0
10/9/2023,14:23:55.516,524,0
10/9/2023,14:23:55.516,34,0
10/9/2023,14:23:56.882,45,0
10/9/2023,14:23:56.882,56,0
10/9/2023,14:23:59.088,44,0
10/9/2023,14:23:59.088,31,0
10/9/2023,14:23:59.088,59,0
10/9/2023,14:23:59.088,552,0
10/9/2023,14:24:00.612,89,0
10/9/2023,14:24:00.612,539,0
10/9/2023,14:24:00.612,73,0
10/9/2023,14:24:00.612,49,0
10/9/2023,14:24:01.457,437,0
10/9/2023,14:24:02.626,959,0
10/9/2023,14:24:02.626,108,0
10/9/2023,14:24:02.626,106,0
10/9/2023,14:24:03.113,114,0
10/9/2023,14:24:04.228,49,0
10/9/2023,14:24:05.270,51,0
10/9/2023,14:24:05.270,138,0
10/9/2023,14:24:05.270,208,0
10/9/2023,14:24:07.311,32,0
10/9/2023,14:24:07.311,131,0
10/9/2023,14:24:07.311,32,0
10/9/2023,14:24:07.311,96,0
10/9/2023,14:24:07.311,34,0
10/9/2023,14:24:09.473,51,0
10/9/2023,14:24:09.473,83,0
10/9/2023,14:24:09.473,53,0
10/9/2023,14:24:09.473,405,0
10/9/2023,14:24:09.473,249,0
10/9/2023,14:24:09.473,40,0
10/9/2023,14:24:09.473,301,0
10/9/2023,14:24:09.473,56,0
10/9/2023,14:24:10.544,175,0
10/9/2023,14:24:11.562,773,0
10/9/2023,14:24:11.562,41,0
10/9/2023,14:24:11.562,49,0
10/9/2023,14:24:11.562,31,0
10/9/2023,14:24:12.634,632,0
10/9/2023,14:24:12.634,71,0
10/9/2023,14:24:12.634,142,0
10/9/2023,14:24:12.634,74,0
10/9/2023,14:24:12.634,817,0
10/9/2023,14:24:13.773,39,0
10/9/2023,14:24:13.773,319,0
10/9/2023,14:24:13.773,42,0
10/9/2023,14:24:13.773,128,0
10/9/2023,14:24:13.773,42,0
10/9/2023,14:24:14.563,54,0
10/9/2023,14:24:14.563,100,0
10/9/2023,14:24:15.772,42,0
10/9/2023,14:24:15.772,326,0
10/9/2023,14:24:15.772,454,0
10/9/2023,14:24:15.772,136,0
10/9/2023,14:24:15.772,214,0
10/9/2023,14:24:15.772,342,0
10/9/2023,14:24:15.772,38,0
10/9/2023,14:24:18.581,56,0
10/9/2023,14:24:18.581,42,0
10/9/2023,14:24:19.883,36,0
10/9/2023,14:24:19.883,67,0
10/9/2023,14:24:20.730,153,0
10/9/2023,14:24:20.730,212,0
10/9/2023,14:24:21.726,37,0
10/9/2023,14:24:21.726,570,0
10/9/2023,14:24:22.545,63,0
10/9/2023,14:24:22.545,41,0
10/9/2023,14:24:22.545,502,0
10/9/2023,14:24:22.545,85,0
10/9/2023,14:24:22.545,77,0
10/9/2023,14:24:24.632,55,0
10/9/2023,14:24:24.632,74,0
10/9/2023,14:24:24.632,227,0
10/9/2023,14:24:25.672,54,0
10/9/2023,14:24:25.672,106,0
10/9/2023,14:24:25.672,114,0
