Day,Time,Events in Interval,Events Added,Energy Received,Interval Length,gamma CPS,gamma Dose
10/9/2023,17:38:38.407,0,0,0,1,0,0
10/9/2023,17:38:39.406,922,302338,0,1,923,0
10/9/2023,17:38:40.406,946,310243,0,1,946,0
10/9/2023,17:38:41.413,923,290612,0,1,917,0
10/9/2023,17:38:42.413,842,273429,0,1,842,0
10/9/2023,17:38:43.414,953,318596,0,1,951,0
10/9/2023,17:38:44.412,921,293546,0,1,923,0
10/9/2023,17:38:45.412,871,292933,0,1,871,0
10/9/2023,17:38:46.446,927,296424,0,1,897,0
10/9/2023,17:38:47.412,871,281468,0,1,901,0
10/9/2023,17:38:48.412,895,284345,0,1,895,0
10/9/2023,17:38:49.413,882,294400,0,1,882,0
10/9/2023,17:38:50.413,873,279212,0,1,872,0
10/9/2023,17:38:51.413,887,288689,0,1,887,0
10/9/2023,17:38:52.414,846,266983,0,1,845,0
10/9/2023,17:38:53.419,890,293896,0,1,886,0
10/9/2023,17:38:54.414,918,298204,0,1,922,0
10/9/2023,17:38:55.414,897,295999,0,1,897,0
10/9/2023,17:38:56.415,941,313243,0,1,941,0
10/9/2023,17:38:57.429,865,283769,0,1,852,0
10/9/2023,17:38:58.456,871,280017,0,1,850,0
10/9/2023,17:38:59.417,923,316097,0,1,959,0
10/9/2023,17:39:00.416,813,269341,0,1,813,0
10/9/2023,17:39:01.416,926,303881,0,1,926,0
10/9/2023,17:39:02.416,918,292626,0,1,918,0
10/9/2023,17:39:03.416,876,298839,0,1,876,0
10/9/2023,17:39:04.441,882,291109,0,1,860,0
10/9/2023,17:39:05.417,890,294603,0,1,913,0
10/9/2023,17:39:06.417,851,290474,0,1,850,0
10/9/2023,17:39:07.418,894,297286,0,1,894,0
10/9/2023,17:39:08.417,876,291564,0,1,876,0
10/9/2023,17:39:09.418,921,305443,0,1,921,0
10/9/2023,17:39:10.417,883,288642,0,1,883,0
10/9/2023,17:39:11.419,903,294541,0,1,902,0
10/9/2023,17:39:12.417,909,291342,0,1,910,0
10/9/2023,17:39:13.434,900,295436,0,1,885,0
10/9/2023,17:39:14.443,879,292884,0,1,871,0
10/9/2023,17:39:15.491,853,290073,0,1,815,0
10/9/2023,17:39:16.453,887,291050,0,1,921,0
10/9/2023,17:39:17.446,882,288168,0,1,888,0
10/9/2023,17:39:18.453,854,264072,0,1,849,0
10/9/2023,17:39:19.459,931,307556,0,1,925,0
10/9/2023,17:39:20.443,912,305286,0,1,927,0
10/9/2023,17:39:21.437,912,292973,0,1,918,0
10/9/2023,17:39:22.459,879,286273,0,1,860,0
10/9/2023,17:39:23.444,892,290067,0,1,907,0
10/9/2023,17:39:24.436,877,285284,0,1,883,0
10/9/2023,17:39:25.460,872,286205,0,1,852,0
10/9/2023,17:39:26.480,885,300165,0,1,867,0
10/9/2023,17:39:27.463,894,297403,0,1,909,0
10/9/2023,17:39:28.488,861,283986,0,1,840,0
10/9/2023,17:39:29.446,907,302141,0,1,947,0
10/9/2023,17:39:30.443,898,294791,0,1,902,0
10/9/2023,17:39:31.449,882,287772,0,1,876,0
10/9/2023,17:39:32.441,918,304060,0,1,926,0
10/9/2023,17:39:33.438,852,294690,0,1,854,0
10/9/2023,17:39:34.464,910,298453,0,1,887,0
10/9/2023,17:39:35.445,918,300800,0,1,936,0
10/9/2023,17:39:36.444,843,273365,0,1,845,0
10/9/2023,17:39:37.446,934,306857,0,1,931,0
10/9/2023,17:39:38.493,879,300173,0,1,840,0
