Day,Time,Events in Interval,Events Added,Energy Received,Interval Length,gamma CPS,gamma Dose
10/8/2023,17:50:31.647,3,513,0,1,3,0
10/8/2023,17:50:32.666,5,1590,0,1,5,0
10/8/2023,17:50:33.603,2,108,0,1,2,0
10/8/2023,17:50:34.598,6,1860,0,1,6,0
10/8/2023,17:50:35.722,3,222,0,1,3,0
10/8/2023,17:50:36.570,3,496,0,1,4,0
10/8/2023,17:50:37.601,4,235,0,1,4,0
10/8/2023,17:50:38.540,5,912,0,1,5,0
10/8/2023,17:50:39.716,8,1622,0,1,7,0
10/8/2023,17:50:41.028,2,182,0,1,2,0
10/8/2023,17:50:41.538,2,113,0,1,4,0
10/8/2023,17:50:42.640,6,1015,0,1,5,0
10/8/2023,17:50:43.562,5,1525,0,1,5,0
10/8/2023,17:50:44.568,6,816,0,1,6,0
10/8/2023,17:50:45.781,2,89,0,1,2,0
10/8/2023,17:50:46.680,1,116,0,1,1,0
10/8/2023,17:50:47.579,2,453,0,1,2,0
10/8/2023,17:50:48.600,5,402,0,1,5,0
10/8/2023,17:50:49.655,5,678,0,1,5,0
10/8/2023,17:50:50.933,2,408,0,1,2,0
10/8/2023,17:50:51.754,4,345,0,1,5,0
10/8/2023,17:50:52.627,0,0,0,1,0,0
10/8/2023,17:50:53.668,4,915,0,1,4,0
10/8/2023,17:50:54.541,5,770,0,1,6,0
10/8/2023,17:50:55.563,8,1072,0,1,8,0
10/8/2023,17:50:56.927,2,236,0,1,1,0
10/8/2023,17:50:57.711,0,0,0,1,0,0
10/8/2023,17:50:58.684,3,258,0,1,3,0
10/8/2023,17:50:59.580,2,99,0,1,2,0
10/8/2023,17:51:00.682,10,1616,0,1,9,0
10/8/2023,17:51:01.654,6,437,0,1,6,0
10/8/2023,17:51:02.657,3,660,0,1,3,0
10/8/2023,17:51:03.557,5,1486,0,1,6,0
10/8/2023,17:51:04.808,1,130,0,1,1,0
10/8/2023,17:51:05.962,4,293,0,1,3,0
10/8/2023,17:51:06.559,0,0,0,1,0,0
10/8/2023,17:51:07.695,3,210,0,1,3,0
10/8/2023,17:51:08.626,4,458,0,1,4,0
10/8/2023,17:51:09.652,7,708,0,1,7,0
10/8/2023,17:51:10.617,7,593,0,1,7,0
10/8/2023,17:51:11.663,2,140,0,1,2,0
10/8/2023,17:51:12.713,3,362,0,1,3,0
10/8/2023,17:51:13.609,3,182,0,1,3,0
10/8/2023,17:51:14.633,3,434,0,1,3,0
10/8/2023,17:51:15.850,6,754,0,1,5,0
10/8/2023,17:51:16.578,0,0,0,1,0,0
10/8/2023,17:51:17.559,7,1689,0,1,7,0
10/8/2023,17:51:18.655,3,174,0,1,3,0
10/8/2023,17:51:19.636,5,1168,0,1,5,0
10/8/2023,17:51:21.013,1,46,0,1,1,0
10/8/2023,17:51:21.571,2,177,0,1,4,0
10/8/2023,17:51:23.287,5,895,0,2,3,0
10/8/2023,17:51:23.569,0,0,0,0,0,0
10/8/2023,17:51:24.574,3,147,0,1,3,0
10/8/2023,17:51:25.824,6,686,0,1,5,0
10/8/2023,17:51:26.541,7,985,0,1,10,0
10/8/2023,17:51:27.633,6,857,0,1,5,0
10/8/2023,17:51:28.637,13,1555,0,1,13,0
10/8/2023,17:51:29.793,5,811,0,1,4,0
10/8/2023,17:51:30.581,4,314,0,1,5,0
10/8/2023,17:51:31.589,6,781,0,1,6,0
10/8/2023,17:51:32.656,8,1769,0,1,7,0
10/8/2023,17:51:33.628,8,809,0,1,8,0
10/8/2023,17:51:34.556,3,488,0,1,3,0
10/8/2023,17:51:35.655,6,1077,0,1,5,0
10/8/2023,17:51:36.697,7,968,0,1,7,0
10/8/2023,17:51:37.699,6,355,0,1,6,0
10/8/2023,17:51:38.817,3,457,0,1,3,0
10/8/2023,17:51:39.900,4,345,0,1,4,0
10/8/2023,17:51:40.585,1,90,0,1,1,0
10/8/2023,17:51:41.788,4,344,0,1,3,0
10/8/2023,17:51:42.921,2,158,0,1,2,0
10/8/2023,17:51:43.743,2,183,0,1,2,0
10/8/2023,17:51:44.560,3,977,0,1,4,0
10/8/2023,17:51:45.766,7,991,0,1,6,0
10/8/2023,17:51:46.778,4,705,0,1,4,0
10/8/2023,17:51:47.872,6,1100,0,1,5,0
10/8/2023,17:51:48.655,8,987,0,1,10,0
10/8/2023,17:51:49.583,12,1119,0,1,13,0
10/8/2023,17:51:50.758,3,238,0,1,3,0
10/8/2023,17:51:51.765,7,978,0,1,7,0
10/8/2023,17:51:52.619,3,848,0,1,4,0
10/8/2023,17:51:54.327,2,134,0,2,1,0
10/8/2023,17:51:54.594,2,151,0,0,7,0
10/8/2023,17:51:55.550,5,230,0,1,5,0
10/8/2023,17:51:56.670,8,1140,0,1,7,0
10/8/2023,17:51:57.904,5,472,0,1,4,0
10/8/2023,17:51:58.643,2,373,0,1,3,0
10/8/2023,17:51:59.580,5,581,0,1,5,0
10/8/2023,17:52:00.560,6,434,0,1,6,0
10/8/2023,17:52:01.587,7,568,0,1,7,0
10/8/2023,17:52:02.557,4,1263,0,1,4,0
10/8/2023,17:52:03.656,4,440,0,1,4,0
10/8/2023,17:52:04.689,5,1644,0,1,5,0
10/8/2023,17:52:05.747,3,450,0,1,3,0
10/8/2023,17:52:06.742,2,160,0,1,2,0
10/8/2023,17:52:08.025,6,409,0,1,5,0
