Day,Time,Channel#,Photon Energy (keV)
10/8/2023,17:48:54.265,157,0
10/8/2023,17:48:54.265,500,0
10/8/2023,17:48:54.265,45,0
10/8/2023,17:48:55.265,141,0
10/8/2023,17:48:55.265,33,0
10/8/2023,17:48:55.265,53,0
10/8/2023,17:48:55.265,47,0
10/8/2023,17:48:55.265,49,0
10/8/2023,17:48:55.265,205,0
10/8/2023,17:48:56.266,71,0
10/8/2023,17:48:56.266,41,0
10/8/2023,17:48:56.266,111,0
10/8/2023,17:48:57.265,1063,0
10/8/2023,17:48:57.265,69,0
10/8/2023,17:48:57.265,53,0
10/8/2023,17:48:57.265,127,0
10/8/2023,17:48:57.265,48,0
10/8/2023,17:48:57.265,79,0
10/8/2023,17:48:57.265,206,0
10/8/2023,17:48:57.265,84,0
10/8/2023,17:48:57.265,59,0
10/8/2023,17:48:58.265,125,0
10/8/2023,17:48:58.265,148,0
10/8/2023,17:48:58.265,44,0
10/8/2023,17:48:58.265,35,0
10/8/2023,17:48:58.265,187,0
10/8/2023,17:48:58.265,38,0
10/8/2023,17:48:58.265,232,0
10/8/2023,17:48:58.265,156,0
10/8/2023,17:48:59.265,33,0
10/8/2023,17:48:59.265,61,0
10/8/2023,17:48:59.265,53,0
10/8/2023,17:48:59.265,322,0
10/8/2023,17:48:59.265,74,0
10/8/2023,17:48:59.265,49,0
10/8/2023,17:49:00.265,58,0
10/8/2023,17:49:00.265,51,0
10/8/2023,17:49:00.265,144,0
10/8/2023,17:49:00.265,73,0
10/8/2023,17:49:00.265,89,0
10/8/2023,17:49:01.266,46,0
10/8/2023,17:49:01.266,53,0
10/8/2023,17:49:01.266,78,0
10/8/2023,17:49:01.266,63,0
10/8/2023,17:49:02.266,305,0
10/8/2023,17:49:02.266,38,0
10/8/2023,17:49:02.266,452,0
10/8/2023,17:49:02.266,40,0
10/8/2023,17:49:02.266,46,0
10/8/2023,17:49:03.265,57,0
10/8/2023,17:49:03.265,67,0
10/8/2023,17:49:04.275,62,0
10/8/2023,17:49:04.275,36,0
10/8/2023,17:49:04.275,196,0
10/8/2023,17:49:04.275,42,0
10/8/2023,17:49:04.275,76,0
10/8/2023,17:49:05.275,86,0
10/8/2023,17:49:05.275,358,0
10/8/2023,17:49:05.275,72,0
10/8/2023,17:49:05.275,95,0
10/8/2023,17:49:05.275,50,0
10/8/2023,17:49:05.275,51,0
10/8/2023,17:49:05.275,66,0
10/8/2023,17:49:06.276,40,0
10/8/2023,17:49:06.276,66,0
10/8/2023,17:49:06.276,50,0
10/8/2023,17:49:06.276,135,0
10/8/2023,17:49:06.276,59,0
10/8/2023,17:49:06.276,48,0
10/8/2023,17:49:06.276,49,0
10/8/2023,17:49:07.276,54,0
10/8/2023,17:49:07.276,50,0
10/8/2023,17:49:07.276,38,0
10/8/2023,17:49:07.276,34,0
10/8/2023,17:49:08.275,39,0
10/8/2023,17:49:08.275,63,0
10/8/2023,17:49:08.275,92,0
10/8/2023,17:49:08.275,57,0
10/8/2023,17:49:09.275,51,0
10/8/2023,17:49:09.275,46,0
10/8/2023,17:49:09.275,40,0
10/8/2023,17:49:09.275,35,0
10/8/2023,17:49:09.275,165,0
10/8/2023,17:49:09.275,141,0
10/8/2023,17:49:09.275,35,0
10/8/2023,17:49:09.275,52,0
10/8/2023,17:49:09.275,790,0
10/8/2023,17:49:10.275,857,0
10/8/2023,17:49:10.275,111,0
10/8/2023,17:49:11.276,63,0
10/8/2023,17:49:11.276,70,0
10/8/2023,17:49:11.276,82,0
10/8/2023,17:49:11.276,85,0
10/8/2023,17:49:11.276,52,0
10/8/2023,17:49:12.275,104,0
10/8/2023,17:49:12.275,32,0
10/8/2023,17:49:12.275,43,0
10/8/2023,17:49:12.275,73,0
10/8/2023,17:49:12.275,70,0
10/8/2023,17:49:13.275,43,0
10/8/2023,17:49:13.275,149,0
10/8/2023,17:49:13.275,435,0
10/8/2023,17:49:13.275,57,0
10/8/2023,17:49:13.275,592,0
10/8/2023,17:49:13.275,66,0
10/8/2023,17:49:13.275,86,0
10/8/2023,17:49:13.275,47,0
10/8/2023,17:49:14.288,160,0
10/8/2023,17:49:14.288,203,0
10/8/2023,17:49:14.288,48,0
10/8/2023,17:49:15.276,123,0
10/8/2023,17:49:15.276,498,0
10/8/2023,17:49:15.276,47,0
10/8/2023,17:49:15.276,141,0
10/8/2023,17:49:15.276,132,0
10/8/2023,17:49:16.288,71,0
10/8/2023,17:49:16.288,60,0
10/8/2023,17:49:16.288,174,0
10/8/2023,17:49:16.288,102,0
10/8/2023,17:49:17.296,58,0
10/8/2023,17:49:17.296,56,0
10/8/2023,17:49:17.296,215,0
10/8/2023,17:49:17.296,43,0
10/8/2023,17:49:18.296,50,0
10/8/2023,17:49:18.296,52,0
10/8/2023,17:49:18.296,76,0
10/8/2023,17:49:18.296,51,0
10/8/2023,17:49:18.296,73,0
10/8/2023,17:49:18.296,96,0
10/8/2023,17:49:19.297,132,0
10/8/2023,17:49:19.297,88,0
10/8/2023,17:49:19.297,51,0
10/8/2023,17:49:19.297,220,0
10/8/2023,17:49:19.297,58,0
10/8/2023,17:49:20.295,82,0
10/8/2023,17:49:20.295,51,0
10/8/2023,17:49:20.295,149,0
10/8/2023,17:49:20.295,54,0
10/8/2023,17:49:20.295,41,0
10/8/2023,17:49:20.295,37,0
10/8/2023,17:49:21.282,75,0
10/8/2023,17:49:21.282,158,0
10/8/2023,17:49:21.282,128,0
10/8/2023,17:49:21.282,217,0
10/8/2023,17:49:21.282,157,0
10/8/2023,17:49:21.282,153,0
10/8/2023,17:49:21.282,49,0
10/8/2023,17:49:22.505,36,0
10/8/2023,17:49:22.505,77,0
10/8/2023,17:49:22.505,32,0
10/8/2023,17:49:22.505,111,0
10/8/2023,17:49:22.505,96,0
10/8/2023,17:49:22.505,216,0
10/8/2023,17:49:22.505,137,0
10/8/2023,17:49:22.505,49,0
10/8/2023,17:49:22.505,45,0
10/8/2023,17:49:22.505,68,0
10/8/2023,17:49:22.505,98,0
10/8/2023,17:49:23.325,92,0
10/8/2023,17:49:24.414,169,0
10/8/2023,17:49:24.414,204,0
10/8/2023,17:49:24.414,58,0
10/8/2023,17:49:24.414,86,0
10/8/2023,17:49:24.414,89,0
10/8/2023,17:49:24.414,60,0
10/8/2023,17:49:25.352,57,0
10/8/2023,17:49:25.352,61,0
10/8/2023,17:49:25.352,248,0
10/8/2023,17:49:26.369,35,0
10/8/2023,17:49:26.369,35,0
10/8/2023,17:49:26.369,208,0
10/8/2023,17:49:26.369,31,0
10/8/2023,17:49:27.391,115,0
10/8/2023,17:49:27.391,74,0
10/8/2023,17:49:27.391,104,0
10/8/2023,17:49:27.391,64,0
10/8/2023,17:49:27.391,333,0
10/8/2023,17:49:28.422,42,0
10/8/2023,17:49:28.422,38,0
10/8/2023,17:49:28.422,49,0
10/8/2023,17:49:28.422,80,0
10/8/2023,17:49:28.422,124,0
10/8/2023,17:49:31.493,71,0
10/8/2023,17:49:31.493,33,0
10/8/2023,17:49:31.493,31,0
10/8/2023,17:49:31.493,141,0
10/8/2023,17:49:32.386,67,0
10/8/2023,17:49:33.462,77,0
10/8/2023,17:49:33.462,100,0
10/8/2023,17:49:33.462,127,0
10/8/2023,17:49:33.462,112,0
10/8/2023,17:49:33.462,47,0
10/8/2023,17:49:35.457,131,0
10/8/2023,17:49:35.457,42,0
10/8/2023,17:49:35.457,137,0
10/8/2023,17:49:35.457,80,0
10/8/2023,17:49:35.457,103,0
10/8/2023,17:49:35.457,577,0
10/8/2023,17:49:36.555,144,0
10/8/2023,17:49:36.555,36,0
10/8/2023,17:49:36.555,33,0
10/8/2023,17:49:36.555,73,0
10/8/2023,17:49:37.712,37,0
10/8/2023,17:49:37.712,150,0
10/8/2023,17:49:37.712,51,0
10/8/2023,17:49:38.812,321,0
10/8/2023,17:49:38.812,46,0
10/8/2023,17:49:39.523,47,0
10/8/2023,17:49:39.523,43,0
10/8/2023,17:49:39.523,48,0
10/8/2023,17:49:39.523,198,0
10/8/2023,17:49:40.508,111,0
10/8/2023,17:49:40.508,938,0
10/8/2023,17:49:40.508,64,0
10/8/2023,17:49:40.508,54,0
10/8/2023,17:49:40.508,99,0
10/8/2023,17:49:40.508,96,0
10/8/2023,17:49:42.196,281,0
10/8/2023,17:49:42.196,43,0
10/8/2023,17:49:42.196,44,0
10/8/2023,17:49:42.196,127,0
10/8/2023,17:49:42.196,39,0
10/8/2023,17:49:42.196,84,0
10/8/2023,17:49:42.196,77,0
10/8/2023,17:49:42.196,60,0
10/8/2023,17:49:42.196,104,0
10/8/2023,17:49:42.806,54,0
10/8/2023,17:49:43.702,144,0
10/8/2023,17:49:43.702,105,0
10/8/2023,17:49:43.702,37,0
10/8/2023,17:49:44.535,58,0
10/8/2023,17:49:44.535,156,0
10/8/2023,17:49:44.535,152,0
10/8/2023,17:49:44.535,273,0
10/8/2023,17:49:44.535,90,0
10/8/2023,17:49:45.595,76,0
10/8/2023,17:49:45.595,107,0
10/8/2023,17:49:45.595,92,0
10/8/2023,17:49:45.595,67,0
10/8/2023,17:49:45.595,56,0
10/8/2023,17:49:45.595,91,0
10/8/2023,17:49:45.595,47,0
10/8/2023,17:49:45.595,36,0
10/8/2023,17:49:45.595,38,0
10/8/2023,17:49:47.460,42,0
10/8/2023,17:49:47.460,83,0
10/8/2023,17:49:47.460,81,0
10/8/2023,17:49:47.460,209,0
10/8/2023,17:49:47.460,59,0
10/8/2023,17:49:47.460,93,0
10/8/2023,17:49:47.460,113,0
10/8/2023,17:49:48.809,74,0
10/8/2023,17:49:48.809,38,0
10/8/2023,17:49:49.744,71,0
10/8/2023,17:49:49.744,98,0
10/8/2023,17:49:50.947,85,0
10/8/2023,17:49:50.947,96,0
10/8/2023,17:49:50.947,42,0
10/8/2023,17:49:51.570,133,0
10/8/2023,17:49:51.570,100,0
10/8/2023,17:49:51.570,156,0
10/8/2023,17:49:51.570,54,0
10/8/2023,17:49:51.570,67,0
10/8/2023,17:49:51.570,44,0
10/8/2023,17:49:52.995,55,0
10/8/2023,17:49:52.995,39,0
10/8/2023,17:49:52.995,71,0
10/8/2023,17:49:52.995,75,0
10/8/2023,17:49:52.995,75,0
10/8/2023,17:49:53.581,89,0
10/8/2023,17:49:53.581,70,0
10/8/2023,17:49:54.582,33,0
10/8/2023,17:49:54.582,40,0
10/8/2023,17:49:54.582,1137,0
10/8/2023,17:49:54.582,34,0
10/8/2023,17:49:54.582,87,0
10/8/2023,17:49:56.092,67,0
10/8/2023,17:49:56.092,42,0
10/8/2023,17:49:56.092,242,0
10/8/2023,17:49:56.092,487,0
10/8/2023,17:49:56.552,37,0
10/8/2023,17:49:58.661,44,0
10/8/2023,17:49:58.661,147,0
10/8/2023,17:49:58.661,118,0
10/8/2023,17:49:58.661,68,0
10/8/2023,17:49:58.661,144,0
10/8/2023,17:49:59.625,204,0
10/8/2023,17:49:59.625,46,0
10/8/2023,17:50:00.599,97,0
10/8/2023,17:50:00.599,138,0
10/8/2023,17:50:00.599,175,0
10/8/2023,17:50:00.599,45,0
10/8/2023,17:50:00.599,51,0
10/8/2023,17:50:00.599,627,0
10/8/2023,17:50:01.663,405,0
10/8/2023,17:50:01.663,342,0
10/8/2023,17:50:01.663,92,0
10/8/2023,17:50:01.663,83,0
10/8/2023,17:50:01.663,155,0
10/8/2023,17:50:01.663,47,0
10/8/2023,17:50:01.663,58,0
10/8/2023,17:50:01.663,177,0
10/8/2023,17:50:02.520,35,0
10/8/2023,17:50:02.520,55,0
10/8/2023,17:50:02.520,99,0
10/8/2023,17:50:02.520,36,0
10/8/2023,17:50:02.520,308,0
10/8/2023,17:50:02.520,53,0
10/8/2023,17:50:02.520,31,0
10/8/2023,17:50:02.520,696,0
10/8/2023,17:50:03.629,115,0
10/8/2023,17:50:03.629,104,0
10/8/2023,17:50:03.629,40,0
10/8/2023,17:50:03.629,52,0
10/8/2023,17:50:04.621,77,0
10/8/2023,17:50:04.621,127,0
10/8/2023,17:50:04.621,68,0
10/8/2023,17:50:04.621,202,0
10/8/2023,17:50:04.621,147,0
10/8/2023,17:50:05.856,37,0
10/8/2023,17:50:05.856,98,0
10/8/2023,17:50:05.856,427,0
10/8/2023,17:50:06.668,42,0
10/8/2023,17:50:06.668,48,0
10/8/2023,17:50:06.668,42,0
10/8/2023,17:50:07.563,419,0
10/8/2023,17:50:07.563,181,0
10/8/2023,17:50:07.563,95,0
10/8/2023,17:50:07.563,36,0
10/8/2023,17:50:07.563,125,0
10/8/2023,17:50:08.547,194,0
10/8/2023,17:50:08.547,93,0
10/8/2023,17:50:08.547,41,0
10/8/2023,17:50:08.547,40,0
10/8/2023,17:50:08.547,74,0
10/8/2023,17:50:08.547,42,0
10/8/2023,17:50:08.547,305,0
10/8/2023,17:50:08.547,582,0
10/8/2023,17:50:09.535,383,0
10/8/2023,17:50:09.535,372,0
10/8/2023,17:50:09.535,249,0
10/8/2023,17:50:09.535,114,0
10/8/2023,17:50:09.535,34,0
10/8/2023,17:50:09.535,174,0
10/8/2023,17:50:09.535,93,0
10/8/2023,17:50:09.535,101,0
10/8/2023,17:50:10.596,96,0
10/8/2023,17:50:11.760,159,0
10/8/2023,17:50:11.760,106,0
10/8/2023,17:50:11.760,89,0
10/8/2023,17:50:11.760,364,0
10/8/2023,17:50:11.760,157,0
10/8/2023,17:50:11.760,1079,0
10/8/2023,17:50:11.760,44,0
10/8/2023,17:50:11.760,82,0
10/8/2023,17:50:13.091,46,0
10/8/2023,17:50:13.680,93,0
10/8/2023,17:50:14.577,229,0
10/8/2023,17:50:14.577,45,0
10/8/2023,17:50:14.577,217,0
10/8/2023,17:50:15.528,55,0
10/8/2023,17:50:15.528,50,0
10/8/2023,17:50:15.528,39,0
10/8/2023,17:50:15.528,34,0
10/8/2023,17:50:16.892,275,0
10/8/2023,17:50:16.892,42,0
10/8/2023,17:50:16.892,95,0
10/8/2023,17:50:16.892,121,0
10/8/2023,17:50:16.892,158,0
10/8/2023,17:50:16.892,58,0
10/8/2023,17:50:16.892,64,0
10/8/2023,17:50:16.892,32,0
10/8/2023,17:50:17.703,80,0
10/8/2023,17:50:17.703,129,0
10/8/2023,17:50:18.965,72,0
10/8/2023,17:50:18.965,36,0
10/8/2023,17:50:18.965,69,0
10/8/2023,17:50:18.965,67,0
10/8/2023,17:50:18.965,57,0
10/8/2023,17:50:18.965,63,0
10/8/2023,17:50:18.965,88,0
10/8/2023,17:50:18.965,99,0
10/8/2023,17:50:19.577,34,0
10/8/2023,17:50:19.577,88,0
10/8/2023,17:50:20.797,154,0
10/8/2023,17:50:20.797,87,0
10/8/2023,17:50:20.797,53,0
10/8/2023,17:50:20.797,55,0
10/8/2023,17:50:20.797,253,0
10/8/2023,17:50:21.537,31,0
10/8/2023,17:50:22.540,78,0
10/8/2023,17:50:22.540,126,0
10/8/2023,17:50:22.540,73,0
10/8/2023,17:50:22.540,47,0
10/8/2023,17:50:22.540,69,0
10/8/2023,17:50:22.540,43,0
10/8/2023,17:50:22.540,33,0
10/8/2023,17:50:23.815,149,0
10/8/2023,17:50:23.815,861,0
10/8/2023,17:50:24.749,99,0
10/8/2023,17:50:24.749,40,0
10/8/2023,17:50:24.749,80,0
10/8/2023,17:50:26.946,66,0
10/8/2023,17:50:26.946,50,0
10/8/2023,17:50:26.946,151,0
10/8/2023,17:50:26.946,48,0
10/8/2023,17:50:26.946,130,0
10/8/2023,17:50:28.066,208,0
10/8/2023,17:50:29.733,39,0
10/8/2023,17:50:29.733,46,0
10/8/2023,17:50:30.651,41,0
10/8/2023,17:50:30.651,43,0
10/8/2023,17:50:30.651,76,0
10/8/2023,17:50:30.651,67,0
10/8/2023,17:50:31.647,309,0
10/8/2023,17:50:31.647,42,0
10/8/2023,17:50:31.647,162,0
10/8/2023,17:50:32.666,63,0
10/8/2023,17:50:32.666,350,0
10/8/2023,17:50:32.666,84,0
10/8/2023,17:50:32.666,75,0
10/8/2023,17:50:32.666,1018,0
10/8/2023,17:50:33.603,55,0
10/8/2023,17:50:33.603,53,0
10/8/2023,17:50:34.598,60,0
10/8/2023,17:50:34.598,104,0
10/8/2023,17:50:34.598,1158,0
10/8/2023,17:50:34.598,53,0
10/8/2023,17:50:34.598,39,0
10/8/2023,17:50:34.598,446,0
10/8/2023,17:50:35.722,88,0
10/8/2023,17:50:35.722,78,0
10/8/2023,17:50:35.722,56,0
10/8/2023,17:50:36.570,34,0
10/8/2023,17:50:36.570,423,0
10/8/2023,17:50:36.570,39,0
10/8/2023,17:50:37.601,65,0
10/8/2023,17:50:37.601,55,0
10/8/2023,17:50:37.601,50,0
10/8/2023,17:50:37.601,65,0
10/8/2023,17:50:38.540,56,0
10/8/2023,17:50:38.540,62,0
10/8/2023,17:50:38.540,157,0
10/8/2023,17:50:38.540,591,0
10/8/2023,17:50:38.540,46,0
10/8/2023,17:50:39.716,126,0
10/8/2023,17:50:39.716,85,0
10/8/2023,17:50:39.716,629,0
10/8/2023,17:50:39.716,154,0
10/8/2023,17:50:39.716,149,0
10/8/2023,17:50:39.716,192,0
10/8/2023,17:50:39.716,241,0
10/8/2023,17:50:39.716,46,0
10/8/2023,17:50:41.028,129,0
10/8/2023,17:50:41.028,53,0
10/8/2023,17:50:41.538,52,0
10/8/2023,17:50:41.538,61,0
10/8/2023,17:50:42.640,35,0
10/8/2023,17:50:42.640,611,0
10/8/2023,17:50:42.640,152,0
10/8/2023,17:50:42.640,63,0
10/8/2023,17:50:42.640,101,0
10/8/2023,17:50:42.640,53,0
10/8/2023,17:50:43.562,161,0
10/8/2023,17:50:43.562,66,0
10/8/2023,17:50:43.562,1094,0
10/8/2023,17:50:43.562,55,0
10/8/2023,17:50:43.562,149,0
10/8/2023,17:50:44.568,244,0
10/8/2023,17:50:44.568,257,0
10/8/2023,17:50:44.568,43,0
10/8/2023,17:50:44.568,70,0
10/8/2023,17:50:44.568,34,0
10/8/2023,17:50:44.568,168,0
10/8/2023,17:50:45.781,43,0
10/8/2023,17:50:45.781,46,0
10/8/2023,17:50:46.680,116,0
10/8/2023,17:50:47.579,389,0
10/8/2023,17:50:47.579,64,0
10/8/2023,17:50:48.600,178,0
10/8/2023,17:50:48.600,41,0
10/8/2023,17:50:48.600,48,0
10/8/2023,17:50:48.600,45,0
10/8/2023,17:50:48.600,90,0
10/8/2023,17:50:49.655,185,0
10/8/2023,17:50:49.655,53,0
10/8/2023,17:50:49.655,53,0
10/8/2023,17:50:49.655,39,0
10/8/2023,17:50:49.655,348,0
10/8/2023,17:50:50.933,256,0
10/8/2023,17:50:50.933,152,0
10/8/2023,17:50:51.754,204,0
10/8/2023,17:50:51.754,43,0
10/8/2023,17:50:51.754,62,0
10/8/2023,17:50:51.754,36,0
10/8/2023,17:50:53.668,326,0
10/8/2023,17:50:53.668,39,0
10/8/2023,17:50:53.668,64,0
10/8/2023,17:50:53.668,486,0
10/8/2023,17:50:54.541,291,0
10/8/2023,17:50:54.541,293,0
10/8/2023,17:50:54.541,36,0
10/8/2023,17:50:54.541,47,0
10/8/2023,17:50:54.541,103,0
10/8/2023,17:50:55.563,33,0
10/8/2023,17:50:55.563,160,0
10/8/2023,17:50:55.563,113,0
10/8/2023,17:50:55.563,245,0
10/8/2023,17:50:55.563,75,0
10/8/2023,17:50:55.563,53,0
10/8/2023,17:50:55.563,266,0
10/8/2023,17:50:55.563,127,0
10/8/2023,17:50:56.927,151,0
10/8/2023,17:50:56.927,85,0
10/8/2023,17:50:58.684,81,0
10/8/2023,17:50:58.684,128,0
10/8/2023,17:50:58.684,49,0
10/8/2023,17:50:59.580,62,0
10/8/2023,17:50:59.580,37,0
10/8/2023,17:51:00.682,107,0
10/8/2023,17:51:00.682,95,0
10/8/2023,17:51:00.682,63,0
10/8/2023,17:51:00.682,58,0
10/8/2023,17:51:00.682,43,0
10/8/2023,17:51:00.682,97,0
10/8/2023,17:51:00.682,65,0
10/8/2023,17:51:00.682,39,0
10/8/2023,17:51:00.682,999,0
10/8/2023,17:51:00.682,50,0
10/8/2023,17:51:01.654,37,0
10/8/2023,17:51:01.654,61,0
10/8/2023,17:51:01.654,72,0
10/8/2023,17:51:01.654,158,0
10/8/2023,17:51:01.654,51,0
10/8/2023,17:51:01.654,58,0
10/8/2023,17:51:02.657,75,0
10/8/2023,17:51:02.657,534,0
10/8/2023,17:51:02.657,51,0
10/8/2023,17:51:03.557,214,0
10/8/2023,17:51:03.557,66,0
10/8/2023,17:51:03.557,99,0
10/8/2023,17:51:03.557,549,0
10/8/2023,17:51:03.557,558,0
10/8/2023,17:51:04.808,130,0
10/8/2023,17:51:05.962,62,0
10/8/2023,17:51:05.962,78,0
10/8/2023,17:51:05.962,45,0
10/8/2023,17:51:05.962,108,0
10/8/2023,17:51:07.695,32,0
10/8/2023,17:51:07.695,63,0
10/8/2023,17:51:07.695,115,0
10/8/2023,17:51:08.626,247,0
10/8/2023,17:51:08.626,80,0
10/8/2023,17:51:08.626,52,0
10/8/2023,17:51:08.626,79,0
10/8/2023,17:51:09.652,149,0
10/8/2023,17:51:09.652,34,0
10/8/2023,17:51:09.652,247,0
10/8/2023,17:51:09.652,68,0
10/8/2023,17:51:09.652,36,0
10/8/2023,17:51:09.652,132,0
10/8/2023,17:51:09.652,42,0
10/8/2023,17:51:10.617,69,0
10/8/2023,17:51:10.617,57,0
10/8/2023,17:51:10.617,46,0
10/8/2023,17:51:10.617,230,0
10/8/2023,17:51:10.617,43,0
10/8/2023,17:51:10.617,112,0
10/8/2023,17:51:10.617,36,0
10/8/2023,17:51:11.663,81,0
10/8/2023,17:51:11.663,59,0
10/8/2023,17:51:12.713,40,0
10/8/2023,17:51:12.713,51,0
10/8/2023,17:51:12.713,271,0
10/8/2023,17:51:13.609,93,0
10/8/2023,17:51:13.609,56,0
10/8/2023,17:51:13.609,33,0
10/8/2023,17:51:14.633,64,0
10/8/2023,17:51:14.633,212,0
10/8/2023,17:51:14.633,158,0
10/8/2023,17:51:15.850,73,0
10/8/2023,17:51:15.850,50,0
10/8/2023,17:51:15.850,63,0
10/8/2023,17:51:15.850,127,0
10/8/2023,17:51:15.850,50,0
10/8/2023,17:51:15.850,391,0
10/8/2023,17:51:17.559,492,0
10/8/2023,17:51:17.559,95,0
10/8/2023,17:51:17.559,174,0
10/8/2023,17:51:17.559,77,0
10/8/2023,17:51:17.559,135,0
10/8/2023,17:51:17.559,51,0
10/8/2023,17:51:17.559,665,0
10/8/2023,17:51:18.655,53,0
10/8/2023,17:51:18.655,86,0
10/8/2023,17:51:18.655,35,0
10/8/2023,17:51:19.636,354,0
10/8/2023,17:51:19.636,51,0
10/8/2023,17:51:19.636,99,0
10/8/2023,17:51:19.636,111,0
10/8/2023,17:51:19.636,553,0
10/8/2023,17:51:21.013,46,0
10/8/2023,17:51:21.571,141,0
10/8/2023,17:51:21.571,36,0
10/8/2023,17:51:23.287,66,0
10/8/2023,17:51:23.287,664,0
10/8/2023,17:51:23.287,31,0
10/8/2023,17:51:23.287,45,0
10/8/2023,17:51:23.287,89,0
10/8/2023,17:51:24.574,63,0
10/8/2023,17:51:24.574,31,0
10/8/2023,17:51:24.574,53,0
10/8/2023,17:51:25.824,98,0
10/8/2023,17:51:25.824,36,0
10/8/2023,17:51:25.824,88,0
10/8/2023,17:51:25.824,268,0
10/8/2023,17:51:25.824,162,0
10/8/2023,17:51:25.824,34,0
10/8/2023,17:51:26.541,62,0
10/8/2023,17:51:26.541,53,0
10/8/2023,17:51:26.541,39,0
10/8/2023,17:51:26.541,595,0
10/8/2023,17:51:26.541,81,0
10/8/2023,17:51:26.541,114,0
10/8/2023,17:51:26.541,41,0
10/8/2023,17:51:27.633,35,0
10/8/2023,17:51:27.633,208,0
10/8/2023,17:51:27.633,298,0
10/8/2023,17:51:27.633,44,0
10/8/2023,17:51:27.633,114,0
10/8/2023,17:51:27.633,158,0
10/8/2023,17:51:28.637,167,0
