Day,Time,Events in Interval,Events Added,Energy Received,Interval Length,gamma CPS,gamma Dose
10/9/2023,17:27:21.896,0,0,0,3,0,0
10/9/2023,17:27:22.897,688,127416,0,1,688,0
10/9/2023,17:27:23.920,673,124532,0,1,657,0
10/9/2023,17:27:24.910,677,126556,0,1,684,0
10/9/2023,17:27:25.901,717,134848,0,1,724,0
10/9/2023,17:27:26.909,711,135838,0,1,705,0
10/9/2023,17:27:27.903,669,123001,0,1,672,0
10/9/2023,17:27:28.934,724,132884,0,1,702,0
10/9/2023,17:27:29.921,721,134409,0,1,730,0
10/9/2023,17:27:30.909,724,132865,0,1,733,0
10/9/2023,17:27:31.925,686,134470,0,1,675,0
10/9/2023,17:27:32.930,729,135909,0,1,726,0
10/9/2023,17:27:33.905,725,136660,0,1,743,0
10/9/2023,17:27:34.906,643,121328,0,1,642,0
10/9/2023,17:27:35.929,677,125553,0,1,662,0
10/9/2023,17:27:36.913,691,130593,0,1,702,0
10/9/2023,17:27:37.906,663,121157,0,1,668,0
10/9/2023,17:27:38.906,664,128571,0,1,665,0
10/9/2023,17:27:39.938,679,130359,0,1,658,0
10/9/2023,17:27:40.936,684,128847,0,1,685,0
10/9/2023,17:27:41.917,686,125839,0,1,700,0
10/9/2023,17:27:42.922,656,123551,0,1,653,0
10/9/2023,17:27:43.906,705,135726,0,1,716,0
10/9/2023,17:27:44.907,692,125553,0,1,691,0
10/9/2023,17:27:45.922,677,126301,0,1,667,0
10/9/2023,17:27:46.934,706,132788,0,1,698,0
10/9/2023,17:27:47.921,677,122540,0,1,686,0
10/9/2023,17:27:48.936,690,129192,0,1,680,0
10/9/2023,17:27:49.921,654,127497,0,1,663,0
10/9/2023,17:27:50.926,710,135873,0,1,706,0
10/9/2023,17:27:51.927,677,124415,0,1,676,0
10/9/2023,17:27:52.925,726,137594,0,1,728,0
10/9/2023,17:27:53.929,664,123813,0,1,661,0
10/9/2023,17:27:54.931,732,138458,0,1,731,0
10/9/2023,17:27:55.949,679,122940,0,1,667,0
10/9/2023,17:27:56.952,696,132041,0,1,693,0
10/9/2023,17:27:57.968,711,128737,0,1,700,0
10/9/2023,17:27:58.968,690,127789,0,1,690,0
10/9/2023,17:27:59.949,689,130482,0,1,703,0
10/9/2023,17:28:00.965,620,118584,0,1,610,0
10/9/2023,17:28:01.952,712,135473,0,1,721,0
10/9/2023,17:28:02.969,709,132876,0,1,698,0
10/9/2023,17:28:03.954,710,136628,0,1,721,0
10/9/2023,17:28:04.976,692,133734,0,1,677,0
10/9/2023,17:28:05.967,736,141977,0,1,742,0
10/9/2023,17:28:06.976,666,128929,0,1,660,0
10/9/2023,17:28:07.989,623,121724,0,1,616,0
10/9/2023,17:28:08.965,686,126759,0,1,703,0
10/9/2023,17:28:09.953,707,131194,0,1,716,0
10/9/2023,17:28:10.976,721,138245,0,1,704,0
10/9/2023,17:28:11.990,682,131250,0,1,673,0
10/9/2023,17:28:12.952,714,133889,0,1,741,0
10/9/2023,17:28:13.961,689,131954,0,1,684,0
10/9/2023,17:28:14.967,644,118290,0,1,640,0
10/9/2023,17:28:15.971,727,134934,0,1,724,0
10/9/2023,17:28:16.960,694,132499,0,1,702,0
10/9/2023,17:28:17.956,707,134824,0,1,711,0
10/9/2023,17:28:18.959,686,127996,0,1,684,0
10/9/2023,17:28:19.979,757,143714,0,1,741,0
10/9/2023,17:28:20.954,681,131178,0,1,698,0
10/9/2023,17:28:21.962,672,128807,0,1,667,0
10/9/2023,17:28:22.965,664,128266,0,1,662,0
10/9/2023,17:28:23.957,712,135681,0,1,718,0
10/9/2023,17:28:24.977,683,126118,0,1,670,0
10/9/2023,17:28:25.958,667,126856,0,1,679,0
10/9/2023,17:28:26.962,708,137332,0,1,706,0
10/9/2023,17:28:27.999,712,135448,0,1,686,0
10/9/2023,17:28:28.958,676,131026,0,1,705,0
10/9/2023,17:28:29.959,691,126408,0,1,690,0
10/9/2023,17:28:30.967,688,127254,0,1,683,0
10/9/2023,17:28:31.958,692,126877,0,1,698,0
10/9/2023,17:28:32.970,653,124187,0,1,646,0
10/9/2023,17:28:33.975,740,139735,0,1,736,0
10/9/2023,17:28:34.962,696,137421,0,1,705,0
10/9/2023,17:28:35.965,679,128545,0,1,678,0
10/9/2023,17:28:36.963,676,130909,0,1,677,0
10/9/2023,17:28:37.975,685,134783,0,1,677,0
10/9/2023,17:28:38.990,677,123949,0,1,667,0
10/9/2023,17:28:39.999,653,118102,0,1,648,0
10/9/2023,17:28:40.981,722,134982,0,1,734,0
10/9/2023,17:28:41.980,716,134644,0,1,717,0
10/9/2023,17:28:42.985,688,131274,0,1,685,0
10/9/2023,17:28:44.000,644,124544,0,1,634,0
10/9/2023,17:28:45.003,653,122242,0,1,652,0
10/9/2023,17:28:46.018,712,138808,0,1,701,0
10/9/2023,17:28:47.006,688,126889,0,1,696,0
10/9/2023,17:28:48.014,629,118496,0,1,625,0
10/9/2023,17:28:49.018,721,135729,0,1,718,0
10/9/2023,17:28:50.028,687,128368,0,1,680,0
10/9/2023,17:28:51.032,679,129789,0,1,676,0
10/9/2023,17:28:52.031,672,127215,0,1,673,0
10/9/2023,17:28:53.022,715,136347,0,1,721,0
10/9/2023,17:28:54.032,676,126519,0,1,669,0
10/9/2023,17:28:55.035,686,136449,0,1,684,0
10/9/2023,17:28:56.041,677,129091,0,1,673,0
10/9/2023,17:28:57.043,743,138056,0,1,742,0
10/9/2023,17:28:58.069,667,125822,0,1,650,0
10/9/2023,17:28:59.038,679,127581,0,1,700,0
10/9/2023,17:29:00.038,691,130455,0,1,691,0
10/9/2023,17:29:01.046,668,122478,0,1,663,0
10/9/2023,17:29:02.059,674,125306,0,1,665,0
10/9/2023,17:29:03.060,643,122549,0,1,642,0
10/9/2023,17:29:04.054,729,142586,0,1,733,0
10/9/2023,17:29:05.071,675,129487,0,1,664,0
10/9/2023,17:29:06.089,719,136716,0,1,707,0
10/9/2023,17:29:07.065,675,126684,0,1,691,0
10/9/2023,17:29:08.062,727,136477,0,1,730,0
10/9/2023,17:29:09.068,684,132619,0,1,679,0
10/9/2023,17:29:10.076,621,117572,0,1,616,0
10/9/2023,17:29:11.061,725,139722,0,1,737,0
10/9/2023,17:29:12.073,696,133965,0,1,687,0
10/9/2023,17:29:13.065,713,135551,0,1,719,0
10/9/2023,17:29:14.076,655,127478,0,1,649,0
10/9/2023,17:29:15.076,708,131476,0,1,708,0
10/9/2023,17:29:16.071,661,119828,0,1,664,0
10/9/2023,17:29:17.072,703,130857,0,1,702,0
10/9/2023,17:29:18.078,743,145712,0,1,739,0
10/9/2023,17:29:19.084,709,135258,0,1,704,0
10/9/2023,17:29:20.091,725,141668,0,1,720,0
10/9/2023,17:29:21.070,638,121194,0,1,652,0
10/9/2023,17:29:22.071,717,136906,0,1,716,0
10/9/2023,17:29:23.067,710,134961,0,1,713,0
10/9/2023,17:29:24.089,672,130902,0,1,658,0
10/9/2023,17:29:25.075,698,129706,0,1,707,0
10/9/2023,17:29:26.075,735,140809,0,1,735,0
