Day,Time,Events in Interval,Events Added,Energy Received,Interval Length,gamma CPS,gamma Dose
10/9/2023,17:53:31.741,0,0,0,1,0,0
10/9/2023,17:53:32.741,1155,259758,0,1,1155,0
10/9/2023,17:53:33.742,1215,280946,0,1,1215,0
10/9/2023,17:53:34.741,1215,274411,0,1,1215,0
10/9/2023,17:53:35.741,1206,275272,0,1,1206,0
10/9/2023,17:53:36.743,1228,279502,0,1,1227,0
10/9/2023,17:53:37.742,1173,259858,0,1,1173,0
10/9/2023,17:53:38.742,1241,278670,0,1,1241,0
10/9/2023,17:53:39.742,1209,273960,0,1,1209,0
10/9/2023,17:53:40.744,1214,272511,0,1,1213,0
10/9/2023,17:53:41.744,1211,273832,0,1,1210,0
10/9/2023,17:53:42.745,1186,264886,0,1,1186,0
10/9/2023,17:53:43.745,1238,282002,0,1,1238,0
10/9/2023,17:53:44.745,1139,250269,0,1,1138,0
10/9/2023,17:53:45.746,1222,270057,0,1,1221,0
10/9/2023,17:53:46.749,1304,292090,0,1,1301,0
10/9/2023,17:53:47.757,1161,260931,0,1,1151,0
10/9/2023,17:53:48.756,1250,279189,0,1,1253,0
10/9/2023,17:53:49.755,1186,272038,0,1,1186,0
10/9/2023,17:53:50.755,1263,277480,0,1,1263,0
10/9/2023,17:53:51.768,1084,248679,0,1,1070,0
10/9/2023,17:53:52.760,1268,286333,0,1,1278,0
10/9/2023,17:53:53.761,1241,275376,0,1,1241,0
10/9/2023,17:53:54.824,1291,290974,0,1,1214,0
10/9/2023,17:53:55.822,1217,271285,0,1,1218,0
10/9/2023,17:53:56.833,1127,257041,0,1,1115,0
10/9/2023,17:53:57.822,1200,272724,0,1,1213,0
10/9/2023,17:53:58.822,1238,287604,0,1,1238,0
10/9/2023,17:53:59.825,1091,246965,0,1,1088,0
10/9/2023,17:54:00.883,1277,287739,0,1,1207,0
10/9/2023,17:54:01.830,1215,280637,0,1,1283,0
10/9/2023,17:54:02.835,1196,273124,0,1,1191,0
10/9/2023,17:54:03.865,1223,273202,0,1,1186,0
10/9/2023,17:54:04.840,1227,283166,0,1,1258,0
10/9/2023,17:54:05.868,1259,281305,0,1,1225,0
10/9/2023,17:54:06.835,1197,280253,0,1,1238,0
10/9/2023,17:54:07.906,1210,280104,0,1,1130,0
10/9/2023,17:54:08.852,1211,274849,0,1,1281,0
10/9/2023,17:54:09.890,1143,257982,0,1,1100,0
10/9/2023,17:54:10.834,1247,287478,0,1,1322,0
10/9/2023,17:54:11.832,1182,269716,0,1,1183,0
10/9/2023,17:54:12.875,1220,273855,0,1,1170,0
10/9/2023,17:54:13.853,1197,265152,0,1,1224,0
10/9/2023,17:54:14.833,1227,275711,0,1,1252,0
10/9/2023,17:54:15.829,1181,272787,0,1,1186,0
10/9/2023,17:54:16.825,1200,265260,0,1,1205,0
10/9/2023,17:54:17.882,1207,277459,0,1,1142,0
10/9/2023,17:54:18.838,1152,261572,0,1,1205,0
10/9/2023,17:54:19.838,1243,282360,0,1,1243,0
10/9/2023,17:54:20.828,1175,257742,0,1,1187,0
10/9/2023,17:54:21.825,1158,263133,0,1,1161,0
10/9/2023,17:54:22.837,1205,267880,0,1,1191,0
10/9/2023,17:54:23.852,1262,286648,0,1,1245,0
10/9/2023,17:54:24.871,1147,258433,0,1,1125,0
10/9/2023,17:54:25.830,1263,290110,0,1,1317,0
10/9/2023,17:54:26.855,1137,258302,0,1,1109,0
10/9/2023,17:54:27.846,1144,258882,0,1,1154,0
10/9/2023,17:54:28.839,1291,285014,0,1,1300,0
10/9/2023,17:54:29.890,1154,270399,0,1,1098,0
10/9/2023,17:54:30.827,1238,279512,0,1,1321,0
10/9/2023,17:54:31.911,1226,280619,0,1,1132,0
10/9/2023,17:54:32.839,1181,268770,0,1,1271,0
10/9/2023,17:54:33.826,1274,296713,0,1,1291,0
10/9/2023,17:54:34.830,1203,272346,0,1,1198,0
10/9/2023,17:54:35.871,1203,274969,0,1,1156,0
10/9/2023,17:54:36.846,1181,272488,0,1,1211,0
10/9/2023,17:54:37.881,1159,255294,0,1,1121,0
10/9/2023,17:54:38.870,1221,274563,0,1,1233,0
10/9/2023,17:54:39.898,1270,280614,0,1,1235,0
10/9/2023,17:54:40.873,1171,259945,0,1,1201,0
10/9/2023,17:54:41.909,1186,271143,0,1,1146,0
10/9/2023,17:54:42.863,1103,247032,0,1,1156,0
10/9/2023,17:54:43.925,1286,284545,0,1,1210,0
10/9/2023,17:54:44.859,1187,261437,0,1,1271,0
10/9/2023,17:54:45.842,1235,269716,0,1,1256,0
10/9/2023,17:54:46.831,1189,266084,0,1,1202,0
10/9/2023,17:54:47.835,1183,265529,0,1,1178,0
10/9/2023,17:54:48.878,1199,271072,0,1,1150,0
10/9/2023,17:54:49.857,1167,260005,0,1,1192,0
10/9/2023,17:54:50.879,1151,261586,0,1,1126,0
10/9/2023,17:54:51.856,1271,282034,0,1,1301,0
10/9/2023,17:54:52.852,1115,260161,0,1,1119,0
10/9/2023,17:54:53.846,1319,307242,0,1,1328,0
10/9/2023,17:54:54.836,1118,249208,0,1,1128,0
10/9/2023,17:54:55.874,1206,271925,0,1,1162,0
10/9/2023,17:54:56.862,1094,240762,0,1,1108,0
10/9/2023,17:54:57.957,1330,310387,0,1,1214,0
10/9/2023,17:54:58.878,1140,252633,0,1,1238,0
10/9/2023,17:54:59.867,1234,285560,0,1,1248,0
10/9/2023,17:55:00.859,1207,271858,0,1,1217,0
10/9/2023,17:55:01.859,1223,289017,0,1,1223,0
10/9/2023,17:55:02.930,1205,280249,0,1,1125,0
10/9/2023,17:55:03.837,1145,251128,0,1,1262,0
10/9/2023,17:55:04.834,1210,265331,0,1,1215,0
10/9/2023,17:55:05.865,1210,269431,0,1,1174,0
10/9/2023,17:55:06.885,1143,264935,0,1,1119,0
10/9/2023,17:55:07.874,1225,268802,0,1,1239,0
10/9/2023,17:55:08.855,1227,287414,0,1,1251,0
10/9/2023,17:55:09.878,1194,274085,0,1,1167,0
10/9/2023,17:55:10.842,1081,237462,0,1,1121,0
10/9/2023,17:55:11.849,1227,276301,0,1,1218,0
10/9/2023,17:55:12.895,1227,272858,0,1,1173,0
10/9/2023,17:55:13.854,1199,274732,0,1,1250,0
10/9/2023,17:55:14.882,1118,246579,0,1,1089,0
10/9/2023,17:55:15.855,1269,291660,0,1,1304,0
10/9/2023,17:55:16.885,1188,276542,0,1,1152,0
10/9/2023,17:55:17.922,1226,268404,0,1,1182,0
10/9/2023,17:55:18.855,1220,285521,0,1,1309,0
10/9/2023,17:55:19.942,1213,276229,0,1,1115,0
10/9/2023,17:55:20.847,1192,266612,0,1,1317,0
10/9/2023,17:55:21.891,1213,270816,0,1,1162,0
10/9/2023,17:55:22.872,1137,258857,0,1,1159,0
10/9/2023,17:55:23.879,1256,278032,0,1,1247,0
10/9/2023,17:55:24.857,1214,267231,0,1,1241,0
10/9/2023,17:55:25.858,1230,269254,0,1,1229,0
10/9/2023,17:55:26.884,1196,269385,0,1,1167,0
10/9/2023,17:55:27.861,1103,253724,0,1,1128,0
10/9/2023,17:55:28.856,1226,284997,0,1,1232,0
10/9/2023,17:55:29.876,1150,251406,0,1,1129,0
10/9/2023,17:55:30.869,1266,285895,0,1,1275,0
10/9/2023,17:55:31.890,1187,273917,0,1,1161,0
10/9/2023,17:55:32.939,1177,254274,0,1,1123,0
10/9/2023,17:55:33.865,1230,277283,0,1,1328,0
10/9/2023,17:55:34.862,1157,256853,0,1,1159,0
10/9/2023,17:55:35.856,1173,263720,0,1,1180,0
10/9/2023,17:55:36.909,1154,269347,0,1,1096,0
10/9/2023,17:55:37.843,1166,269600,0,1,1250,0
10/9/2023,17:55:38.868,1284,286639,0,1,1251,0
10/9/2023,17:55:39.879,1240,279609,0,1,1227,0
10/9/2023,17:55:40.875,1157,254986,0,1,1162,0
10/9/2023,17:55:41.911,1233,279607,0,1,1191,0
10/9/2023,17:55:42.940,1228,275522,0,1,1192,0
10/9/2023,17:55:43.923,1249,287205,0,1,1272,0
10/9/2023,17:55:44.844,1150,261144,0,1,1247,0
10/9/2023,17:55:45.926,1174,264351,0,1,1085,0
10/9/2023,17:55:46.851,1235,281133,0,1,1337,0
10/9/2023,17:55:47.896,1206,283397,0,1,1153,0
10/9/2023,17:55:48.853,1184,269050,0,1,1238,0
10/9/2023,17:55:49.853,1189,254909,0,1,1188,0
10/9/2023,17:55:50.883,1155,266479,0,1,1121,0
10/9/2023,17:55:51.949,1237,276761,0,1,1160,0
10/9/2023,17:55:52.902,1146,251479,0,1,1203,0
10/9/2023,17:55:53.884,1171,257582,0,1,1192,0
10/9/2023,17:55:54.886,1282,289397,0,1,1279,0
10/9/2023,17:55:55.857,1080,246006,0,1,1112,0
10/9/2023,17:55:56.856,1188,280986,0,1,1190,0
10/9/2023,17:55:57.876,1211,274760,0,1,1186,0
10/9/2023,17:55:58.893,1277,280803,0,1,1256,0
10/9/2023,17:55:59.879,1170,262687,0,1,1187,0
10/9/2023,17:56:00.850,1158,266993,0,1,1193,0
10/9/2023,17:56:01.902,1287,298081,0,1,1223,0
10/9/2023,17:56:02.866,1150,247551,0,1,1194,0
10/9/2023,17:56:03.892,1237,273166,0,1,1204,0
10/9/2023,17:56:04.867,1188,267168,0,1,1218,0
10/9/2023,17:56:05.872,1212,273190,0,1,1206,0
10/9/2023,17:56:06.891,1204,260734,0,1,1182,0
10/9/2023,17:56:07.907,1176,266989,0,1,1157,0
10/9/2023,17:56:08.859,1229,282737,0,1,1292,0
10/9/2023,17:56:09.920,1216,271720,0,1,1145,0
10/9/2023,17:56:10.863,1176,276896,0,1,1247,0
10/9/2023,17:56:11.902,1142,263420,0,1,1099,0
10/9/2023,17:56:12.869,1227,281405,0,1,1270,0
10/9/2023,17:56:13.912,1175,265684,0,1,1125,0
10/9/2023,17:56:14.937,1208,266468,0,1,1179,0
10/9/2023,17:56:15.867,1261,279675,0,1,1356,0
10/9/2023,17:56:16.850,1183,255621,0,1,1203,0
10/9/2023,17:56:17.847,1128,248962,0,1,1131,0
10/9/2023,17:56:18.896,1325,303627,0,1,1264,0
10/9/2023,17:56:19.868,1196,272575,0,1,1230,0
10/9/2023,17:56:20.879,1237,283418,0,1,1222,0
10/9/2023,17:56:21.851,1110,254084,0,1,1142,0
10/9/2023,17:56:22.932,1285,277823,0,1,1190,0
10/9/2023,17:56:23.848,1138,253290,0,1,1241,0
10/9/2023,17:56:24.915,1157,256461,0,1,1085,0
10/9/2023,17:56:25.853,1245,283053,0,1,1326,0
10/9/2023,17:56:26.886,1154,262418,0,1,1117,0
10/9/2023,17:56:27.879,1221,266755,0,1,1230,0
10/9/2023,17:56:28.880,1145,258481,0,1,1145,0
10/9/2023,17:56:29.919,1194,275483,0,1,1148,0
10/9/2023,17:56:30.863,1131,258520,0,1,1199,0
10/9/2023,17:56:31.850,1246,274482,0,1,1261,0
10/9/2023,17:56:32.962,1248,282755,0,1,1122,0
10/9/2023,17:56:33.926,1197,273010,0,1,1243,0
10/9/2023,17:56:34.946,1193,264045,0,1,1170,0
10/9/2023,17:56:35.877,1215,272634,0,1,1305,0
10/9/2023,17:56:36.850,1154,264859,0,1,1185,0
10/9/2023,17:56:37.926,1226,277581,0,1,1139,0
10/9/2023,17:56:38.946,1230,276100,0,1,1206,0
10/9/2023,17:56:39.947,1211,273875,0,1,1210,0
10/9/2023,17:56:40.854,1145,254666,0,1,1264,0
10/9/2023,17:56:41.859,1257,283324,0,1,1251,0
10/9/2023,17:56:42.866,1172,261893,0,1,1163,0
10/9/2023,17:56:43.910,1256,288417,0,1,1203,0
10/9/2023,17:56:44.870,1210,269709,0,1,1262,0
10/9/2023,17:56:45.910,1135,257644,0,1,1091,0
10/9/2023,17:56:46.852,1238,285694,0,1,1314,0
10/9/2023,17:56:47.890,1112,253434,0,1,1070,0
10/9/2023,17:56:48.873,1299,294846,0,1,1323,0
10/9/2023,17:56:49.863,1060,243897,0,1,1070,0
10/9/2023,17:56:50.897,1330,290315,0,1,1288,0
10/9/2023,17:56:51.900,1190,261109,0,1,1185,0
10/9/2023,17:56:52.874,1147,262518,0,1,1178,0
10/9/2023,17:56:53.889,1236,278533,0,1,1218,0
10/9/2023,17:56:54.863,1209,264426,0,1,1241,0
10/9/2023,17:56:55.891,1170,270466,0,1,1139,0
10/9/2023,17:56:56.864,1313,304886,0,1,1348,0
10/9/2023,17:56:57.964,1198,262501,0,1,1089,0
10/9/2023,17:56:58.894,1107,243813,0,1,1190,0
10/9/2023,17:56:59.866,1241,276604,0,1,1277,0
10/9/2023,17:57:00.945,1212,273038,0,1,1124,0
10/9/2023,17:57:01.868,1151,256903,0,1,1246,0
10/9/2023,17:57:02.907,1230,279297,0,1,1185,0
10/9/2023,17:57:03.903,1115,258821,0,1,1118,0
10/9/2023,17:57:04.876,1152,263906,0,1,1185,0
10/9/2023,17:57:05.859,1233,285777,0,1,1253,0
10/9/2023,17:57:06.875,1177,270383,0,1,1160,0
10/9/2023,17:57:07.876,1233,286147,0,1,1232,0
10/9/2023,17:57:08.925,1273,291129,0,1,1214,0
10/9/2023,17:57:09.885,1105,249280,0,1,1150,0
10/9/2023,17:57:10.910,1262,279509,0,1,1232,0
10/9/2023,17:57:11.879,1166,270400,0,1,1202,0
10/9/2023,17:57:12.932,1279,292425,0,1,1215,0
10/9/2023,17:57:13.866,1062,232502,0,1,1137,0
10/9/2023,17:57:14.892,1328,296248,0,1,1296,0
10/9/2023,17:57:15.882,1113,242830,0,1,1124,0
10/9/2023,17:57:16.899,1232,273308,0,1,1210,0
10/9/2023,17:57:17.881,1170,274866,0,1,1191,0
10/9/2023,17:57:18.926,1251,287493,0,1,1197,0
10/9/2023,17:57:19.883,1128,255999,0,1,1179,0
10/9/2023,17:57:20.939,1291,291443,0,1,1224,0
10/9/2023,17:57:21.873,1199,280558,0,1,1282,0
10/9/2023,17:57:22.892,1217,281684,0,1,1194,0
10/9/2023,17:57:23.891,1106,258338,0,1,1108,0
10/9/2023,17:57:24.875,1308,304172,0,1,1329,0
10/9/2023,17:57:25.876,1168,258574,0,1,1167,0
10/9/2023,17:57:26.937,1182,261405,0,1,1113,0
10/9/2023,17:57:27.908,1242,279780,0,1,1279,0
10/9/2023,17:57:28.861,1186,255104,0,1,1244,0
10/9/2023,17:57:29.983,1225,271875,0,1,1092,0
10/9/2023,17:57:30.862,1127,249039,0,1,1284,0
10/9/2023,17:57:31.861,1265,290346,0,1,1265,0
10/9/2023,17:57:32.878,1035,231031,0,1,1018,0
10/9/2023,17:57:33.884,1321,292065,0,1,1313,0
10/9/2023,17:57:34.858,1134,260440,0,1,1164,0
10/9/2023,17:57:35.863,1315,301203,0,1,1308,0
10/9/2023,17:57:36.867,1091,249088,0,1,1088,0
10/9/2023,17:57:37.945,1277,291245,0,1,1184,0
10/9/2023,17:57:38.949,1256,289314,0,1,1252,0
10/9/2023,17:57:39.859,1199,268717,0,1,1316,0
10/9/2023,17:57:40.902,1161,263449,0,1,1113,0
10/9/2023,17:57:41.892,1227,282011,0,1,1239,0
10/9/2023,17:57:42.876,1090,251324,0,1,1108,0
10/9/2023,17:57:43.918,1248,292643,0,1,1198,0
10/9/2023,17:57:44.937,1215,280843,0,1,1194,0
10/9/2023,17:57:45.877,1204,279469,0,1,1279,0
10/9/2023,17:57:46.917,1190,264467,0,1,1145,0
10/9/2023,17:57:47.933,1217,286905,0,1,1197,0
10/9/2023,17:57:48.884,1165,259745,0,1,1226,0
10/9/2023,17:57:49.864,1132,260767,0,1,1154,0
10/9/2023,17:57:50.871,1247,279896,0,1,1238,0
10/9/2023,17:57:51.958,1227,285043,0,1,1129,0
10/9/2023,17:57:52.911,1210,272343,0,1,1271,0
10/9/2023,17:57:53.896,1161,261831,0,1,1177,0
10/9/2023,17:57:54.891,1240,278026,0,1,1246,0
10/9/2023,17:57:55.895,1082,249443,0,1,1078,0
10/9/2023,17:57:56.957,1349,307886,0,1,1270,0
10/9/2023,17:57:57.898,1195,271537,0,1,1270,0
10/9/2023,17:57:58.916,1183,268438,0,1,1162,0
10/9/2023,17:57:59.874,1150,268433,0,1,1200,0
10/9/2023,17:58:00.887,1208,269584,0,1,1192,0
10/9/2023,17:58:01.888,1260,292623,0,1,1260,0
10/9/2023,17:58:02.866,1237,284131,0,1,1264,0
10/9/2023,17:58:03.862,1180,272519,0,1,1185,0
10/9/2023,17:58:04.869,1096,247996,0,1,1088,0
10/9/2023,17:58:05.900,1227,269833,0,1,1190,0
10/9/2023,17:58:06.892,1228,273018,0,1,1239,0
10/9/2023,17:58:07.865,1228,275787,0,1,1261,0
10/9/2023,17:58:08.862,1227,277715,0,1,1231,0
10/9/2023,17:58:09.930,1220,284978,0,1,1143,0
10/9/2023,17:58:10.917,1154,264085,0,1,1168,0
10/9/2023,17:58:11.901,1288,291928,0,1,1309,0
10/9/2023,17:58:12.876,1151,256226,0,1,1182,0
10/9/2023,17:58:13.862,1189,260567,0,1,1205,0
10/9/2023,17:58:14.862,1207,272704,0,1,1207,0
10/9/2023,17:58:15.898,1206,270563,0,1,1164,0
10/9/2023,17:58:16.895,1227,275552,0,1,1232,0
10/9/2023,17:58:17.897,1151,252305,0,1,1148,0
10/9/2023,17:58:18.895,1220,267888,0,1,1222,0
10/9/2023,17:58:19.917,1220,280481,0,1,1194,0
10/9/2023,17:58:20.864,1225,282423,0,1,1294,0
10/9/2023,17:58:21.946,1241,283221,0,1,1147,0
10/9/2023,17:58:22.927,1234,283324,0,1,1258,0
10/9/2023,17:58:23.897,1224,277493,0,1,1262,0
10/9/2023,17:58:24.877,1181,260902,0,1,1205,0
10/9/2023,17:58:25.908,1258,291445,0,1,1220,0
10/9/2023,17:58:26.957,1196,268430,0,1,1140,0
10/9/2023,17:58:27.864,1107,246591,0,1,1222,0
10/9/2023,17:58:28.884,1194,273366,0,1,1171,0
10/9/2023,17:58:29.883,1202,270164,0,1,1202,0
10/9/2023,17:58:30.903,1239,277622,0,1,1215,0
10/9/2023,17:58:31.873,964,210638,0,1,994,0
10/9/2023,17:58:32.997,1360,314927,0,1,1210,0
