Day,Time,Events in Interval,Events Added,Energy Received,Interval Length,gamma CPS,gamma Dose
10/9/2023,17:33:04.149,0,0,0,1,0,0
10/9/2023,17:33:05.150,1020,124909,0,1,1020,0
10/9/2023,17:33:06.152,946,116511,0,1,944,0
10/9/2023,17:33:07.150,1065,131708,0,1,1066,0
10/9/2023,17:33:08.170,958,115945,0,1,939,0
10/9/2023,17:33:09.150,1067,132116,0,1,1089,0
10/9/2023,17:33:10.150,1031,124086,0,1,1031,0
10/9/2023,17:33:11.172,1039,128032,0,1,1017,0
10/9/2023,17:33:12.161,1002,122474,0,1,1014,0
10/9/2023,17:33:13.160,922,114894,0,1,922,0
10/9/2023,17:33:14.162,1022,125088,0,1,1021,0
10/9/2023,17:33:15.161,1046,130953,0,1,1046,0
10/9/2023,17:33:16.161,1088,132326,0,1,1088,0
10/9/2023,17:33:17.161,1039,126001,0,1,1039,0
10/9/2023,17:33:18.161,992,122318,0,1,992,0
10/9/2023,17:33:19.161,1013,124378,0,1,1013,0
10/9/2023,17:33:20.207,1027,122537,0,1,983,0
10/9/2023,17:33:21.161,980,122953,0,1,1026,0
10/9/2023,17:33:22.161,1002,121347,0,1,1002,0
10/9/2023,17:33:23.161,988,124437,0,1,988,0
10/9/2023,17:33:24.161,1036,128160,0,1,1036,0
10/9/2023,17:33:25.180,909,111692,0,1,892,0
10/9/2023,17:33:26.161,1135,136791,0,1,1157,0
10/9/2023,17:33:27.162,1027,123837,0,1,1027,0
10/9/2023,17:33:28.161,1008,124662,0,1,1008,0
10/9/2023,17:33:29.161,1007,124096,0,1,1007,0
10/9/2023,17:33:30.161,983,122335,0,1,983,0
10/9/2023,17:33:31.166,984,120787,0,1,979,0
10/9/2023,17:33:32.161,1077,131078,0,1,1082,0
10/9/2023,17:33:33.171,997,120893,0,1,988,0
10/9/2023,17:33:34.175,1012,124841,0,1,1007,0
10/9/2023,17:33:35.170,999,120602,0,1,1005,0
10/9/2023,17:33:36.182,1029,127898,0,1,1016,0
10/9/2023,17:33:37.182,1016,120889,0,1,1016,0
10/9/2023,17:33:38.171,1030,124291,0,1,1041,0
10/9/2023,17:33:39.184,943,116140,0,1,931,0
10/9/2023,17:33:40.173,1054,134195,0,1,1066,0
10/9/2023,17:33:41.172,1076,133259,0,1,1077,0
10/9/2023,17:33:42.193,1026,124717,0,1,1006,0
10/9/2023,17:33:43.179,1029,124832,0,1,1043,0
10/9/2023,17:33:44.195,993,123255,0,1,977,0
10/9/2023,17:33:45.194,1049,128975,0,1,1050,0
10/9/2023,17:33:46.199,975,122892,0,1,970,0
10/9/2023,17:33:47.183,1010,122140,0,1,1026,0
10/9/2023,17:33:48.175,1000,121130,0,1,1009,0
10/9/2023,17:33:49.175,1011,125571,0,1,1011,0
10/9/2023,17:33:50.175,1049,128698,0,1,1049,0
10/9/2023,17:33:51.177,1016,124089,0,1,1013,0
10/9/2023,17:33:52.176,933,116263,0,1,935,0
10/9/2023,17:33:53.176,1112,135410,0,1,1112,0
10/9/2023,17:33:54.175,943,114944,0,1,943,0
10/9/2023,17:33:55.176,1042,127896,0,1,1041,0
10/9/2023,17:33:56.176,1006,123451,0,1,1006,0
10/9/2023,17:33:57.176,956,114323,0,1,956,0
10/9/2023,17:33:58.177,1038,126410,0,1,1037,0
10/9/2023,17:33:59.177,1039,125845,0,1,1039,0
10/9/2023,17:34:00.178,1022,126708,0,1,1022,0
10/9/2023,17:34:01.177,951,117892,0,1,951,0
10/9/2023,17:34:02.178,1029,127179,0,1,1029,0
10/9/2023,17:34:03.178,1043,126304,0,1,1043,0
10/9/2023,17:34:04.178,983,122856,0,1,983,0
10/9/2023,17:34:05.179,1011,122925,0,1,1010,0
10/9/2023,17:34:06.178,1026,124984,0,1,1026,0
10/9/2023,17:34:07.179,985,120820,0,1,985,0
10/9/2023,17:34:08.179,1053,127509,0,1,1052,0
10/9/2023,17:34:09.179,957,120140,0,1,957,0
10/9/2023,17:34:10.179,1068,134570,0,1,1068,0
10/9/2023,17:34:11.180,996,121981,0,1,995,0
10/9/2023,17:34:12.181,1001,122277,0,1,1000,0
10/9/2023,17:34:13.185,1007,120853,0,1,1003,0
10/9/2023,17:34:14.187,1034,127197,0,1,1033,0
10/9/2023,17:34:15.188,1019,125573,0,1,1017,0
10/9/2023,17:34:16.182,1005,122390,0,1,1011,0
10/9/2023,17:34:17.181,948,115943,0,1,949,0
10/9/2023,17:34:18.181,1009,122416,0,1,1009,0
10/9/2023,17:34:19.213,1037,128324,0,1,1006,0
10/9/2023,17:34:20.211,1043,125921,0,1,1044,0
10/9/2023,17:34:21.185,1028,126636,0,1,1057,0
10/9/2023,17:34:22.187,999,122751,0,1,996,0
10/9/2023,17:34:23.229,992,123898,0,1,952,0
10/9/2023,17:34:24.186,947,118014,0,1,990,0
10/9/2023,17:34:25.187,1042,125786,0,1,1041,0
10/9/2023,17:34:26.193,1013,124411,0,1,1007,0
10/9/2023,17:34:27.222,1025,123843,0,1,996,0
10/9/2023,17:34:28.250,1020,126467,0,1,992,0
10/9/2023,17:34:29.197,1017,125690,0,1,1074,0
10/9/2023,17:34:30.199,969,120495,0,1,967,0
10/9/2023,17:34:31.191,1014,126779,0,1,1022,0
10/9/2023,17:34:32.197,1014,125260,0,1,1008,0
10/9/2023,17:34:33.207,1025,126501,0,1,1015,0
10/9/2023,17:34:34.185,1028,122990,0,1,1052,0
10/9/2023,17:34:35.185,984,121698,0,1,984,0
10/9/2023,17:34:36.182,1056,129306,0,1,1058,0
10/9/2023,17:34:37.187,997,121999,0,1,992,0
10/9/2023,17:34:38.199,967,121546,0,1,956,0
10/9/2023,17:34:39.183,1037,130301,0,1,1054,0
10/9/2023,17:34:40.197,1028,125658,0,1,1014,0
10/9/2023,17:34:41.259,1033,123244,0,1,974,0
10/9/2023,17:34:42.206,973,121626,0,1,1026,0
10/9/2023,17:34:43.195,1025,125635,0,1,1036,0
10/9/2023,17:34:44.192,1030,127412,0,1,1033,0
10/9/2023,17:34:45.191,952,119339,0,1,953,0
10/9/2023,17:34:46.241,1048,128538,0,1,998,0
10/9/2023,17:34:47.222,969,119404,0,1,989,0
10/9/2023,17:34:48.197,1036,124582,0,1,1061,0
10/9/2023,17:34:49.222,1016,125445,0,1,991,0
10/9/2023,17:34:50.235,1048,129367,0,1,1035,0
10/9/2023,17:34:51.264,1001,123896,0,1,973,0
10/9/2023,17:34:52.203,968,121493,0,1,1031,0
10/9/2023,17:34:53.214,1046,131059,0,1,1035,0
10/9/2023,17:34:54.223,997,122421,0,1,988,0
10/9/2023,17:34:55.210,1082,133887,0,1,1096,0
10/9/2023,17:34:56.213,951,116603,0,1,948,0
10/9/2023,17:34:57.195,1107,132466,0,1,1127,0
10/9/2023,17:34:58.258,989,120524,0,1,931,0
10/9/2023,17:34:59.268,1050,129260,0,1,1039,0
10/9/2023,17:35:00.204,986,121598,0,1,1053,0
10/9/2023,17:35:01.194,983,119689,0,1,993,0
10/9/2023,17:35:02.202,1064,131523,0,1,1056,0
10/9/2023,17:35:03.192,1033,129918,0,1,1043,0
10/9/2023,17:35:04.194,1045,129585,0,1,1043,0
10/9/2023,17:35:05.210,969,119702,0,1,954,0
10/9/2023,17:35:06.241,993,119877,0,1,963,0
10/9/2023,17:35:07.215,1013,123860,0,1,1040,0
10/9/2023,17:35:08.192,1041,126745,0,1,1067,0
10/9/2023,17:35:09.203,1030,125925,0,1,1018,0
10/9/2023,17:35:10.194,1014,123047,0,1,1023,0
10/9/2023,17:35:11.195,990,121895,0,1,989,0
10/9/2023,17:35:12.200,974,118653,0,1,970,0
10/9/2023,17:35:13.201,1076,134523,0,1,1074,0
10/9/2023,17:35:14.197,982,118712,0,1,986,0
10/9/2023,17:35:15.207,1007,122271,0,1,997,0
10/9/2023,17:35:16.264,1026,127931,0,1,971,0
10/9/2023,17:35:17.215,1065,132162,0,1,1121,0
10/9/2023,17:35:18.203,1019,123776,0,1,1030,0
10/9/2023,17:35:19.197,1029,127547,0,1,1035,0
10/9/2023,17:35:20.240,987,120448,0,1,946,0
10/9/2023,17:35:21.208,986,120275,0,1,1019,0
10/9/2023,17:35:22.193,1072,134129,0,1,1089,0
10/9/2023,17:35:23.196,986,119016,0,1,983,0
10/9/2023,17:35:24.194,1041,127995,0,1,1042,0
10/9/2023,17:35:25.195,1023,125376,0,1,1022,0
10/9/2023,17:35:26.201,1020,124887,0,1,1015,0
10/9/2023,17:35:27.237,1011,125891,0,1,976,0
10/9/2023,17:35:28.207,1014,129084,0,1,1044,0
10/9/2023,17:35:29.212,997,120565,0,1,992,0
10/9/2023,17:35:30.261,1052,127348,0,1,1003,0
10/9/2023,17:35:31.239,1029,126185,0,1,1052,0
10/9/2023,17:35:32.191,947,116212,0,1,995,0
10/9/2023,17:35:33.192,1053,131324,0,1,1052,0
10/9/2023,17:35:34.203,1031,126014,0,1,1020,0
10/9/2023,17:35:35.224,1001,124311,0,1,980,0
10/9/2023,17:35:36.218,1027,127369,0,1,1033,0
10/9/2023,17:35:37.211,995,124392,0,1,1002,0
10/9/2023,17:35:38.231,989,119369,0,1,970,0
10/9/2023,17:35:39.211,957,117021,0,1,977,0
10/9/2023,17:35:40.297,1076,131959,0,1,991,0
10/9/2023,17:35:41.197,1032,125071,0,1,1148,0
10/9/2023,17:35:42.213,1033,126790,0,1,1018,0
10/9/2023,17:35:43.234,976,121888,0,1,955,0
10/9/2023,17:35:44.202,1039,128341,0,1,1072,0
10/9/2023,17:35:45.199,944,113341,0,1,948,0
10/9/2023,17:35:46.225,1076,132626,0,1,1049,0
10/9/2023,17:35:47.207,1043,131056,0,1,1061,0
10/9/2023,17:35:48.200,1059,133269,0,1,1066,0
10/9/2023,17:35:49.227,948,115000,0,1,923,0
10/9/2023,17:35:50.224,1090,132910,0,1,1094,0
10/9/2023,17:35:51.212,1013,121710,0,1,1024,0
10/9/2023,17:35:52.203,988,123000,0,1,997,0
10/9/2023,17:35:53.207,958,119647,0,1,954,0
10/9/2023,17:35:54.254,1104,137592,0,1,1055,0
10/9/2023,17:35:55.215,985,121437,0,1,1025,0
10/9/2023,17:35:56.224,983,122620,0,1,974,0
10/9/2023,17:35:57.203,979,120650,0,1,999,0
10/9/2023,17:35:58.209,1040,130442,0,1,1035,0
10/9/2023,17:35:59.201,1052,130673,0,1,1060,0
10/9/2023,17:36:00.236,1005,125344,0,1,970,0
10/9/2023,17:36:01.228,1035,125059,0,1,1043,0
10/9/2023,17:36:02.254,1013,126553,0,1,987,0
10/9/2023,17:36:03.200,1039,130417,0,1,1098,0
10/9/2023,17:36:04.210,971,121942,0,1,961,0
10/9/2023,17:36:05.215,997,124105,0,1,992,0
10/9/2023,17:36:06.215,964,117429,0,1,964,0
10/9/2023,17:36:07.215,1061,130800,0,1,1061,0
10/9/2023,17:36:08.217,993,122582,0,1,991,0
10/9/2023,17:36:09.225,1041,126863,0,1,1034,0
10/9/2023,17:36:10.228,928,112939,0,1,924,0
10/9/2023,17:36:11.211,1022,126032,0,1,1040,0
10/9/2023,17:36:12.246,1059,130149,0,1,1023,0
10/9/2023,17:36:13.220,981,122119,0,1,1007,0
10/9/2023,17:36:14.227,933,112562,0,1,927,0
10/9/2023,17:36:15.215,1019,123348,0,1,1032,0
10/9/2023,17:36:16.235,1075,132136,0,1,1054,0
10/9/2023,17:36:17.230,961,117752,0,1,965,0
10/9/2023,17:36:18.218,1034,128863,0,1,1047,0
10/9/2023,17:36:19.244,995,125209,0,1,970,0
10/9/2023,17:36:20.233,967,118806,0,1,978,0
10/9/2023,17:36:21.215,1029,127040,0,1,1048,0
10/9/2023,17:36:22.231,990,125304,0,1,974,0
10/9/2023,17:36:23.225,1086,132902,0,1,1093,0
10/9/2023,17:36:24.211,1002,123508,0,1,1016,0
10/9/2023,17:36:25.216,981,121969,0,1,976,0
10/9/2023,17:36:26.224,1076,131299,0,1,1067,0
10/9/2023,17:36:27.235,1040,131845,0,1,1029,0
