Day,Time,Events in Interval,Events Added,Energy Received,Interval Length,gamma CPS,gamma Dose
10/9/2023,14:31:46.358,0,0,0,1,0,0
10/9/2023,14:31:47.372,1035,128124,0,1,1020,0
10/9/2023,14:31:48.361,1045,130137,0,1,1057,0
10/9/2023,14:31:49.370,978,118406,0,1,970,0
10/9/2023,14:31:50.404,1060,134810,0,1,1024,0
10/9/2023,14:31:51.404,1025,125854,0,1,1025,0
10/9/2023,14:31:52.375,982,122078,0,1,1011,0
10/9/2023,14:31:53.377,1035,130038,0,1,1034,0
10/9/2023,14:31:54.386,1029,130500,0,1,1020,0
10/9/2023,14:31:55.412,963,119994,0,1,939,0
10/9/2023,14:31:56.378,1053,132522,0,1,1089,0
10/9/2023,14:31:57.380,1039,129317,0,1,1037,0
10/9/2023,14:31:58.369,1039,128992,0,1,1051,0
10/9/2023,14:31:59.447,998,125218,0,1,926,0
10/9/2023,14:32:00.393,1015,125921,0,1,1073,0
10/9/2023,14:32:01.366,1048,132350,0,1,1077,0
10/9/2023,14:32:02.362,1008,124681,0,1,1012,0
10/9/2023,14:32:03.365,962,122720,0,1,959,0
10/9/2023,14:32:04.417,1037,129819,0,1,987,0
10/9/2023,14:32:05.373,1048,129457,0,1,1095,0
10/9/2023,14:32:06.373,1012,127324,0,1,1012,0
10/9/2023,14:32:07.379,1001,127467,0,1,995,0
10/9/2023,14:32:08.379,963,120849,0,1,964,0
10/9/2023,14:32:09.381,1068,133541,0,1,1066,0
10/9/2023,14:32:10.373,991,123901,0,1,998,0
10/9/2023,14:32:11.390,1062,130943,0,1,1044,0
10/9/2023,14:32:12.392,997,124292,0,1,996,0
10/9/2023,14:32:13.375,1029,127310,0,1,1046,0
10/9/2023,14:32:14.369,993,122686,0,1,999,0
10/9/2023,14:32:15.389,1021,130390,0,1,1001,0
10/9/2023,14:32:16.378,1029,127642,0,1,1040,0
10/9/2023,14:32:17.367,1040,129343,0,1,1052,0
10/9/2023,14:32:18.382,996,128548,0,1,982,0
10/9/2023,14:32:19.375,1044,127644,0,1,1050,0
10/9/2023,14:32:20.390,953,119964,0,1,939,0
10/9/2023,14:32:21.384,1102,138571,0,1,1109,0
10/9/2023,14:32:22.383,963,120141,0,1,964,0
10/9/2023,14:32:23.395,1051,132347,0,1,1040,0
10/9/2023,14:32:24.370,938,118931,0,1,961,0
10/9/2023,14:32:25.373,990,123516,0,1,987,0
10/9/2023,14:32:26.378,1139,143555,0,1,1134,0
10/9/2023,14:32:27.396,1000,128908,0,1,981,0
10/9/2023,14:32:28.396,1016,126478,0,1,1016,0
10/9/2023,14:32:29.383,998,125029,0,1,1012,0
10/9/2023,14:32:30.378,1097,134940,0,1,1101,0
10/9/2023,14:32:31.378,1012,127910,0,1,1012,0
10/9/2023,14:32:32.379,949,121670,0,1,949,0
10/9/2023,14:32:33.378,1089,138477,0,1,1089,0
10/9/2023,14:32:34.378,967,123159,0,1,967,0
10/9/2023,14:32:35.378,1061,136525,0,1,1061,0
10/9/2023,14:32:36.378,1014,125853,0,1,1014,0
10/9/2023,14:32:37.379,1006,128385,0,1,1006,0
10/9/2023,14:32:38.378,979,123138,0,1,979,0
10/9/2023,14:32:39.378,1081,135010,0,1,1081,0
10/9/2023,14:32:40.378,981,122198,0,1,981,0
10/9/2023,14:32:41.378,1039,128533,0,1,1039,0
10/9/2023,14:32:42.378,1004,130773,0,1,1004,0
10/9/2023,14:32:43.383,1008,126670,0,1,1003,0
10/9/2023,14:32:44.379,1072,137166,0,1,1077,0
10/9/2023,14:32:45.476,976,123300,0,1,890,0
10/9/2023,14:32:46.379,969,121992,0,1,1072,0
10/9/2023,14:32:47.380,1053,133970,0,1,1053,0
10/9/2023,14:32:48.379,977,124233,0,1,977,0
10/9/2023,14:32:49.379,1042,132464,0,1,1042,0
10/9/2023,14:32:50.379,1025,129206,0,1,1025,0
10/9/2023,14:32:51.379,989,123508,0,1,989,0
10/9/2023,14:32:52.379,1038,131275,0,1,1038,0
10/9/2023,14:32:53.380,1014,124093,0,1,1013,0
10/9/2023,14:32:54.380,1005,128807,0,1,1005,0
10/9/2023,14:32:55.380,1045,128991,0,1,1045,0
10/9/2023,14:32:56.380,1031,127772,0,1,1031,0
10/9/2023,14:32:57.381,1000,125461,0,1,1000,0
10/9/2023,14:32:58.380,1009,126501,0,1,1009,0
10/9/2023,14:32:59.380,1036,132400,0,1,1036,0
10/9/2023,14:33:00.382,1012,128990,0,1,1011,0
10/9/2023,14:33:01.385,1037,133286,0,1,1033,0
10/9/2023,14:33:02.385,1048,132611,0,1,1049,0
10/9/2023,14:33:03.385,1019,130132,0,1,1018,0
10/9/2023,14:33:04.386,1012,125332,0,1,1012,0
