Day,Time,Channel#,Photon Energy (keV)
10/9/2023,15:53:37.360,183,0
10/9/2023,15:53:37.360,56,0
10/9/2023,15:53:38.459,463,0
10/9/2023,15:53:39.517,102,0
10/9/2023,15:53:39.517,505,0
10/9/2023,15:53:39.517,410,0
10/9/2023,15:53:39.517,68,0
10/9/2023,15:53:39.517,77,0
10/9/2023,15:53:40.249,356,0
10/9/2023,15:53:41.361,206,0
10/9/2023,15:53:41.361,47,0
10/9/2023,15:53:41.361,39,0
10/9/2023,15:53:42.449,308,0
10/9/2023,15:53:42.449,71,0
10/9/2023,15:53:44.011,44,0
10/9/2023,15:53:44.011,202,0
10/9/2023,15:53:44.011,49,0
10/9/2023,15:53:45.304,58,0
10/9/2023,15:53:45.304,37,0
10/9/2023,15:53:45.304,120,0
10/9/2023,15:53:46.289,38,0
10/9/2023,15:53:46.289,40,0
10/9/2023,15:53:46.289,273,0
10/9/2023,15:53:47.697,303,0
10/9/2023,15:53:47.697,59,0
10/9/2023,15:53:47.697,54,0
10/9/2023,15:53:47.697,88,0
10/9/2023,15:53:47.697,401,0
10/9/2023,15:53:49.216,64,0
10/9/2023,15:53:49.216,60,0
10/9/2023,15:53:50.231,39,0
10/9/2023,15:53:50.231,491,0
10/9/2023,15:53:51.333,732,0
10/9/2023,15:53:51.333,75,0
10/9/2023,15:53:51.333,659,0
10/9/2023,15:53:52.333,324,0
10/9/2023,15:53:52.333,77,0
10/9/2023,15:53:52.333,68,0
10/9/2023,15:53:53.412,79,0
10/9/2023,15:53:53.412,59,0
10/9/2023,15:53:53.412,57,0
10/9/2023,15:53:54.445,49,0
10/9/2023,15:53:55.251,306,0
10/9/2023,15:53:55.251,120,0
10/9/2023,15:53:55.251,72,0
10/9/2023,15:53:56.277,155,0
10/9/2023,15:53:56.277,52,0
10/9/2023,15:53:56.277,40,0
10/9/2023,15:53:56.277,111,0
10/9/2023,15:53:56.277,145,0
10/9/2023,15:53:56.277,281,0
10/9/2023,15:53:56.277,128,0
10/9/2023,15:53:56.277,120,0
10/9/2023,15:53:57.224,43,0
10/9/2023,15:53:57.224,65,0
10/9/2023,15:53:57.224,85,0
10/9/2023,15:53:58.218,148,0
10/9/2023,15:53:58.218,139,0
10/9/2023,15:53:58.218,49,0
10/9/2023,15:53:58.218,39,0
10/9/2023,15:53:58.218,86,0
10/9/2023,15:53:58.218,77,0
10/9/2023,15:54:00.347,103,0
10/9/2023,15:54:00.347,83,0
10/9/2023,15:54:00.347,31,0
10/9/2023,15:54:00.347,67,0
10/9/2023,15:54:00.347,59,0
10/9/2023,15:54:00.347,52,0
10/9/2023,15:54:02.003,47,0
10/9/2023,15:54:02.003,56,0
10/9/2023,15:54:03.611,144,0
10/9/2023,15:54:03.611,145,0
10/9/2023,15:54:03.611,38,0
10/9/2023,15:54:03.611,76,0
10/9/2023,15:54:03.611,359,0
10/9/2023,15:54:03.611,248,0
10/9/2023,15:54:04.306,31,0
10/9/2023,15:54:04.306,82,0
10/9/2023,15:54:04.306,66,0
10/9/2023,15:54:04.306,50,0
10/9/2023,15:54:05.566,1158,0
10/9/2023,15:54:06.465,61,0
10/9/2023,15:54:06.465,79,0
10/9/2023,15:54:06.465,62,0
10/9/2023,15:54:07.385,56,0
10/9/2023,15:54:08.355,47,0
10/9/2023,15:54:08.355,106,0
10/9/2023,15:54:08.355,85,0
10/9/2023,15:54:10.098,37,0
10/9/2023,15:54:11.461,123,0
10/9/2023,15:54:11.461,55,0
10/9/2023,15:54:11.461,83,0
10/9/2023,15:54:12.632,90,0
10/9/2023,15:54:12.632,55,0
10/9/2023,15:54:12.632,458,0
10/9/2023,15:54:13.868,199,0
10/9/2023,15:54:13.868,1153,0
10/9/2023,15:54:13.868,123,0
10/9/2023,15:54:13.868,112,0
10/9/2023,15:54:14.274,51,0
10/9/2023,15:54:15.301,62,0
10/9/2023,15:54:15.301,1096,0
10/9/2023,15:54:15.301,135,0
10/9/2023,15:54:15.301,36,0
10/9/2023,15:54:15.301,34,0
10/9/2023,15:54:16.626,463,0
10/9/2023,15:54:16.626,57,0
10/9/2023,15:54:17.310,320,0
10/9/2023,15:54:17.310,112,0
10/9/2023,15:54:17.310,79,0
10/9/2023,15:54:17.310,93,0
10/9/2023,15:54:18.903,90,0
10/9/2023,15:54:18.903,40,0
10/9/2023,15:54:18.903,202,0
10/9/2023,15:54:19.597,49,0
10/9/2023,15:54:20.824,136,0
10/9/2023,15:54:20.824,42,0
10/9/2023,15:54:20.824,87,0
10/9/2023,15:54:22.491,51,0
10/9/2023,15:54:22.491,34,0
10/9/2023,15:54:22.491,140,0
10/9/2023,15:54:22.491,43,0
10/9/2023,15:54:23.249,1043,0
10/9/2023,15:54:23.249,106,0
10/9/2023,15:54:23.249,128,0
10/9/2023,15:54:24.267,40,0
10/9/2023,15:54:24.267,74,0
10/9/2023,15:54:24.267,283,0
10/9/2023,15:54:24.267,63,0
10/9/2023,15:54:25.407,94,0
10/9/2023,15:54:25.407,163,0
10/9/2023,15:54:26.765,152,0
10/9/2023,15:54:27.226,37,0
10/9/2023,15:54:28.344,120,0
10/9/2023,15:54:28.344,150,0
10/9/2023,15:54:29.328,92,0
10/9/2023,15:54:29.328,415,0
10/9/2023,15:54:30.962,31,0
10/9/2023,15:54:30.962,155,0
10/9/2023,15:54:30.962,33,0
10/9/2023,15:54:30.962,128,0
10/9/2023,15:54:30.962,359,0
10/9/2023,15:54:30.962,117,0
10/9/2023,15:54:30.962,137,0
10/9/2023,15:54:30.962,98,0
10/9/2023,15:54:31.529,68,0
10/9/2023,15:54:34.276,366,0
10/9/2023,15:54:34.276,31,0
10/9/2023,15:54:34.276,48,0
10/9/2023,15:54:34.276,811,0
10/9/2023,15:54:35.569,147,0
10/9/2023,15:54:35.569,46,0
10/9/2023,15:54:35.569,525,0
10/9/2023,15:54:35.569,125,0
10/9/2023,15:54:36.251,143,0
10/9/2023,15:54:36.251,141,0
10/9/2023,15:54:36.251,33,0
10/9/2023,15:54:36.251,1142,0
10/9/2023,15:54:38.294,40,0
10/9/2023,15:54:38.294,100,0
10/9/2023,15:54:38.294,77,0
10/9/2023,15:54:39.307,46,0
10/9/2023,15:54:40.672,56,0
10/9/2023,15:54:40.672,31,0
10/9/2023,15:54:40.672,67,0
10/9/2023,15:54:40.672,57,0
10/9/2023,15:54:40.672,144,0
10/9/2023,15:54:41.309,88,0
10/9/2023,15:54:41.309,44,0
10/9/2023,15:54:41.309,558,0
10/9/2023,15:54:43.561,45,0
10/9/2023,15:54:43.561,59,0
10/9/2023,15:54:46.398,60,0
10/9/2023,15:54:46.398,134,0
10/9/2023,15:54:46.398,412,0
10/9/2023,15:54:46.398,296,0
10/9/2023,15:54:47.423,73,0
10/9/2023,15:54:47.423,47,0
10/9/2023,15:54:47.423,41,0
10/9/2023,15:54:49.302,89,0
10/9/2023,15:54:49.302,312,0
10/9/2023,15:54:49.302,57,0
10/9/2023,15:54:50.248,41,0
10/9/2023,15:54:52.341,54,0
10/9/2023,15:54:53.395,57,0
10/9/2023,15:54:54.372,50,0
10/9/2023,15:54:55.487,291,0
10/9/2023,15:54:56.430,584,0
10/9/2023,15:54:57.328,1229,0
10/9/2023,15:54:58.285,54,0
10/9/2023,15:54:58.285,65,0
10/9/2023,15:54:58.285,141,0
10/9/2023,15:54:58.285,361,0
10/9/2023,15:54:58.285,1187,0
10/9/2023,15:54:58.285,109,0
10/9/2023,15:54:58.285,1074,0
10/9/2023,15:54:59.326,69,0
10/9/2023,15:54:59.326,117,0
10/9/2023,15:54:59.326,68,0
10/9/2023,15:54:59.326,68,0
10/9/2023,15:55:00.350,34,0
10/9/2023,15:55:00.350,43,0
10/9/2023,15:55:01.374,55,0
10/9/2023,15:55:01.374,282,0
10/9/2023,15:55:01.374,106,0
10/9/2023,15:55:01.374,55,0
10/9/2023,15:55:03.324,569,0
10/9/2023,15:55:03.324,38,0
10/9/2023,15:55:03.324,125,0
10/9/2023,15:55:03.324,62,0
10/9/2023,15:55:03.324,545,0
10/9/2023,15:55:03.324,43,0
10/9/2023,15:55:04.376,89,0
10/9/2023,15:55:05.368,49,0
10/9/2023,15:55:05.368,526,0
10/9/2023,15:55:05.368,55,0
10/9/2023,15:55:06.472,32,0
10/9/2023,15:55:06.472,402,0
10/9/2023,15:55:07.391,77,0
10/9/2023,15:55:07.391,309,0
10/9/2023,15:55:08.630,88,0
10/9/2023,15:55:08.630,53,0
10/9/2023,15:55:09.680,59,0
10/9/2023,15:55:09.680,91,0
10/9/2023,15:55:09.680,36,0
10/9/2023,15:55:10.617,53,0
10/9/2023,15:55:10.617,429,0
10/9/2023,15:55:10.617,49,0
10/9/2023,15:55:10.617,68,0
10/9/2023,15:55:10.617,96,0
10/9/2023,15:55:11.486,201,0
10/9/2023,15:55:11.486,74,0
10/9/2023,15:55:11.486,53,0
10/9/2023,15:55:12.483,120,0
10/9/2023,15:55:12.483,538,0
10/9/2023,15:55:12.483,582,0
10/9/2023,15:55:12.483,121,0
10/9/2023,15:55:12.483,76,0
10/9/2023,15:55:12.483,64,0
10/9/2023,15:55:13.431,52,0
10/9/2023,15:55:13.431,48,0
10/9/2023,15:55:14.358,218,0
10/9/2023,15:55:14.358,101,0
10/9/2023,15:55:14.358,206,0
10/9/2023,15:55:15.406,215,0
10/9/2023,15:55:15.406,72,0
10/9/2023,15:55:16.862,99,0
10/9/2023,15:55:16.862,127,0
10/9/2023,15:55:17.405,97,0
10/9/2023,15:55:17.405,33,0
10/9/2023,15:55:18.430,77,0
10/9/2023,15:55:18.430,40,0
10/9/2023,15:55:18.430,82,0
10/9/2023,15:55:18.430,376,0
10/9/2023,15:55:19.459,292,0
10/9/2023,15:55:20.457,74,0
10/9/2023,15:55:20.457,97,0
10/9/2023,15:55:20.457,175,0
10/9/2023,15:55:20.457,59,0
10/9/2023,15:55:21.731,168,0
10/9/2023,15:55:21.731,123,0
10/9/2023,15:55:21.731,43,0
10/9/2023,15:55:22.548,95,0
10/9/2023,15:55:22.548,35,0
10/9/2023,15:55:22.548,280,0
10/9/2023,15:55:22.548,34,0
10/9/2023,15:55:22.548,553,0
10/9/2023,15:55:22.548,38,0
10/9/2023,15:55:24.373,72,0
10/9/2023,15:55:24.373,238,0
10/9/2023,15:55:25.597,235,0
10/9/2023,15:55:25.597,59,0
10/9/2023,15:55:25.597,189,0
10/9/2023,15:55:27.451,32,0
10/9/2023,15:55:27.451,59,0
10/9/2023,15:55:27.451,33,0
10/9/2023,15:55:29.375,142,0
10/9/2023,15:55:29.375,1284,0
10/9/2023,15:55:29.375,64,0
10/9/2023,15:55:30.670,39,0
10/9/2023,15:55:30.670,112,0
10/9/2023,15:55:30.670,37,0
10/9/2023,15:55:31.992,147,0
10/9/2023,15:55:31.992,51,0
10/9/2023,15:55:31.992,71,0
10/9/2023,15:55:31.992,84,0
10/9/2023,15:55:31.992,112,0
10/9/2023,15:55:31.992,159,0
10/9/2023,15:55:33.937,52,0
10/9/2023,15:55:33.937,49,0
10/9/2023,15:55:35.486,101,0
10/9/2023,15:55:35.486,338,0
10/9/2023,15:55:35.486,937,0
10/9/2023,15:55:35.486,408,0
10/9/2023,15:55:35.486,54,0
10/9/2023,15:55:35.486,76,0
10/9/2023,15:55:36.890,59,0
10/9/2023,15:55:36.890,46,0
10/9/2023,15:55:36.890,54,0
10/9/2023,15:55:37.599,546,0
10/9/2023,15:55:38.439,47,0
10/9/2023,15:55:38.439,297,0
10/9/2023,15:55:38.439,42,0
10/9/2023,15:55:39.416,141,0
10/9/2023,15:55:39.416,143,0
10/9/2023,15:55:39.416,479,0
10/9/2023,15:55:39.416,188,0
10/9/2023,15:55:39.416,34,0
10/9/2023,15:55:39.416,34,0
10/9/2023,15:55:40.576,31,0
10/9/2023,15:55:40.576,460,0
10/9/2023,15:55:41.541,63,0
10/9/2023,15:55:41.541,91,0
10/9/2023,15:55:42.595,129,0
10/9/2023,15:55:42.595,70,0
10/9/2023,15:55:42.595,155,0
10/9/2023,15:55:42.595,65,0
10/9/2023,15:55:42.595,572,0
10/9/2023,15:55:42.595,41,0
10/9/2023,15:55:42.595,73,0
10/9/2023,15:55:43.400,774,0
10/9/2023,15:55:43.400,79,0
10/9/2023,15:55:44.407,98,0
10/9/2023,15:55:44.407,54,0
10/9/2023,15:55:44.407,424,0
10/9/2023,15:55:45.411,36,0
10/9/2023,15:55:45.411,103,0
10/9/2023,15:55:45.411,88,0
10/9/2023,15:55:45.411,31,0
10/9/2023,15:55:45.411,110,0
10/9/2023,15:55:45.411,208,0
10/9/2023,15:55:45.411,70,0
10/9/2023,15:55:46.370,36,0
10/9/2023,15:55:46.370,35,0
10/9/2023,15:55:46.370,92,0
10/9/2023,15:55:46.370,64,0
10/9/2023,15:55:47.505,34,0
10/9/2023,15:55:48.510,57,0
10/9/2023,15:55:48.510,945,0
10/9/2023,15:55:48.510,121,0
10/9/2023,15:55:48.510,1029,0
10/9/2023,15:55:48.510,76,0
10/9/2023,15:55:48.510,40,0
10/9/2023,15:55:49.579,110,0
10/9/2023,15:55:49.579,72,0
10/9/2023,15:55:49.579,122,0
10/9/2023,15:55:49.579,127,0
10/9/2023,15:55:49.579,40,0
10/9/2023,15:55:49.579,110,0
10/9/2023,15:55:49.579,296,0
10/9/2023,15:55:49.579,128,0
10/9/2023,15:55:51.499,67,0
10/9/2023,15:55:51.499,74,0
10/9/2023,15:55:51.499,164,0
10/9/2023,15:55:51.499,99,0
10/9/2023,15:55:52.653,68,0
10/9/2023,15:55:52.653,34,0
10/9/2023,15:55:52.653,86,0
10/9/2023,15:55:52.653,1163,0
10/9/2023,15:55:53.395,306,0
10/9/2023,15:55:53.395,48,0
10/9/2023,15:55:53.395,45,0
10/9/2023,15:55:53.395,33,0
10/9/2023,15:55:53.395,225,0
10/9/2023,15:55:54.420,57,0
10/9/2023,15:55:54.420,81,0
10/9/2023,15:55:55.494,185,0
10/9/2023,15:55:56.467,580,0
10/9/2023,15:55:56.467,93,0
10/9/2023,15:55:56.467,148,0
10/9/2023,15:55:56.467,35,0
10/9/2023,15:55:56.467,104,0
10/9/2023,15:55:56.467,116,0
10/9/2023,15:55:56.467,91,0
10/9/2023,15:55:56.467,234,0
10/9/2023,15:55:57.742,665,0
10/9/2023,15:55:58.796,77,0
10/9/2023,15:55:58.796,59,0
10/9/2023,15:55:59.412,59,0
10/9/2023,15:55:59.412,76,0
10/9/2023,15:55:59.412,42,0
10/9/2023,15:55:59.412,90,0
10/9/2023,15:55:59.412,63,0
10/9/2023,15:56:00.519,231,0
10/9/2023,15:56:00.519,271,0
10/9/2023,15:56:00.519,579,0
10/9/2023,15:56:00.519,40,0
10/9/2023,15:56:00.519,103,0
10/9/2023,15:56:00.519,124,0
10/9/2023,15:56:00.519,89,0
10/9/2023,15:56:00.519,84,0
10/9/2023,15:56:01.406,116,0
10/9/2023,15:56:02.508,66,0
10/9/2023,15:56:02.508,188,0
10/9/2023,15:56:02.508,34,0
10/9/2023,15:56:02.508,267,0
10/9/2023,15:56:03.463,46,0
10/9/2023,15:56:03.463,63,0
10/9/2023,15:56:03.463,201,0
10/9/2023,15:56:04.585,37,0
10/9/2023,15:56:04.585,144,0
10/9/2023,15:56:04.585,86,0
10/9/2023,15:56:05.732,47,0
10/9/2023,15:56:05.732,41,0
10/9/2023,15:56:06.475,157,0
10/9/2023,15:56:06.475,31,0
10/9/2023,15:56:06.475,120,0
10/9/2023,15:56:06.475,77,0
10/9/2023,15:56:07.888,52,0
10/9/2023,15:56:07.888,33,0
10/9/2023,15:56:07.888,102,0
10/9/2023,15:56:07.888,157,0
10/9/2023,15:56:07.888,33,0
10/9/2023,15:56:07.888,146,0
10/9/2023,15:56:07.888,234,0
10/9/2023,15:56:08.423,36,0
10/9/2023,15:56:08.423,41,0
10/9/2023,15:56:09.584,536,0
10/9/2023,15:56:09.584,114,0
10/9/2023,15:56:09.584,528,0
10/9/2023,15:56:10.622,1198,0
10/9/2023,15:56:10.622,56,0
10/9/2023,15:56:11.491,78,0
10/9/2023,15:56:11.491,43,0
10/9/2023,15:56:11.491,52,0
10/9/2023,15:56:11.491,35,0
10/9/2023,15:56:11.491,85,0
10/9/2023,15:56:12.546,40,0
10/9/2023,15:56:12.546,57,0
10/9/2023,15:56:12.546,44,0
10/9/2023,15:56:12.546,39,0
10/9/2023,15:56:13.481,41,0
10/9/2023,15:56:13.481,84,0
10/9/2023,15:56:13.481,1215,0
10/9/2023,15:56:13.481,102,0
10/9/2023,15:56:13.481,70,0
10/9/2023,15:56:14.566,35,0
10/9/2023,15:56:14.566,484,0
10/9/2023,15:56:14.566,424,0
10/9/2023,15:56:15.436,134,0
10/9/2023,15:56:15.436,57,0
10/9/2023,15:56:16.472,120,0
10/9/2023,15:56:17.474,254,0
10/9/2023,15:56:17.474,32,0
10/9/2023,15:56:17.474,93,0
10/9/2023,15:56:17.474,62,0
10/9/2023,15:56:17.474,43,0
10/9/2023,15:56:17.474,117,0
10/9/2023,15:56:18.931,143,0
10/9/2023,15:56:18.931,149,0
10/9/2023,15:56:19.455,188,0
10/9/2023,15:56:19.455,36,0
10/9/2023,15:56:19.455,592,0
10/9/2023,15:56:20.459,143,0
10/9/2023,15:56:20.459,176,0
10/9/2023,15:56:20.459,55,0
10/9/2023,15:56:20.459,222,0
10/9/2023,15:56:20.459,33,0
10/9/2023,15:56:21.456,61,0
10/9/2023,15:56:21.456,92,0
10/9/2023,15:56:21.456,542,0
10/9/2023,15:56:22.528,139,0
10/9/2023,15:56:22.528,37,0
10/9/2023,15:56:22.528,76,0
10/9/2023,15:56:23.707,77,0
10/9/2023,15:56:23.707,97,0
10/9/2023,15:56:23.707,443,0
10/9/2023,15:56:24.492,280,0
10/9/2023,15:56:24.492,32,0
10/9/2023,15:56:24.492,197,0
10/9/2023,15:56:25.570,36,0
10/9/2023,15:56:25.570,1034,0
10/9/2023,15:56:25.570,58,0
10/9/2023,15:56:25.570,78,0
10/9/2023,15:56:26.554,90,0
10/9/2023,15:56:26.554,591,0
10/9/2023,15:56:27.498,350,0
10/9/2023,15:56:27.498,75,0
10/9/2023,15:56:27.498,516,0
10/9/2023,15:56:27.498,60,0
10/9/2023,15:56:29.823,65,0
10/9/2023,15:56:29.823,347,0
10/9/2023,15:56:29.823,51,0
10/9/2023,15:56:29.823,207,0
10/9/2023,15:56:29.823,138,0
10/9/2023,15:56:31.282,1116,0
10/9/2023,15:56:31.282,35,0
10/9/2023,15:56:31.282,74,0
10/9/2023,15:56:32.026,89,0
10/9/2023,15:56:33.647,409,0
10/9/2023,15:56:33.647,228,0
10/9/2023,15:56:33.647,168,0
10/9/2023,15:56:33.647,31,0
10/9/2023,15:56:33.647,248,0
10/9/2023,15:56:33.647,161,0
10/9/2023,15:56:34.947,60,0
10/9/2023,15:56:34.947,86,0
10/9/2023,15:56:34.947,54,0
10/9/2023,15:56:34.947,35,0
10/9/2023,15:56:35.973,41,0
10/9/2023,15:56:35.973,152,0
10/9/2023,15:56:35.973,575,0
10/9/2023,15:56:35.973,103,0
10/9/2023,15:56:35.973,147,0
10/9/2023,15:56:36.917,142,0
10/9/2023,15:56:36.917,426,0
10/9/2023,15:56:36.917,1191,0
10/9/2023,15:56:36.917,59,0
10/9/2023,15:56:36.917,255,0
10/9/2023,15:56:37.915,34,0
10/9/2023,15:56:37.915,144,0
10/9/2023,15:56:37.915,62,0
10/9/2023,15:56:37.915,50,0
10/9/2023,15:56:37.915,46,0
10/9/2023,15:56:37.915,50,0
10/9/2023,15:56:37.915,90,0
10/9/2023,15:56:37.915,38,0
10/9/2023,15:56:37.915,112,0
10/9/2023,15:56:39.093,63,0
10/9/2023,15:56:39.093,35,0
10/9/2023,15:56:40.036,217,0
10/9/2023,15:56:40.036,40,0
10/9/2023,15:56:40.036,58,0
10/9/2023,15:56:41.292,53,0
10/9/2023,15:56:41.292,80,0
10/9/2023,15:56:41.292,711,0
10/9/2023,15:56:43.200,61,0
10/9/2023,15:56:43.200,181,0
10/9/2023,15:56:43.200,35,0
10/9/2023,15:56:43.200,200,0
10/9/2023,15:56:43.908,166,0
10/9/2023,15:56:44.958,51,0
10/9/2023,15:56:44.958,56,0
10/9/2023,15:56:45.982,38,0
10/9/2023,15:56:45.982,667,0
10/9/2023,15:56:47.013,94,0
10/9/2023,15:56:47.013,764,0
10/9/2023,15:56:47.013,117,0
10/9/2023,15:56:47.013,335,0
10/9/2023,15:56:47.013,78,0
10/9/2023,15:56:47.013,48,0
10/9/2023,15:56:47.013,57,0
10/9/2023,15:56:47.013,150,0
10/9/2023,15:56:47.013,130,0
10/9/2023,15:56:47.872,36,0
10/9/2023,15:56:48.876,90,0
10/9/2023,15:56:48.876,70,0
10/9/2023,15:56:49.914,74,0
10/9/2023,15:56:49.914,45,0
10/9/2023,15:56:49.914,224,0
10/9/2023,15:56:52.257,468,0
10/9/2023,15:56:52.257,94,0
10/9/2023,15:56:52.257,51,0
10/9/2023,15:56:52.257,67,0
10/9/2023,15:56:52.879,78,0
10/9/2023,15:56:52.879,126,0
10/9/2023,15:56:52.879,58,0
10/9/2023,15:56:52.879,74,0
10/9/2023,15:56:54.323,61,0
10/9/2023,15:56:54.323,340,0
10/9/2023,15:56:54.323,49,0
10/9/2023,15:56:54.323,87,0
10/9/2023,15:56:54.907,58,0
10/9/2023,15:56:55.994,43,0
10/9/2023,15:56:57.025,46,0
10/9/2023,15:56:57.025,63,0
10/9/2023,15:56:57.025,127,0
10/9/2023,15:56:57.864,83,0
10/9/2023,15:56:57.864,32,0
10/9/2023,15:56:57.864,58,0
10/9/2023,15:56:57.864,96,0
10/9/2023,15:56:57.864,57,0
10/9/2023,15:56:58.936,358,0
10/9/2023,15:57:00.881,78,0
10/9/2023,15:57:00.881,712,0
10/9/2023,15:57:04.025,47,0
10/9/2023,15:57:04.025,61,0
10/9/2023,15:57:05.101,50,0
10/9/2023,15:57:05.101,33,0
10/9/2023,15:57:05.101,349,0
10/9/2023,15:57:05.101,1214,0
10/9/2023,15:57:07.609,47,0
10/9/2023,15:57:07.609,156,0
10/9/2023,15:57:07.609,139,0
10/9/2023,15:57:09.122,49,0
10/9/2023,15:57:09.122,37,0
10/9/2023,15:57:09.871,71,0
10/9/2023,15:57:09.871,78,0
10/9/2023,15:57:09.871,76,0
10/9/2023,15:57:09.871,78,0
10/9/2023,15:57:09.871,53,0
