Day,Time,Events in Interval,Events Added,Energy Received,Interval Length,gamma CPS,gamma Dose
10/9/2023,15:55:53.395,5,657,0,1,7,0
10/9/2023,15:55:54.420,2,138,0,1,2,0
10/9/2023,15:55:55.494,1,185,0,1,1,0
10/9/2023,15:55:56.467,8,1401,0,1,8,0
10/9/2023,15:55:57.742,1,665,0,1,1,0
10/9/2023,15:55:58.796,2,136,0,1,2,0
10/9/2023,15:55:59.412,5,330,0,1,8,0
10/9/2023,15:56:00.519,8,1521,0,1,7,0
10/9/2023,15:56:01.406,1,116,0,1,1,0
10/9/2023,15:56:02.508,4,555,0,1,4,0
10/9/2023,15:56:03.463,3,310,0,1,3,0
10/9/2023,15:56:04.585,3,267,0,1,3,0
10/9/2023,15:56:05.732,2,88,0,1,2,0
10/9/2023,15:56:06.475,4,385,0,1,5,0
10/9/2023,15:56:07.888,7,757,0,1,5,0
10/9/2023,15:56:08.423,2,77,0,1,4,0
10/9/2023,15:56:09.584,3,1178,0,1,3,0
10/9/2023,15:56:10.622,2,1254,0,1,2,0
10/9/2023,15:56:11.491,5,293,0,1,6,0
10/9/2023,15:56:12.546,4,180,0,1,4,0
10/9/2023,15:56:13.481,5,1512,0,1,5,0
10/9/2023,15:56:14.566,3,943,0,1,3,0
10/9/2023,15:56:15.436,2,191,0,1,2,0
10/9/2023,15:56:16.472,1,120,0,1,1,0
10/9/2023,15:56:17.474,6,601,0,1,6,0
10/9/2023,15:56:18.931,2,292,0,1,1,0
10/9/2023,15:56:19.455,3,816,0,1,6,0
10/9/2023,15:56:20.459,5,629,0,1,5,0
10/9/2023,15:56:21.456,3,695,0,1,3,0
10/9/2023,15:56:22.528,3,252,0,1,3,0
10/9/2023,15:56:23.707,3,617,0,1,3,0
10/9/2023,15:56:24.492,3,509,0,1,4,0
10/9/2023,15:56:25.570,4,1206,0,1,4,0
10/9/2023,15:56:26.554,2,681,0,1,2,0
10/9/2023,15:56:27.498,4,1001,0,1,4,0
10/9/2023,15:56:29.823,5,808,0,2,2,0
10/9/2023,15:56:30.315,0,0,0,0,0,0
10/9/2023,15:56:31.282,3,1225,0,1,3,0
10/9/2023,15:56:32.026,1,89,0,1,1,0
10/9/2023,15:56:33.647,6,1245,0,2,4,0
10/9/2023,15:56:34.154,0,0,0,1,0,0
10/9/2023,15:56:34.947,4,235,0,1,5,0
10/9/2023,15:56:35.973,5,1018,0,1,5,0
10/9/2023,15:56:36.917,5,2073,0,1,5,0
10/9/2023,15:56:37.915,9,626,0,1,9,0
10/9/2023,15:56:39.093,2,98,0,1,2,0
10/9/2023,15:56:40.036,3,315,0,1,3,0
10/9/2023,15:56:41.292,3,844,0,1,2,0
10/9/2023,15:56:41.933,0,0,0,1,0,0
10/9/2023,15:56:43.200,4,477,0,1,3,0
10/9/2023,15:56:43.908,1,166,0,1,1,0
10/9/2023,15:56:44.958,2,107,0,1,2,0
10/9/2023,15:56:45.982,2,705,0,1,2,0
10/9/2023,15:56:47.013,9,1773,0,1,9,0
10/9/2023,15:56:47.872,1,36,0,1,1,0
10/9/2023,15:56:48.876,2,160,0,1,2,0
10/9/2023,15:56:49.914,3,343,0,1,3,0
10/9/2023,15:56:51.275,0,0,0,1,0,0
10/9/2023,15:56:52.257,4,680,0,1,4,0
10/9/2023,15:56:52.879,4,336,0,1,6,0
10/9/2023,15:56:54.323,4,537,0,1,3,0
10/9/2023,15:56:54.907,1,58,0,1,2,0
10/9/2023,15:56:55.994,1,43,0,1,1,0
10/9/2023,15:56:57.025,3,236,0,1,3,0
10/9/2023,15:56:57.864,5,326,0,1,6,0
10/9/2023,15:56:58.936,1,358,0,1,1,0
10/9/2023,15:57:00.158,0,0,0,1,0,0
10/9/2023,15:57:00.881,2,790,0,1,3,0
10/9/2023,15:57:02.174,0,0,0,1,0,0
10/9/2023,15:57:03.177,0,0,0,1,0,0
10/9/2023,15:57:04.025,2,108,0,1,2,0
10/9/2023,15:57:05.101,4,1646,0,1,4,0
10/9/2023,15:57:05.893,0,0,0,1,0,0
10/9/2023,15:57:07.609,3,342,0,2,2,0
10/9/2023,15:57:08.175,0,0,0,1,0,0
10/9/2023,15:57:09.122,2,86,0,1,2,0
10/9/2023,15:57:09.871,5,356,0,1,7,0
10/9/2023,15:57:11.049,3,166,0,1,3,0
10/9/2023,15:57:12.037,3,176,0,1,3,0
10/9/2023,15:57:13.037,4,833,0,1,4,0
10/9/2023,15:57:14.162,2,118,0,1,2,0
10/9/2023,15:57:15.094,2,189,0,1,2,0
10/9/2023,15:57:16.239,3,1842,0,1,3,0
10/9/2023,15:57:17.015,1,421,0,1,1,0
10/9/2023,15:57:17.952,0,0,0,1,0,0
10/9/2023,15:57:19.025,1,52,0,1,1,0
10/9/2023,15:57:20.161,2,193,0,1,2,0
10/9/2023,15:57:21.434,0,0,0,1,0,0
10/9/2023,15:57:21.949,0,0,0,1,0,0
10/9/2023,15:57:23.125,6,1617,0,1,5,0
10/9/2023,15:57:23.966,3,645,0,1,4,0
10/9/2023,15:57:24.876,5,318,0,1,5,0
10/9/2023,15:57:26.070,10,2234,0,1,8,0
10/9/2023,15:57:27.119,2,113,0,1,2,0
10/9/2023,15:57:28.169,5,260,0,1,5,0
10/9/2023,15:57:29.164,2,94,0,1,2,0
10/9/2023,15:57:30.059,0,0,0,1,0,0
10/9/2023,15:57:30.903,1,49,0,1,1,0
10/9/2023,15:57:31.954,5,508,0,1,5,0
10/9/2023,15:57:32.874,2,78,0,1,2,0
10/9/2023,15:57:33.978,0,0,0,1,0,0
10/9/2023,15:57:34.878,3,304,0,1,3,0
10/9/2023,15:57:36.228,1,35,0,1,1,0
10/9/2023,15:57:37.028,3,892,0,1,4,0
10/9/2023,15:57:37.896,3,671,0,1,3,0
10/9/2023,15:57:39.197,4,778,0,1,3,0
10/9/2023,15:57:40.965,1,142,0,2,1,0
10/9/2023,15:57:40.996,0,0,0,0,0,0
10/9/2023,15:57:41.979,1,44,0,1,1,0
10/9/2023,15:57:42.985,2,136,0,1,2,0
10/9/2023,15:57:43.982,4,261,0,1,4,0
10/9/2023,15:57:44.983,8,772,0,1,8,0
10/9/2023,15:57:45.983,5,291,0,1,5,0
10/9/2023,15:57:46.983,3,252,0,1,3,0
10/9/2023,15:57:47.983,0,0,0,1,0,0
10/9/2023,15:57:48.985,4,1270,0,1,4,0
10/9/2023,15:57:49.986,4,648,0,1,4,0
10/9/2023,15:57:50.985,4,533,0,1,4,0
10/9/2023,15:57:51.986,1,54,0,1,1,0
10/9/2023,15:57:52.987,6,1467,0,1,6,0
10/9/2023,15:57:53.987,5,691,0,1,5,0
10/9/2023,15:57:54.993,4,975,0,1,4,0
10/9/2023,15:57:56.000,6,610,0,1,6,0
10/9/2023,15:57:56.996,6,310,0,1,6,0
10/9/2023,15:57:58.004,3,249,0,1,3,0
10/9/2023,15:57:59.004,3,1510,0,1,3,0
10/9/2023,15:58:00.023,4,622,0,1,4,0
10/9/2023,15:58:01.004,8,741,0,1,8,0
10/9/2023,15:58:02.004,5,817,0,1,5,0
